timestamp,close,high,low,trade_count,open,volume,vwap
2023-01-04 09:00:00+00:00,126.33,126.4,125.66,1449,125.9,75087,126.270973
2023-01-04 09:15:00+00:00,126.15,126.33,126.1,598,126.23,20350,126.229975
2023-01-04 09:30:00+00:00,126.18,126.3,126.07,440,126.1,14717,126.239101
2023-01-04 09:45:00+00:00,126.24,126.4,126.2,373,126.2,16514,126.32742
2023-01-04 10:00:00+00:00,126.57,126.68,126.2,550,126.21,24067,126.382487
2023-01-04 10:15:00+00:00,126.35,126.56,126.34,326,126.56,10488,126.424433
2023-01-04 10:30:00+00:00,125.92,126.48,125.91,731,126.37,27204,126.108333
2023-01-04 10:45:00+00:00,126.15,126.15,126.04,127,126.05,7936,126.072202
2023-01-04 11:00:00+00:00,126.37,126.37,126.13,236,126.13,10216,126.256848
2023-01-04 11:15:00+00:00,126.35,126.37,126.3,100,126.37,4669,126.346983
2023-01-04 11:30:00+00:00,126.47,126.5,126.24,297,126.24,16074,126.428493
2023-01-04 11:45:00+00:00,126.3,126.49,126.3,382,126.41,15788,126.425961
2023-01-04 12:00:00+00:00,125.9,126.25,125.7,1609,126.25,81988,125.96194
2023-01-04 12:15:00+00:00,125.9,126.03,125.8,642,125.9,29115,125.901385
2023-01-04 12:30:00+00:00,126.06,126.08,125.88,976,125.88,46741,125.97811
2023-01-04 12:45:00+00:00,125.86,126.06,125.53,1108,126.06,56322,125.71207
2023-01-04 13:00:00+00:00,126.06,126.21,125.38,4074,126.071,231546,125.968652
2023-01-04 13:15:00+00:00,126.3,126.56,126.0,2776,126.06,202972,126.283085
2023-01-04 13:30:00+00:00,126.5,126.53,126.19,1978,126.31,133509,126.373069
2023-01-04 13:45:00+00:00,126.33,126.66,126.04,2668,126.53,149637,126.365156
2023-01-04 14:00:00+00:00,126.27,126.64,126.0,3445,126.28,262972,126.322765
2023-01-04 14:15:00+00:00,126.85,127.0,126.0,3302,126.21,266650,126.465249
2023-01-04 14:30:00+00:00,126.1637,127.555,126.13,83120,126.89,10221456,126.889779
2023-01-04 14:45:00+00:00,126.66,126.8575,125.94,42737,126.165,5445436,126.337425
2023-01-04 15:00:00+00:00,125.72,127.34,125.08,56261,126.64,5877171,126.045407
2023-01-04 15:15:00+00:00,125.9983,126.0,125.47,29038,125.7399,3214564,125.776339
2023-01-04 15:30:00+00:00,126.6,126.74,125.334,29288,125.99,3175810,125.998138
2023-01-04 15:45:00+00:00,126.99,127.02,126.585,27314,126.5985,2857423,126.854465
2023-01-04 16:00:00+00:00,127.0867,127.115,126.5,23765,126.96,2410459,126.80891
2023-01-04 16:15:00+00:00,127.38,127.5,126.97,25107,127.09,2607716,127.202648
2023-01-04 16:30:00+00:00,128.12,128.44,127.38,36001,127.39,3829711,127.980163
2023-01-04 16:45:00+00:00,127.77,128.14,127.7399,20935,128.12,1992752,127.974173
2023-01-04 17:00:00+00:00,128.0864,128.17,127.72,17787,127.77,1713414,127.97283
2023-01-04 17:15:00+00:00,128.065,128.6557,128.03,19408,128.09,2129900,128.357322
2023-01-04 17:30:00+00:00,127.92,128.22,127.76,14510,128.075,1335265,127.968463
2023-01-04 17:45:00+00:00,127.23,127.919,127.23,15570,127.919,1462827,127.572211
2023-01-04 18:00:00+00:00,127.22,127.3,126.93,15530,127.235,1550575,127.140266
2023-01-04 18:15:00+00:00,127.2601,127.5,127.18,13571,127.2199,1195399,127.363065
2023-01-04 18:30:00+00:00,127.4172,127.4884,127.23,12446,127.265,1106924,127.362673
2023-01-04 18:45:00+00:00,127.191,127.48,127.07,14623,127.41,1260247,127.303537
2023-01-04 19:00:00+00:00,126.72,127.87,126.28,38744,127.17,4007341,126.921789
2023-01-04 19:15:00+00:00,125.725,127.34,125.62,30313,126.71,3380498,126.477352
2023-01-04 19:30:00+00:00,125.8018,126.1,125.38,28627,125.72,3121559,125.701151
2023-01-04 19:45:00+00:00,126.4734,126.51,125.7,21536,125.81,2332810,126.101054
2023-01-04 20:00:00+00:00,126.3535,126.85,126.24,20066,126.47,2841308,126.516148
2023-01-04 20:15:00+00:00,125.8399,126.54,125.82,21991,126.3501,2446955,126.112233
2023-01-04 20:30:00+00:00,125.37,125.94,125.28,28381,125.82,2929749,125.586882
2023-01-04 20:45:00+00:00,126.38,126.48,125.28,44810,125.37,5456487,125.96204
2023-01-04 21:00:00+00:00,126.35,126.68,126.25,1155,126.38,13096253,126.360096
2023-01-04 21:15:00+00:00,126.2,126.36,126.17,594,126.31,46269,126.292012
2023-01-04 21:30:00+00:00,126.25,126.29,126.2,595,126.2,36777,126.238191
2023-01-04 21:45:00+00:00,126.17,126.36,126.15,413,126.23,32558,126.262417
2023-01-04 22:00:00+00:00,126.8,127.0,126.11,1035,126.18,118982,126.589977
2023-01-04 22:15:00+00:00,127.42,127.6,126.79,930,126.9,109171,127.309933
2023-01-04 22:30:00+00:00,127.35,127.5,127.2,510,127.28,46586,127.34988
2023-01-04 22:45:00+00:00,127.54,127.74,127.35,559,127.35,63739,127.574683
2023-01-04 23:00:00+00:00,127.26,127.52,127.1,519,127.52,49520,127.283428
2023-01-04 23:15:00+00:00,127.15,127.35,126.36,351,127.28,57650,126.856552
2023-01-04 23:30:00+00:00,127.12,127.2,127.12,663,127.16,28310,127.151992
2023-01-04 23:45:00+00:00,127.0,127.22,127.0,400,127.13,25038,127.134315
2023-01-05 00:00:00+00:00,126.8,127.05,126.8,305,127.01,20505,126.888207
2023-01-05 00:15:00+00:00,126.99,127.08,126.75,308,126.85,25186,126.876554
2023-01-05 00:30:00+00:00,126.8,127.05,126.75,301,127.03,18692,126.903926
2023-01-05 00:45:00+00:00,126.65,126.79,126.61,452,126.79,25860,126.678561
2023-01-05 09:00:00+00:00,126.16,127.0,125.95,822,127.0,83865,126.199798
2023-01-05 09:15:00+00:00,126.34,126.56,126.21,303,126.21,16123,126.364909
2023-01-05 09:30:00+00:00,126.13,126.5,126.12,278,126.4,19372,126.388292
2023-01-05 09:45:00+00:00,126.4,126.45,126.27,234,126.31,23068,126.355077
2023-01-05 10:00:00+00:00,126.61,126.62,126.39,225,126.4,13431,126.481494
2023-01-05 10:15:00+00:00,126.9,126.9,126.7,49,126.7,2167,126.878226
2023-01-05 10:30:00+00:00,126.56,126.72,126.56,389,126.72,39426,126.628079
2023-01-05 10:45:00+00:00,125.92,126.54,125.79,924,126.54,59537,126.038944
2023-01-05 11:00:00+00:00,126.52,126.52,125.96,278,125.96,22200,126.210758
2023-01-05 11:15:00+00:00,126.48,126.64,126.34,504,126.5,43085,126.497921
2023-01-05 11:30:00+00:00,126.69,126.73,126.46,281,126.46,23358,126.636403
2023-01-05 11:45:00+00:00,126.99,127.09,126.72,452,126.72,26841,126.887632
2023-01-05 12:00:00+00:00,127.16,127.44,126.87,1055,126.93,60990,127.08114
2023-01-05 12:15:00+00:00,127.15,127.44,127.15,497,127.2,23457,127.338889
2023-01-05 12:30:00+00:00,127.69,127.88,127.25,1284,127.25,69094,127.630118
2023-01-05 12:45:00+00:00,127.6,127.7,127.4,1304,127.7,80586,127.564849
2023-01-05 13:00:00+00:00,127.6,127.87,126.25,3150,127.05,243904,127.523711
2023-01-05 13:15:00+00:00,127.27,127.51,126.9,2986,127.51,210026,127.189463
2023-01-05 13:30:00+00:00,126.85,127.25,126.63,3081,127.25,253991,126.892893
2023-01-05 13:45:00+00:00,126.92,127.1,126.77,1541,126.85,86915,126.945953
2023-01-05 14:00:00+00:00,126.97,126.97,126.6,2317,126.9115,156066,126.777026
2023-01-05 14:15:00+00:00,127.15,127.32,126.6,2581,126.94,198103,127.044486
2023-01-05 14:30:00+00:00,125.86,127.16,125.32,76429,127.13,7254130,126.217695
2023-01-05 14:45:00+00:00,127.38,127.4891,125.46,50002,125.85,5668368,126.496251
2023-01-05 15:00:00+00:00,127.1099,127.77,126.91,37465,127.3699,4704157,127.317334
2023-01-05 15:15:00+00:00,126.76,127.2,126.64,26118,127.09,3153048,126.925511
2023-01-05 15:30:00+00:00,126.88,126.9499,126.16,26034,126.77,3278692,126.521815
2023-01-05 15:45:00+00:00,126.42,127.03,126.28,20907,126.88,2488430,126.573537
2023-01-05 16:00:00+00:00,126.795,127.0,126.15,19708,126.42,2313826,126.59156
2023-01-05 16:15:00+00:00,126.5599,126.9399,126.32,16893,126.8,1909568,126.556259
2023-01-05 16:30:00+00:00,126.915,126.95,126.43,18634,126.55,2559009,126.634212
2023-01-05 16:45:00+00:00,126.68,127.08,126.62,16181,126.915,1852510,126.893039
2023-01-05 17:00:00+00:00,126.56,126.955,126.5,15533,126.68,1547766,126.687412
2023-01-05 17:15:00+00:00,126.5032,126.6299,126.2,13288,126.5599,1444944,126.450344
2023-01-05 17:30:00+00:00,126.35,126.8,126.3,12184,126.5,1226553,126.53701
2023-01-05 17:45:00+00:00,126.2474,126.475,126.18,11396,126.35,1064061,126.291231
2023-01-05 18:00:00+00:00,125.8179,126.2686,125.81,15836,126.245,1673347,126.096164
2023-01-05 18:15:00+00:00,126.48,126.87,125.8001,24351,125.81,2841514,126.411234
2023-01-05 18:30:00+00:00,126.5215,127.04,126.45,16281,126.49,2094344,126.769914
2023-01-05 18:45:00+00:00,126.27,126.56,126.18,13045,126.53,1338916,126.378251
2023-01-05 19:00:00+00:00,126.05,126.47,126.02,13253,126.28,1495511,126.308904
2023-01-05 19:15:00+00:00,125.8887,126.22,125.81,14059,126.06,1315125,126.02905
2023-01-05 19:30:00+00:00,125.93,126.38,125.88,18154,125.89,1861540,126.077224
2023-01-05 19:45:00+00:00,125.48,126.14,125.475,26116,125.92,2732122,125.775094
2023-01-05 20:00:00+00:00,125.165,125.53,125.03,24868,125.485,3164389,125.293548
2023-01-05 20:15:00+00:00,125.16,125.36,125.03,21467,125.1633,2317050,125.175686
2023-01-05 20:30:00+00:00,125.075,125.3,125.0,27263,125.17,3171212,125.122441
2023-01-05 20:45:00+00:00,125.03,125.27,124.76,56205,125.08,6294201,124.977055
2023-01-05 21:00:00+00:00,125.02,125.17,124.99,1642,125.02,14689686,125.020389
2023-01-05 21:15:00+00:00,125.19,125.3,125.02,995,125.09,108727,125.159535
2023-01-05 21:30:00+00:00,125.17,125.34,125.11,777,125.19,49737,125.226932
2023-01-05 21:45:00+00:00,125.16,125.19,125.02,698,125.17,749562,125.064708
2023-01-05 22:00:00+00:00,125.1,125.15,125.07,443,125.15,30734,125.114561
2023-01-05 22:15:00+00:00,125.13,125.15,125.05,431,125.15,15220,125.100712
2023-01-05 22:30:00+00:00,125.08,125.15,125.06,243,125.13,10702,125.109041
2023-01-05 22:45:00+00:00,125.1,125.14,125.07,249,125.1,18441,125.105771
2023-01-05 23:00:00+00:00,125.14,125.23,125.1,235,125.13,7921,125.153215
2023-01-05 23:15:00+00:00,125.13,125.16,125.11,136,125.16,6114,125.134154
2023-01-05 23:30:00+00:00,125.18,125.18,124.8,992,125.14,60559,124.998223
2023-01-05 23:45:00+00:00,125.17,125.18,125.11,264,125.16,14300,125.1478
2023-01-06 00:00:00+00:00,125.15,125.23,125.13,141,125.17,8107,125.175124
