timestamp,close,high,low,trade_count,open,volume,vwap
2023-01-04 09:00:00+00:00,86.85,86.86,86.4,556,86.85,35931,86.663952
2023-01-04 09:15:00+00:00,86.79,86.85,86.71,209,86.75,14903,86.76057
2023-01-04 09:30:00+00:00,86.77,86.84,86.7,109,86.79,4835,86.771896
2023-01-04 09:45:00+00:00,86.94,87.0,86.83,223,86.84,11236,86.948874
2023-01-04 10:00:00+00:00,86.94,86.94,86.85,157,86.85,13598,86.893135
2023-01-04 10:15:00+00:00,86.81,86.94,86.8,76,86.94,3876,86.879798
2023-01-04 10:30:00+00:00,86.53,86.85,86.53,263,86.85,13988,86.74874
2023-01-04 10:45:00+00:00,86.79,86.85,86.78,77,86.79,5598,86.80823
2023-01-04 11:00:00+00:00,86.82,86.94,86.65,165,86.71,13711,86.735549
2023-01-04 11:15:00+00:00,86.84,86.84,86.75,34,86.79,5750,86.80608
2023-01-04 11:30:00+00:00,86.75,86.84,86.72,331,86.84,31347,86.789197
2023-01-04 11:45:00+00:00,86.8,86.86,86.8,153,86.83,10039,86.844582
2023-01-04 12:00:00+00:00,86.75,86.85,86.55,822,86.8,40774,86.703463
2023-01-04 12:15:00+00:00,86.67,86.76,86.58,267,86.75,19991,86.643266
2023-01-04 12:30:00+00:00,86.68,86.75,86.5,586,86.7,28242,86.674216
2023-01-04 12:45:00+00:00,86.5,86.68,86.16,1055,86.67,64665,86.384995
2023-01-04 13:00:00+00:00,86.54,86.8,85.606,2944,86.75,241194,86.578988
2023-01-04 13:15:00+00:00,86.8,86.98,86.5185,1758,86.5809,109560,86.836817
2023-01-04 13:30:00+00:00,86.32,86.9,86.32,1877,86.85,139244,86.612702
2023-01-04 13:45:00+00:00,86.19,86.5,86.0,2590,86.32,151820,86.263304
2023-01-04 14:00:00+00:00,85.95,86.25,85.9,2290,86.2,173570,86.069577
2023-01-04 14:15:00+00:00,86.5,86.61,85.9,2505,85.95,182121,86.243798
2023-01-04 14:30:00+00:00,84.2978,86.98,84.2044,71231,86.51,7405453,85.449167
2023-01-04 14:45:00+00:00,84.67,85.2094,84.23,33578,84.3,3689240,84.754028
2023-01-04 15:00:00+00:00,83.8814,84.96,83.36,48513,84.65,4844391,83.972677
2023-01-04 15:15:00+00:00,84.09,84.23,83.65,25123,83.887,2629237,83.94406
2023-01-04 15:30:00+00:00,84.5573,84.6,83.78,20450,84.0804,2169389,84.183406
2023-01-04 15:45:00+00:00,84.84,84.87,84.55,20454,84.55,2266541,84.741709
2023-01-04 16:00:00+00:00,85.1901,85.34,84.75,18734,84.84,2022228,85.03103
2023-01-04 16:15:00+00:00,85.195,85.32,84.82,19478,85.2,2172859,85.091423
2023-01-04 16:30:00+00:00,85.96,86.04,85.19,20574,85.19,2483962,85.754129
2023-01-04 16:45:00+00:00,85.8203,86.0993,85.7945,16284,85.9507,1898512,85.957546
2023-01-04 17:00:00+00:00,85.54,85.89,85.52,13799,85.83,1372024,85.669792
2023-01-04 17:15:00+00:00,85.775,85.9025,85.5237,10291,85.55,1127635,85.742053
2023-01-04 17:30:00+00:00,86.03,86.055,85.7,10960,85.78,1082970,85.92207
2023-01-04 17:45:00+00:00,85.395,86.09,85.39,12764,86.02,1365724,85.787918
2023-01-04 18:00:00+00:00,85.52,85.54,85.12,11771,85.4,1079445,85.343903
2023-01-04 18:15:00+00:00,85.9099,85.99,85.5,10641,85.52,1090226,85.8145
2023-01-04 18:30:00+00:00,86.28,86.29,85.905,12207,85.905,1329332,86.097679
2023-01-04 18:45:00+00:00,85.8343,86.2886,85.81,12570,86.275,1230368,86.082786
2023-01-04 19:00:00+00:00,85.4202,86.28,85.0,24775,85.82,2578727,85.502391
2023-01-04 19:15:00+00:00,84.5901,85.86,84.56,19707,85.42,2307328,85.241864
2023-01-04 19:30:00+00:00,85.015,85.1491,84.465,16380,84.57,1740284,84.817234
2023-01-04 19:45:00+00:00,85.42,85.46,84.88,13243,85.02,1475012,85.18148
2023-01-04 20:00:00+00:00,85.435,85.69,85.33,13696,85.41,1688470,85.506516
2023-01-04 20:15:00+00:00,85.0402,85.64,85.04,13794,85.43,1570439,85.32858
2023-01-04 20:30:00+00:00,84.5427,85.07,84.5,20610,85.03,2356197,84.730157
2023-01-04 20:45:00+00:00,85.14,85.2,84.475,35326,84.5421,4242060,84.877688
2023-01-04 21:00:00+00:00,85.15,85.34,85.03,1001,85.15,11486495,85.140102
2023-01-04 21:15:00+00:00,85.04,85.19,85.0,518,85.15,189831,85.134937
2023-01-04 21:30:00+00:00,85.05,85.14,85.01,345,85.04,14110,85.04311
2023-01-04 21:45:00+00:00,85.03,85.09,85.0,321,85.09,449264,85.045088
2023-01-04 22:00:00+00:00,85.13,85.18,85.01,292,85.03,18389,85.094124
2023-01-04 22:15:00+00:00,85.25,85.3,85.11,406,85.14,40367,85.210989
2023-01-04 22:30:00+00:00,85.3,85.3,85.2,241,85.25,835743,85.243846
2023-01-04 22:45:00+00:00,85.2992,85.3,85.23,227,85.28,14527,85.266438
2023-01-04 23:00:00+00:00,85.1,85.2399,85.01,309,85.22,17132,85.152281
2023-01-04 23:15:00+00:00,86.64,86.66,85.03,1437,85.1,200054,86.013372
2023-01-04 23:30:00+00:00,86.55,86.77,86.4,1216,86.6,133423,86.572886
2023-01-04 23:45:00+00:00,86.7,86.71,86.55,686,86.57,55716,86.590852
2023-01-05 00:00:00+00:00,86.65,86.71,86.6,554,86.65,50665,86.662484
2023-01-05 00:15:00+00:00,86.65,86.71,86.61,428,86.71,37927,86.66888
2023-01-05 00:30:00+00:00,86.6,86.75,86.57,521,86.65,50760,86.671664
2023-01-05 00:45:00+00:00,86.6,86.64,86.45,567,86.57,64672,86.521604
2023-01-05 09:00:00+00:00,86.72,86.81,86.32,806,86.36,64838,86.665211
2023-01-05 09:15:00+00:00,87.15,87.26,86.74,707,86.74,40606,87.071682
2023-01-05 09:30:00+00:00,87.11,87.3,86.98,557,87.19,26713,87.170384
2023-01-05 09:45:00+00:00,87.3,87.3,87.04,381,87.11,22289,87.205829
2023-01-05 10:00:00+00:00,87.27,87.44,87.22,207,87.33,10246,87.318961
2023-01-05 10:15:00+00:00,87.34,87.5,87.27,643,87.27,83292,87.344767
2023-01-05 10:30:00+00:00,87.42,87.48,87.29,214,87.34,14944,87.394078
2023-01-05 10:45:00+00:00,87.34,87.41,87.28,216,87.33,11434,87.328653
2023-01-05 11:00:00+00:00,87.5,87.65,87.39,434,87.39,24388,87.514931
2023-01-05 11:15:00+00:00,87.46,87.64,87.34,258,87.6,35536,87.492412
2023-01-05 11:30:00+00:00,87.33,87.5,87.33,135,87.44,7296,87.424882
2023-01-05 11:45:00+00:00,87.35,87.5,87.35,216,87.49,14083,87.449656
2023-01-05 12:00:00+00:00,86.79,87.45,86.73,1697,87.44,102100,87.030527
2023-01-05 12:15:00+00:00,86.75,87.0,86.72,731,86.79,40108,86.875448
2023-01-05 12:30:00+00:00,86.63,86.99,86.57,1221,86.7,70578,86.813042
2023-01-05 12:45:00+00:00,86.47,86.6,86.41,1105,86.59,62852,86.517402
2023-01-05 13:00:00+00:00,86.4,87.44,86.2,3258,87.3,251709,86.700816
2023-01-05 13:15:00+00:00,86.26,86.45,85.85,2260,86.34,152396,86.156036
2023-01-05 13:30:00+00:00,85.47,86.3125,85.4,3953,86.26,321726,85.692435
2023-01-05 13:45:00+00:00,85.6,85.74,85.46,2171,85.46,149156,85.58813
2023-01-05 14:00:00+00:00,85.61,85.8,85.29,2561,85.62,173872,85.540602
2023-01-05 14:15:00+00:00,85.3,85.75,85.23,2373,85.61,179205,85.499771
2023-01-05 14:30:00+00:00,84.41,85.42,84.08,50963,85.33,5627683,84.717772
2023-01-05 14:45:00+00:00,84.0399,84.42,83.87,29434,84.415,3399898,84.085048
2023-01-05 15:00:00+00:00,84.2788,84.44,83.741,34049,84.025,3645204,84.109069
2023-01-05 15:15:00+00:00,83.76,84.365,83.7,22387,84.27,2721093,83.967917
2023-01-05 15:30:00+00:00,83.68,83.89,83.44,22640,83.76,2346297,83.629187
2023-01-05 15:45:00+00:00,83.32,83.765,83.22,19789,83.695,2055707,83.453718
