timestamp,close,high,low,trade_count,open,volume,vwap
2023-01-04 09:00:00+00:00,296.42,296.45,296.42,10,296.45,379,296.437774
2023-01-04 09:30:00+00:00,297.5,297.6,297.5,27,297.5,1102,297.536629
2023-01-04 12:00:00+00:00,297.55,297.55,297.28,62,297.55,1149,297.438256
2023-01-04 12:15:00+00:00,297.07,297.08,297.05,56,297.08,1660,297.057657
2023-01-04 12:45:00+00:00,296.6,296.6,296.6,11,296.6,386,296.6
2023-01-04 13:00:00+00:00,297.71,297.71,296.3,248,297.3,5552,296.778246
2023-01-04 13:15:00+00:00,298.11,298.5,297.8,288,297.8,10588,298.225614
2023-01-04 13:30:00+00:00,297.21,297.8,297.21,146,297.75,4558,297.575352
2023-01-04 13:45:00+00:00,297.3,297.668,297.3,19,297.668,472,297.484
2023-01-04 14:00:00+00:00,297.5,297.5,297.5,31,297.5,636,297.5
2023-01-04 14:15:00+00:00,298.11,298.59,296.5,277,297.2,9501,297.416124
2023-01-04 14:30:00+00:00,299.86,301.48,295.51,13564,298.11,740048,298.958074
2023-01-04 14:45:00+00:00,300.8676,301.3853,298.47,7657,300.07,381931,300.121504
2023-01-04 15:00:00+00:00,298.74,302.76,297.53,9529,300.9,502528,299.635322
2023-01-04 15:15:00+00:00,300.125,300.21,298.7,4374,298.9489,226875,299.511539
2023-01-04 15:30:00+00:00,303.695,303.89,299.6001,8196,300.19,441970,301.612269
2023-01-04 15:45:00+00:00,305.38,305.38,303.71,8805,303.71,506236,304.401579
2023-01-04 16:00:00+00:00,306.33,306.7374,304.5101,7823,305.32,508668,305.551084
2023-01-04 16:15:00+00:00,306.5,307.04,305.53,7161,306.33,406580,306.290146
2023-01-04 16:30:00+00:00,307.36,308.07,306.54,5674,306.58,330670,307.299391
2023-01-04 16:45:00+00:00,306.64,307.71,306.29,5824,307.39,297373,307.076727
2023-01-04 17:00:00+00:00,307.4905,308.18,306.5301,4430,306.79,241312,307.504225
2023-01-04 17:15:00+00:00,307.0162,308.07,306.86,3406,307.5101,192078,307.459174
2023-01-04 17:30:00+00:00,307.48,307.8,307.0,3105,307.09,154685,307.388466
2023-01-04 17:45:00+00:00,305.38,307.78,305.3267,3731,307.46,191575,306.573392
2023-01-04 18:00:00+00:00,305.13,305.48,304.37,3663,305.35,178343,304.956068
2023-01-04 18:15:00+00:00,305.95,306.3346,305.06,2737,305.13,133493,305.858528
2023-01-04 18:30:00+00:00,306.29,306.84,305.9524,2406,306.0,97958,306.360762
2023-01-04 18:45:00+00:00,305.9972,306.3599,305.43,2548,306.21,106600,305.864089
2023-01-04 19:00:00+00:00,307.103,307.99,304.2,8197,305.7832,394603,305.92799
2023-01-04 19:15:00+00:00,305.8249,308.74,305.5401,7448,307.24,437204,307.362365
2023-01-04 19:30:00+00:00,307.74,308.34,305.39,4562,305.72,223075,306.842415
2023-01-04 19:45:00+00:00,309.86,310.05,307.51,6962,307.75,395585,309.071938
2023-01-04 20:00:00+00:00,310.075,311.135,309.57,7282,309.75,350371,310.312331
2023-01-04 20:15:00+00:00,308.45,310.47,307.92,6302,309.96,333128,309.088372
2023-01-04 20:30:00+00:00,307.795,308.494,307.14,7531,308.44,392626,307.878231
2023-01-04 20:45:00+00:00,309.48,309.54,307.64,14970,307.795,687788,308.852828
2023-01-04 21:00:00+00:00,309.41,309.7,308.72,242,309.41,772323,309.40985
2023-01-04 21:15:00+00:00,309.41,309.73,309.41,47,309.5,1605,309.592392
2023-01-04 21:30:00+00:00,309.1524,309.1524,309.1524,7,309.1524,162,309.1524
2023-01-04 21:45:00+00:00,309.6697,309.6697,309.2,4,309.2,24660,309.565322
2023-01-04 22:00:00+00:00,309.15,309.69,309.1216,38,309.1252,1784,309.338373
2023-01-04 22:15:00+00:00,309.1601,309.1601,309.1601,5,309.1601,225,309.1601
2023-01-04 22:30:00+00:00,309.69,309.69,309.68,22,309.68,864,309.682841
2023-01-04 22:45:00+00:00,309.6,309.6017,309.6,22,309.6017,818,309.600283
2023-01-04 23:00:00+00:00,309.5,309.5,309.5,14,309.5,617,309.5
2023-01-04 23:15:00+00:00,309.0,309.2,309.0,18,309.2,707,309.03876
2023-01-04 23:30:00+00:00,309.38,309.38,309.05,115,309.32,2352,309.16518
2023-01-04 23:45:00+00:00,309.25,309.25,309.25,1,309.25,300,309.25
2023-01-05 00:00:00+00:00,308.8,309.15,308.8,68,309.05,1628,309.011252
