timestamp,close,high,low,trade_count,open,volume,vwap
2023-01-04 11:45:00+00:00,135.6,135.6,135.6,2,135.6,116,135.6
2023-01-04 12:00:00+00:00,135.65,135.99,135.62,26,135.99,1814,135.763012
2023-01-04 12:15:00+00:00,135.73,135.73,135.73,23,135.73,188,135.73
2023-01-04 12:45:00+00:00,135.51,135.6,135.51,6,135.6,312,135.569283
2023-01-04 13:00:00+00:00,136.0,136.0,135.51,50,135.6142,2641,135.659604
2023-01-04 13:15:00+00:00,135.8,135.8015,135.8,11,135.8,1204,135.8003
2023-01-04 13:30:00+00:00,135.81,135.81,135.81,4,135.81,108,135.81
2023-01-04 13:45:00+00:00,135.78,135.95,135.78,10,135.89,2520,135.8068
2023-01-04 14:00:00+00:00,135.68,135.8799,135.68,14,135.8799,986,135.799015
2023-01-04 14:15:00+00:00,135.6,135.75,135.6,21,135.75,1821,135.63959
2023-01-04 14:30:00+00:00,136.5,136.96,135.99,7506,135.99,624149,136.459969
2023-01-04 14:45:00+00:00,136.805,137.0,136.48,5104,136.51,355206,136.780769
2023-01-04 15:00:00+00:00,136.215,137.23,136.06,8243,136.805,560325,136.4986
2023-01-04 15:15:00+00:00,136.59,136.6,136.06,3918,136.214,262145,136.299372
2023-01-04 15:30:00+00:00,136.55,136.6,136.21,4453,136.58,346870,136.379425
2023-01-04 15:45:00+00:00,136.83,136.86,136.48,3781,136.53,235678,136.628152
2023-01-04 16:00:00+00:00,137.13,137.28,136.745,4101,136.84,263245,136.975573
2023-01-04 16:15:00+00:00,137.17,137.27,137.02,4828,137.14,388838,137.15891
2023-01-04 16:30:00+00:00,137.2501,137.61,137.13,6682,137.19,472402,137.384422
2023-01-04 16:45:00+00:00,137.61,137.68,137.16,4009,137.26,334564,137.437473
2023-01-04 17:00:00+00:00,136.845,137.64,136.835,4450,137.625,314357,137.230444
2023-01-04 17:15:00+00:00,136.84,137.0,136.775,3168,136.8499,215068,136.872138
2023-01-04 17:30:00+00:00,137.1,137.16,136.845,2984,136.845,249975,137.019762
2023-01-04 17:45:00+00:00,136.52,137.15,136.47,3454,137.09,256320,136.803502
2023-01-04 18:00:00+00:00,136.3699,136.54,136.3,4306,136.53,279706,136.397323
2023-01-04 18:15:00+00:00,136.19,136.47,136.16,4179,136.37,252139,136.30637
2023-01-04 18:30:00+00:00,136.3749,136.64,136.18,4059,136.18,293925,136.405383
2023-01-04 18:45:00+00:00,136.37,136.535,136.3,3614,136.375,202787,136.4131
2023-01-04 19:00:00+00:00,136.34,136.75,135.72,6426,136.3,396691,136.232783
2023-01-04 19:15:00+00:00,135.71,136.78,135.61,5007,136.33,284024,136.197632
2023-01-04 19:30:00+00:00,135.77,136.0,135.61,3901,135.69,316424,135.834034
2023-01-04 19:45:00+00:00,135.99,135.99,135.57,3671,135.77,280478,135.756952
2023-01-04 20:00:00+00:00,136.3,136.32,135.98,4208,135.99,264645,136.165247
2023-01-04 20:15:00+00:00,136.205,136.34,136.055,4468,136.28,302316,136.228794
2023-01-04 20:30:00+00:00,135.7614,136.25,135.74,5597,136.2,359168,135.967214
2023-01-04 20:45:00+00:00,136.35,136.43,135.7,12242,135.765,957432,136.144775
