timestamp,close,high,low,trade_count,open,volume,vwap
2023-01-04 09:30:00+00:00,105.61,105.61,105.61,6,105.61,1351,105.61
2023-01-04 10:15:00+00:00,105.39,105.5,105.39,4,105.5,420,105.469945
2023-01-04 10:45:00+00:00,105.25,105.8,105.25,10,105.5,732,105.508333
2023-01-04 11:15:00+00:00,105.27,105.28,105.27,9,105.28,1093,105.271083
2023-01-04 12:00:00+00:00,105.15,105.88,105.03,127,105.59,8094,105.294915
2023-01-04 12:15:00+00:00,104.83,105.12,104.81,150,105.12,14631,105.046344
2023-01-04 12:30:00+00:00,104.91,104.91,104.8,25,104.8,2170,104.876125
2023-01-04 12:45:00+00:00,104.89,104.98,104.8,39,104.98,2426,104.858278
2023-01-04 13:00:00+00:00,105.0,106.0,104.8,172,105.2,14100,104.916149
2023-01-04 13:15:00+00:00,105.2994,105.4088,104.8001,158,104.91,13137,105.028028
2023-01-04 13:30:00+00:00,105.3,105.3,105.03,16,105.03,1047,105.056892
2023-01-04 13:45:00+00:00,105.15,105.2,104.92,149,105.18,9311,105.118841
2023-01-04 14:00:00+00:00,105.05,105.2,105.0,131,105.02,7668,105.124479
2023-01-04 14:15:00+00:00,105.06,105.15,104.56,280,105.1499,23090,104.872663
2023-01-04 14:30:00+00:00,105.7,106.415,104.76,14409,104.8,1405854,105.610708
2023-01-04 14:45:00+00:00,106.115,106.13,105.03,8576,105.72,815896,105.424677
2023-01-04 15:00:00+00:00,105.485,107.04,105.22,9657,106.1,867245,106.176737
2023-01-04 15:15:00+00:00,106.12,106.14,105.37,10422,105.48,1287827,105.770231
2023-01-04 15:30:00+00:00,105.85,106.2,105.56,9017,106.15,962135,105.943559
2023-01-04 15:45:00+00:00,105.91,106.1,105.715,5702,105.865,390954,105.921994
2023-01-04 16:00:00+00:00,106.56,106.65,105.825,5820,105.9075,462233,106.206529
2023-01-04 16:15:00+00:00,106.38,106.67,106.13,5144,106.57,393870,106.39605
2023-01-04 16:30:00+00:00,106.5313,106.62,106.29,5602,106.38,405126,106.478914
2023-01-04 16:45:00+00:00,107.065,107.07,106.48,5049,106.535,411509,106.760902
2023-01-04 17:00:00+00:00,106.96,107.155,106.93,4185,107.07,346826,107.045992
2023-01-04 17:15:00+00:00,106.81,107.07,106.78,3415,106.96,227317,106.921641
2023-01-04 17:30:00+00:00,107.06,107.06,106.66,4062,106.82,285129,106.862497
2023-01-04 17:45:00+00:00,106.69,107.09,106.63,4945,107.0545,340143,106.899304
2023-01-04 18:00:00+00:00,106.56,106.75,106.505,3814,106.715,291100,106.605534
2023-01-04 18:15:00+00:00,106.64,106.79,106.525,3226,106.55,181226,106.67453
2023-01-04 18:30:00+00:00,106.45,106.72,106.41,3424,106.645,248724,106.582217
2023-01-04 18:45:00+00:00,106.63,106.75,106.37,4137,106.46,292739,106.53083
2023-01-04 19:00:00+00:00,106.7,106.95,106.32,8490,106.63,616703,106.615853
2023-01-04 19:15:00+00:00,105.95,106.9,105.89,6574,106.695,514384,106.424616
2023-01-04 19:30:00+00:00,106.1,106.245,105.885,5024,105.95,411254,106.085798
2023-01-04 19:45:00+00:00,106.29,106.305,105.915,4644,106.12,341657,106.094718
2023-01-04 20:00:00+00:00,106.52,106.57,106.22,5163,106.29,384521,106.408464
2023-01-04 20:15:00+00:00,106.41,106.61,106.3434,4884,106.53,380321,106.474824
2023-01-04 20:30:00+00:00,106.02,106.45,105.99,6805,106.4,617699,106.166784
2023-01-04 20:45:00+00:00,106.77,106.89,105.97,14962,106.01,2132424,106.511752
2023-01-04 21:00:00+00:00,106.82,106.88,106.77,101,106.77,2880394,106.819998
2023-01-04 21:15:00+00:00,106.94,106.94,106.82,87,106.83,3596,106.885529
2023-01-04 21:30:00+00:00,106.9,106.9,106.85,67,106.85,1379,106.862821
2023-01-04 21:45:00+00:00,106.9,106.9,106.88,45,106.88,1614,106.882667
2023-01-04 22:15:00+00:00,106.77,106.77,106.77,4,106.77,450,106.77
2023-01-04 22:30:00+00:00,106.89,106.89,106.89,1,106.89,200,106.89
2023-01-04 22:45:00+00:00,106.77,106.77,106.77,6,106.77,1201,106.77
2023-01-04 23:00:00+00:00,106.77,106.77,106.77,1,106.77,105,106.77
2023-01-04 23:15:00+00:00,106.77,106.87,106.77,18,106.82,7046,106.801789
2023-01-04 23:30:00+00:00,106.9,106.9,106.9,4,106.9,1007,106.9
2023-01-04 23:45:00+00:00,107.08,107.08,106.98,24,106.98,868,107.02
2023-01-05 00:15:00+00:00,106.85,106.85,106.78,10,106.82,514,106.825
2023-01-05 00:30:00+00:00,106.83,106.83,106.83,1,106.83,101,106.83
2023-01-05 00:45:00+00:00,106.95,106.95,106.57,20,106.57,1093,106.879446
2023-01-05 09:00:00+00:00,107.58,107.58,107.58,1,107.58,316,107.58
2023-01-05 09:45:00+00:00,108.0,108.0,107.83,13,107.83,1061,107.901537
2023-01-05 10:30:00+00:00,108.0,108.0,107.99,10,107.99,739,107.996
2023-01-05 12:00:00+00:00,107.59,107.75,107.59,8,107.75,929,107.7225
2023-01-05 12:15:00+00:00,107.77,107.77,107.65,24,107.65,1023,107.687316
2023-01-05 12:45:00+00:00,107.71,107.71,107.55,44,107.6,3030,107.66655
2023-01-05 13:00:00+00:00,107.73,107.77,107.6,82,107.65,5065,107.666572
2023-01-05 13:15:00+00:00,107.55,107.6,107.54,44,107.6,6761,107.553331
2023-01-05 13:30:00+00:00,107.1,107.53,107.1,123,107.53,9272,107.341121
2023-01-05 13:45:00+00:00,106.8,107.01,106.8,118,107.01,11947,106.958993
2023-01-05 14:00:00+00:00,106.5,106.8,106.35,103,106.8,20063,106.576896
2023-01-05 14:15:00+00:00,106.47,106.58,106.3001,176,106.55,21076,106.445438
2023-01-05 14:30:00+00:00,106.9642,107.47,106.31,12118,106.34,1180448,107.055872
2023-01-05 14:45:00+00:00,107.58,107.63,106.94,7371,106.96,692915,107.322744
