DATE TIME,AGP
2018-05-25,45.0
2018-05-26,46.0
2018-05-27,51.0
2018-05-28,63.0
2018-05-29,62.0
2018-05-30,57.0
2018-05-31,49.0
2018-06-01,61.0
2018-06-02,69.0
2018-06-03,68.0
2018-06-04,69.0
2018-06-05,64.0
2018-06-06,60.0
2018-06-07,63.0
2018-06-08,66.0
2018-06-09,51.0
2018-06-10,64.0
2018-06-11,72.0
2018-06-12,72.0
2018-06-13,70.0
2018-06-14,68.0
2018-06-15,64.0
2018-06-16,61.0
2018-06-17,54.0
2018-06-18,62.0
2018-06-19,71.0
2018-06-20,71.0
2018-06-21,70.0
2018-06-22,76.0
2018-06-23,78.0
2018-06-24,75.0
