MFI Period,Regime Window,ATR Period,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,VWAP Window,regime_params,mfi_entry,bear_exit,bull_exit,total_pnl,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,signal_quality,regime_contribution
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,55,65,80916.3679999997,1.0976805825235234,0.5769230769230769,-0.11060141446146114,104,778.0419999999971,0.7419860307692296,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5555555555555556, 'avg_pnl': 1356.4191907407364, 'total_pnl': 73246.63629999977, 'contribution': 0.9052140884524135}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 153.3946339999989, 'total_pnl': 7669.731699999944, 'contribution': 0.09478591154758667}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,55,70,83681.12299999967,1.1324278543072568,0.5769230769230769,-0.10787254315509424,104,804.6261826923045,0.7526197038461526,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5555555555555556, 'avg_pnl': 1356.4191907407364, 'total_pnl': 73246.63629999977, 'contribution': 0.8753065646597508}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 208.6897339999984, 'total_pnl': 10434.48669999992, 'contribution': 0.12469343534024944}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,55,75,84491.24299999967,1.1427254445942046,0.5769230769230769,-0.10787254315509422,104,812.4157980769198,0.7557355499999987,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5555555555555556, 'avg_pnl': 1356.4191907407364, 'total_pnl': 73246.63629999977, 'contribution': 0.8669139392350999}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 224.89213399999844, 'total_pnl': 11244.606699999922, 'contribution': 0.1330860607649004}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,60,65,81837.01599999957,1.0874768708206235,0.5673076923076923,-0.10988350078328077,104,786.8943846153804,0.7416808307692291,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5370370370370371, 'avg_pnl': 1373.4682277777708, 'total_pnl': 74167.28429999962, 'contribution': 0.9062804086111841}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 153.3946339999989, 'total_pnl': 7669.731699999944, 'contribution': 0.09371959138881585}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,60,70,84601.77099999954,1.1215962918845954,0.5673076923076923,-0.10715242675917994,104,813.4785673076879,0.7523145038461521,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5370370370370371, 'avg_pnl': 1373.4682277777708, 'total_pnl': 74167.28429999962, 'contribution': 0.8766634956140578}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 208.6897339999984, 'total_pnl': 10434.48669999992, 'contribution': 0.12333650438594218}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,60,75,85411.89099999955,1.131704402615232,0.5673076923076923,-0.10715242675917998,104,821.2681826923034,0.7554303499999984,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5370370370370371, 'avg_pnl': 1373.4682277777708, 'total_pnl': 74167.28429999962, 'contribution': 0.8683484633304748}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 224.89213399999844, 'total_pnl': 11244.606699999922, 'contribution': 0.13165153666952512}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,65,65,76038.94599999962,1.0009717803108351,0.5480769230769231,-0.10988350078328069,104,731.1437115384579,0.7116882538461524,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5, 'avg_pnl': 1266.096561111105, 'total_pnl': 68369.21429999967, 'contribution': 0.8991341660627439}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 153.3946339999989, 'total_pnl': 7669.731699999944, 'contribution': 0.10086583393725608}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,65,70,78803.7009999996,1.0349831820774376,0.5480769230769231,-0.10715242675917981,104,757.7278942307653,0.7223219269230754,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5, 'avg_pnl': 1266.096561111105, 'total_pnl': 68369.21429999967, 'contribution': 0.8675888750453488}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 208.6897339999984, 'total_pnl': 10434.48669999992, 'contribution': 0.1324111249546512}}"
9,20,3,0.5,2.0,0.01,24,45,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",30,65,75,79613.8209999996,1.0450469638056497,0.5480769230769231,-0.10715242675918,104,765.5175096153808,0.7254377730769217,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5, 'avg_pnl': 1266.096561111105, 'total_pnl': 68369.21429999967, 'contribution': 0.8587606202194468}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 224.89213399999844, 'total_pnl': 11244.606699999922, 'contribution': 0.14123937978055315}}"
9,20,3,0.5,2.0,0.01,24,50,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 65, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",20,55,65,52428.168600000055,0.7376261467468654,0.5180722891566265,-0.18657948712979558,83,631.6646819277115,0.6258947884337352,"{'bear_high_vol': {'trades': 44, 'win_rate': 0.5, 'avg_pnl': 1140.2118840909118, 'total_pnl': 50169.32290000012, 'contribution': 0.9569154185561246}, 'bull_high_vol': {'trades': 39, 'win_rate': 0.5384615384615384, 'avg_pnl': 57.91912051281906, 'total_pnl': 2258.8456999999435, 'contribution': 0.04308458144387559}}"
