VWAP Window,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,mfi_entry,bear_exit,bull_exit,MFI Period,Regime Window,ATR Period,regime_params,total_pnl,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,signal_quality,regime_contribution
50,0.5,2.0,0.01,24,30,55,75,11,20,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",65568.39119999987,0.8256016939323969,0.5113636363636364,-0.29497184919687786,88,745.095354545453,0.6785835963636359,"{'bear_high_vol': {'trades': 46, 'win_rate': 0.5434782608695652, 'avg_pnl': 1484.868536956517, 'total_pnl': 68303.95269999978, 'contribution': 1.041720735402151}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.47619047619047616, 'avg_pnl': -65.13241666666471, 'total_pnl': -2735.561499999918, 'contribution': -0.04172073540215096}}"
50,0.5,2.0,0.01,24,30,55,75,11,20,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",59255.01269999996,0.8710809836017959,0.5113636363636364,-0.25820512909129517,88,673.3524170454541,0.6498864213636363,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5555555555555556, 'avg_pnl': 1346.5894888888854, 'total_pnl': 60596.52699999984, 'contribution': 1.0226396761872583}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.46511627906976744, 'avg_pnl': -31.198006976741322, 'total_pnl': -1341.5142999998768, 'contribution': -0.022639676187258293}}"
50,0.5,2.0,0.01,24,30,55,75,11,20,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",58075.951199999996,0.9369724772959959,0.5113636363636364,-0.21916734582110467,88,659.9539909090909,0.644527050909091,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5555555555555556, 'avg_pnl': 1248.0438822222195, 'total_pnl': 56161.974699999875, 'contribution': 0.9670435617419535}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.46511627906976744, 'avg_pnl': 44.5110813953518, 'total_pnl': 1913.9765000001275, 'contribution': 0.0329564382580466}}"
50,0.5,2.0,0.01,24,30,55,75,11,25,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",68171.61499999977,0.6047777297707186,0.5247524752475248,-0.38673947371728956,101,674.9664851485126,0.6798875841584149,"{'bear_high_vol': {'trades': 59, 'win_rate': 0.5423728813559322, 'avg_pnl': 1320.4579898304996, 'total_pnl': 77907.02139999947, 'contribution': 1.1428073311744154}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.5, 'avg_pnl': -231.7953904761834, 'total_pnl': -9735.406399999703, 'contribution': -0.14280733117441527}}"
50,0.5,2.0,0.01,24,30,55,75,11,25,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",45315.5700999998,0.5595775525837481,0.49019607843137253,-0.3315069805233252,102,444.27029509803725,0.573786549411764,"{'bear_high_vol': {'trades': 60, 'win_rate': 0.5166666666666667, 'avg_pnl': 883.9468149999934, 'total_pnl': 53036.8088999996, 'contribution': 1.1703882083566646}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.4523809523809524, 'avg_pnl': -183.83901904761413, 'total_pnl': -7721.238799999794, 'contribution': -0.17038820835666432}}"
50,0.5,2.0,0.01,24,30,55,75,11,25,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",42771.81469999996,0.6181526529655375,0.48514851485148514,-0.28799789014395083,101,423.48331386138574,0.5634527314851483,"{'bear_high_vol': {'trades': 58, 'win_rate': 0.5344827586206896, 'avg_pnl': 814.4419206896508, 'total_pnl': 47237.63139999975, 'contribution': 1.104410269503945}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.4186046511627907, 'avg_pnl': -103.85620232557643, 'total_pnl': -4465.816699999787, 'contribution': -0.10441026950394487}}"
50,0.5,2.0,0.01,24,30,55,75,11,25,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",42205.177200000006,0.6734535516341932,0.48514851485148514,-0.25903235032352745,101,417.87304158415844,0.5612086225742574,"{'bear_high_vol': {'trades': 58, 'win_rate': 0.5344827586206896, 'avg_pnl': 762.3285482758588, 'total_pnl': 44215.05579999981, 'contribution': 1.0476216126394988}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.4186046511627907, 'avg_pnl': -46.74136279069319, 'total_pnl': -2009.8785999998072, 'contribution': -0.04762161263949881}}"
50,0.5,2.0,0.01,24,30,55,75,11,30,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",56114.65499999982,0.5306121623774143,0.5217391304347826,-0.32735422800570807,92,609.9419021739111,0.6366724130434775,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5576923076923077, 'avg_pnl': 1358.9251096153794, 'total_pnl': 70664.10569999972, 'contribution': 1.2592807654257154}, 'bull_high_vol': {'trades': 40, 'win_rate': 0.475, 'avg_pnl': -363.7362674999984, 'total_pnl': -14549.450699999936, 'contribution': -0.25928076542571604}}"
50,0.5,2.0,0.01,24,30,55,75,11,30,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",45663.438499999735,0.6034120675219262,0.4946236559139785,-0.2484821607493595,93,491.0047150537606,0.5802513483870957,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5471698113207547, 'avg_pnl': 1105.9674962264098, 'total_pnl': 58616.27729999972, 'contribution': 1.2836588576219476}, 'bull_high_vol': {'trades': 40, 'win_rate': 0.425, 'avg_pnl': -323.82096999999965, 'total_pnl': -12952.838799999987, 'contribution': -0.28365885762194765}}"
50,0.5,2.0,0.01,24,30,55,75,11,30,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",42878.879399999874,0.6594739181700532,0.4838709677419355,-0.22387677857913696,93,461.0632193548374,0.5639736748387092,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5576923076923077, 'avg_pnl': 1019.9649442307659, 'total_pnl': 53038.177099999826, 'contribution': 1.2369301120308658}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.3902439024390244, 'avg_pnl': -247.78774878048637, 'total_pnl': -10159.297699999941, 'contribution': -0.2369301120308655}}"
50,0.5,2.0,0.01,24,30,55,75,11,30,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",42571.68539999997,0.7184729832896073,0.4838709677419355,-0.2021962599840765,93,457.7600580645158,0.5626524103225806,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5576923076923077, 'avg_pnl': 961.9748846153833, 'total_pnl': 50022.69399999993, 'contribution': 1.1750226360547136}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.3902439024390244, 'avg_pnl': -181.73191707316968, 'total_pnl': -7451.0085999999565, 'contribution': -0.17502263605471352}}"
50,0.5,2.0,0.01,24,30,55,75,13,15,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",70625.94539999976,0.6580324874324283,0.47560975609756095,-0.3333079337382309,82,861.2920170731678,0.6987607092682916,"{'bear_high_vol': {'trades': 40, 'win_rate': 0.475, 'avg_pnl': 1848.0434724999855, 'total_pnl': 73921.73889999941, 'contribution': 1.0466654779816889}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.47619047619047616, 'avg_pnl': -78.471273809516, 'total_pnl': -3295.7934999996723, 'contribution': -0.0466654779816892}}"
50,0.5,2.0,0.01,24,30,55,75,13,15,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",47590.98949999967,0.6179484311084646,0.42857142857142855,-0.31420957295407226,84,566.5593988095198,0.5660523309523794,"{'bear_high_vol': {'trades': 40, 'win_rate': 0.45, 'avg_pnl': 1235.6015599999846, 'total_pnl': 49424.062399999384, 'contribution': 1.0385172260391797}, 'bull_high_vol': {'trades': 44, 'win_rate': 0.4090909090909091, 'avg_pnl': -41.66074772726627, 'total_pnl': -1833.072899999716, 'contribution': -0.038517226039179724}}"
50,0.5,2.0,0.01,24,30,55,75,13,15,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",40984.42769999974,0.6217947307546754,0.43902439024390244,-0.3052192791375755,82,499.8100939024358,0.5395337936585354,"{'bear_high_vol': {'trades': 39, 'win_rate': 0.46153846153846156, 'avg_pnl': 1086.8656435897287, 'total_pnl': 42387.76009999942, 'contribution': 1.0342406245189484}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.4186046511627907, 'avg_pnl': -32.635637209294835, 'total_pnl': -1403.3323999996778, 'contribution': -0.03424062451894837}}"
50,0.5,2.0,0.01,24,30,55,75,13,15,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",38053.13689999977,0.6358063080559767,0.43902439024390244,-0.2901575140390248,82,464.06264512194844,0.5252348141463404,"{'bear_high_vol': {'trades': 39, 'win_rate': 0.46153846153846156, 'avg_pnl': 966.93146410255, 'total_pnl': 37710.32709999945, 'contribution': 0.9909912867130719}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.4186046511627907, 'avg_pnl': 7.972320930240062, 'total_pnl': 342.80980000032264, 'contribution': 0.009008713286928118}}"
50,0.5,2.0,0.01,24,30,55,75,13,20,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",93978.15969999973,0.8324450487539538,0.5280898876404494,-0.2666192094734977,89,1055.9343786516824,0.7892359550561798,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5555555555555556, 'avg_pnl': 2012.806064444437, 'total_pnl': 90576.27289999966, 'contribution': 0.9638013043577393}, 'bull_high_vol': {'trades': 44, 'win_rate': 0.5, 'avg_pnl': 77.31560909091064, 'total_pnl': 3401.8868000000684, 'contribution': 0.03619869564226079}}"
50,0.5,2.0,0.01,24,30,55,75,13,20,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",73184.23069999977,0.9075688774089486,0.5,-0.20600930787581753,90,813.1581188888863,0.7052632475555546,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5333333333333333, 'avg_pnl': 1573.2287777777706, 'total_pnl': 70795.29499999968, 'contribution': 0.9673572342408991}, 'bull_high_vol': {'trades': 45, 'win_rate': 0.4666666666666667, 'avg_pnl': 53.08746000000155, 'total_pnl': 2388.9357000000696, 'contribution': 0.03264276575910058}}"
50,0.5,2.0,0.01,24,30,55,75,13,20,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",67098.4862999998,0.9609003734545316,0.5,-0.18902674855098023,90,745.5387366666645,0.6782154946666659,"{'bear_high_vol': {'trades': 44, 'win_rate': 0.5454545454545454, 'avg_pnl': 1465.7856340909027, 'total_pnl': 64494.56789999972, 'contribution': 0.961192591016765}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.45652173913043476, 'avg_pnl': 56.60692173913226, 'total_pnl': 2603.918400000084, 'contribution': 0.03880740898323502}}"
50,0.5,2.0,0.01,24,30,55,75,13,20,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",66970.93889999983,1.0453239009242394,0.5,-0.1619678922441432,90,744.1215433333315,0.6776486173333326,"{'bear_high_vol': {'trades': 44, 'win_rate': 0.5454545454545454, 'avg_pnl': 1382.1527227272672, 'total_pnl': 60814.71979999976, 'contribution': 0.9080762611198797}, 'bull_high_vol': {'trades': 46, 'win_rate': 0.45652173913043476, 'avg_pnl': 133.8308500000019, 'total_pnl': 6156.219100000088, 'contribution': 0.09192373888012048}}"
50,0.5,2.0,0.01,24,30,55,75,13,25,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",88857.9197999999,0.7852044100639031,0.5408163265306123,-0.2522516054678984,98,906.7134673469378,0.7750119175510202,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.5454545454545454, 'avg_pnl': 1690.4871272727214, 'total_pnl': 92976.79199999968, 'contribution': 1.046353461900419}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.5348837209302325, 'avg_pnl': -95.78772558139052, 'total_pnl': -4118.872199999792, 'contribution': -0.04635346190041911}}"
50,0.5,2.0,0.01,24,30,55,75,13,25,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",66799.49709999986,0.8112849383614,0.494949494949495,-0.19176902840094295,99,674.7423949494936,0.6658767559595955,"{'bear_high_vol': {'trades': 56, 'win_rate': 0.5178571428571429, 'avg_pnl': 1222.2751553571381, 'total_pnl': 68447.40869999974, 'contribution': 1.0246695210524255}, 'bull_high_vol': {'trades': 43, 'win_rate': 0.46511627906976744, 'avg_pnl': -38.32352558139228, 'total_pnl': -1647.911599999868, 'contribution': -0.02466952105242528}}"
50,0.5,2.0,0.01,24,30,55,75,13,25,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",63491.83889999999,0.8898452419881752,0.4897959183673469,-0.16864655244563,98,647.875907142857,0.6510687302040816,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5370370370370371, 'avg_pnl': 1166.126535185182, 'total_pnl': 62970.832899999834, 'contribution': 0.991794126473156}, 'bull_high_vol': {'trades': 44, 'win_rate': 0.4318181818181818, 'avg_pnl': 11.841045454548997, 'total_pnl': 521.0060000001558, 'contribution': 0.00820587352684403}}"
50,0.5,2.0,0.01,24,30,55,75,13,25,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",62286.20720000005,0.951213849237146,0.4897959183673469,-0.1533940794123021,98,635.5735428571434,0.6461477844897962,"{'bear_high_vol': {'trades': 54, 'win_rate': 0.5370370370370371, 'avg_pnl': 1102.3870962962942, 'total_pnl': 59528.903199999884, 'contribution': 0.955731708126865}, 'bull_high_vol': {'trades': 44, 'win_rate': 0.4318181818181818, 'avg_pnl': 62.66600000000329, 'total_pnl': 2757.3040000001447, 'contribution': 0.04426829187313468}}"
