MFI Period,VWAP Window,Regime Window,ATR Period,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,regime_params,total_pnl,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,signal_quality,regime_contribution
9,60,20,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",83463.58739999977,1.0792518333542231,0.5631067961165048,-0.1451137079634812,103,810.3260912621337,0.7493731549514553,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 1325.1414415094307, 'total_pnl': 70232.49639999983, 'contribution': 0.8414746907943238}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 264.6218199999989, 'total_pnl': 13231.090999999944, 'contribution': 0.1585253092056762}}"
9,60,25,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",68096.3864999997,0.8643648483483775,0.5357142857142857,-0.17845386106471367,112,608.0034508928545,0.6574870946428562,"{'bear_high_vol': {'trades': 64, 'win_rate': 0.515625, 'avg_pnl': 934.9550687499939, 'total_pnl': 59837.12439999961, 'contribution': 0.8787121824738802}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.5625, 'avg_pnl': 172.06796041666874, 'total_pnl': 8259.2621000001, 'contribution': 0.12128781752611992}}"
9,90,15,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",55781.318999999654,0.737682189886609,0.4838709677419355,-0.27137981246150006,93,599.7991290322543,0.619468038709676,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5, 'avg_pnl': 1040.9676692307585, 'total_pnl': 54130.31879999944, 'contribution': 0.9704022739225614}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.4634146341463415, 'avg_pnl': 40.26829756098094, 'total_pnl': 1651.0002000002187, 'contribution': 0.029597726077438737}}"
9,90,20,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",83463.58739999977,1.0792518333542231,0.5631067961165048,-0.1451137079634812,103,810.3260912621337,0.7493731549514553,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 1325.1414415094307, 'total_pnl': 70232.49639999983, 'contribution': 0.8414746907943238}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 264.6218199999989, 'total_pnl': 13231.090999999944, 'contribution': 0.1585253092056762}}"
9,90,25,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",68096.3864999997,0.8643648483483775,0.5357142857142857,-0.17845386106471367,112,608.0034508928545,0.6574870946428562,"{'bear_high_vol': {'trades': 64, 'win_rate': 0.515625, 'avg_pnl': 934.9550687499939, 'total_pnl': 59837.12439999961, 'contribution': 0.8787121824738802}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.5625, 'avg_pnl': 172.06796041666874, 'total_pnl': 8259.2621000001, 'contribution': 0.12128781752611992}}"
9,120,15,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",55781.318999999654,0.737682189886609,0.4838709677419355,-0.27137981246150006,93,599.7991290322543,0.619468038709676,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5, 'avg_pnl': 1040.9676692307585, 'total_pnl': 54130.31879999944, 'contribution': 0.9704022739225614}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.4634146341463415, 'avg_pnl': 40.26829756098094, 'total_pnl': 1651.0002000002187, 'contribution': 0.029597726077438737}}"
9,120,20,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",83463.58739999977,1.0792518333542231,0.5631067961165048,-0.1451137079634812,103,810.3260912621337,0.7493731549514553,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 1325.1414415094307, 'total_pnl': 70232.49639999983, 'contribution': 0.8414746907943238}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.6, 'avg_pnl': 264.6218199999989, 'total_pnl': 13231.090999999944, 'contribution': 0.1585253092056762}}"
9,120,25,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",68096.3864999997,0.8643648483483775,0.5357142857142857,-0.17845386106471367,112,608.0034508928545,0.6574870946428562,"{'bear_high_vol': {'trades': 64, 'win_rate': 0.515625, 'avg_pnl': 934.9550687499939, 'total_pnl': 59837.12439999961, 'contribution': 0.8787121824738802}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.5625, 'avg_pnl': 172.06796041666874, 'total_pnl': 8259.2621000001, 'contribution': 0.12128781752611992}}"
11,60,15,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",48121.914499999795,0.6204703683356971,0.4634146341463415,-0.32775596124865075,82,586.8526158536561,0.5841068999999991,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5111111111111111, 'avg_pnl': 1124.099484444436, 'total_pnl': 50584.476799999626, 'contribution': 1.051173406660698}, 'bull_high_vol': {'trades': 37, 'win_rate': 0.40540540540540543, 'avg_pnl': -66.55573783783302, 'total_pnl': -2462.562299999822, 'contribution': -0.05117340666069785}}"
11,60,20,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",63691.73399999972,0.803399358576445,0.5172413793103449,-0.32452860354171814,87,732.088896551721,0.6737321103448264,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5555555555555556, 'avg_pnl': 1476.1621222222143, 'total_pnl': 66427.29549999964, 'contribution': 1.0429500239387413}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.47619047619047616, 'avg_pnl': -65.13241666666471, 'total_pnl': -2735.561499999918, 'contribution': -0.042950023938741096}}"
11,60,25,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",44123.97879999967,0.5454717651352932,0.49504950495049505,-0.360822335196253,101,436.8710772277195,0.5727682328712859,"{'bear_high_vol': {'trades': 59, 'win_rate': 0.5254237288135594, 'avg_pnl': 873.2833491525333, 'total_pnl': 51523.717599999465, 'contribution': 1.1677033441054925}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.4523809523809524, 'avg_pnl': -176.18425714285223, 'total_pnl': -7399.738799999794, 'contribution': -0.16770334410549234}}"
11,90,15,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",48121.914499999795,0.6204703683356971,0.4634146341463415,-0.32775596124865075,82,586.8526158536561,0.5841068999999991,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5111111111111111, 'avg_pnl': 1124.099484444436, 'total_pnl': 50584.476799999626, 'contribution': 1.051173406660698}, 'bull_high_vol': {'trades': 37, 'win_rate': 0.40540540540540543, 'avg_pnl': -66.55573783783302, 'total_pnl': -2462.562299999822, 'contribution': -0.05117340666069785}}"
11,90,20,3,0.5,2.0,0.01,24,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 60, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 70, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",63691.73399999972,0.803399358576445,0.5172413793103449,-0.32452860354171814,87,732.088896551721,0.6737321103448264,"{'bear_high_vol': {'trades': 45, 'win_rate': 0.5555555555555556, 'avg_pnl': 1476.1621222222143, 'total_pnl': 66427.29549999964, 'contribution': 1.0429500239387413}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.47619047619047616, 'avg_pnl': -65.13241666666471, 'total_pnl': -2735.561499999918, 'contribution': -0.042950023938741096}}"
