Date,close,high,low,trades,open,volume,vwap,returns,roll_std,ma_fast,ma_slow,signal,pos_size,position,position_next
2023-01-03 05:00:00,319.29,321.8,316.52,65933,320.44,3910724,318.68,,,,,0,,,
2023-01-04 05:00:00,320.58,322.0,318.3,59145,320.58,4137262,320.08,0.0040402142253122,,,,0,,,
2023-01-05 05:00:00,317.36,319.22,316.28,62002,319.04,4350093,317.58,-0.010044294715827462,,,,0,,,
2023-01-06 05:00:00,324.16,324.97,318.02,80704,320.21,4798041,322.22,0.02142677085959166,,,,0,,,
2023-01-09 05:00:00,323.21,327.18,322.85,51008,325.52,3864019,325.28,-0.002930651530108741,,,,0,,,
2023-01-10 05:00:00,325.08,325.18,322.24,33581,322.88,2277477,323.88,0.005785712075740301,,,,0,,,
2023-01-11 05:00:00,327.52,327.56,324.98,43423,326.21,3265765,326.3,0.0075058447151470364,,,,0,,,
2023-01-12 05:00:00,329.68,330.64,325.77,56700,328.6,4332552,328.97,0.006595017098192546,,,,0,,,
2023-01-13 05:00:00,330.68,331.11,326.89,44230,326.94,3470069,329.39,0.0030332443581655433,,,,0,,,
2023-01-17 05:00:00,326.94,330.4,326.43,48919,330.02,3929658,327.93,-0.011310027821458846,,,,0,,,
2023-01-18 05:00:00,320.97,327.94,320.71,64983,327.33,5164250,324.24,-0.01826023123508891,,,,0,,,
2023-01-19 05:00:00,318.72,320.48,318.08,45526,319.13,3454233,319.24,-0.007010000934666749,,,,0,,,
2023-01-20 05:00:00,321.92,321.98,317.75,38381,319.17,4118948,319.91,0.010040160642570184,,,,0,,,
2023-01-23 05:00:00,324.33,325.85,321.32,43273,322.9,3985295,324.02,0.007486332007952123,,,,0,,,
2023-01-24 05:00:00,325.23,325.82,321.95,33606,323.16,3360938,324.1,0.0027749514383499374,,,,0,,,
2023-01-25 05:00:00,325.44,325.75,320.84,48398,322.47,4318605,323.75,0.0006456968914305694,,,,0,,,
2023-01-26 05:00:00,327.41,327.5,324.36,39530,326.53,2930873,326.01,0.006053343166175118,,,,0,,,
2023-01-27 05:00:00,327.65,329.51,326.25,35829,327.45,2905659,327.98,0.0007330258697044734,,,,0,,,
2023-01-30 05:00:00,325.19,328.44,324.98,38396,326.54,3032739,326.61,-0.007508011597741393,,,,0,,,
2023-01-31 05:00:00,328.83,328.85,324.66,31461,325.71,2593457,326.64,0.011193456133337332,,324.5095,,0,,,
2023-02-01 05:00:00,328.86,331.18,323.76,67222,327.18,6175391,327.36,9.123255177456713e-05,,324.988,,0,,,
2023-02-02 05:00:00,328.44,329.48,326.1,66249,329.48,5169417,327.58,-0.0012771392081737387,,325.381,,0,,,
2023-02-03 05:00:00,327.04,329.64,326.06,71933,326.84,6503339,327.59,-0.004262574595055302,,325.865,,0,,,
2023-02-06 05:00:00,326.56,327.6,324.83,29746,325.76,2708370,326.42,-0.0014677103718200302,,325.985,,0,,,
2023-02-07 05:00:00,329.49,330.25,324.35,59303,325.08,4969583,327.32,0.008972317491425796,,326.299,,0,,,
2023-02-08 05:00:00,327.47,329.43,326.91,30072,328.38,2769515,328.01,-0.00613068681902329,,326.4185,,0,,,
2023-02-09 05:00:00,325.21,330.49,324.22,36447,329.71,3094735,327.8,-0.006901395547683875,,326.303,,0,,,
2023-02-10 05:00:00,326.8,327.07,324.12,32033,324.88,2523460,325.84,0.0048891485501676435,,326.159,,0,,,
2023-02-13 05:00:00,330.48,330.49,326.94,26876,326.94,2653949,329.43,0.01126070991432071,,326.149,,0,,,
2023-02-14 05:00:00,329.12,331.43,326.49,44516,329.49,3501122,329.0,-0.004115226337448652,,326.258,,0,,,
2023-02-15 05:00:00,329.63,329.64,326.7,26193,327.5,1972454,328.27,0.0015495867768595684,,326.691,,0,,,
