Date,close,high,low,trades,open,volume,vwap,returns,roll_std,ma_fast,ma_slow,signal,pos_size,position,position_next
2023-01-03 05:00:00,168.84,172.66,167.38,193088,171.31,22503836,169.64,,,,,0,,,
2023-01-04 05:00:00,170.94,172.03,169.7,177084,170.03,22973497,170.93,0.01243781094527363,,,,0,,,
2023-01-05 05:00:00,169.11,170.17,167.86,134624,170.0,17032620,169.16,-0.010705510705510624,,,,0,,,
2023-01-06 05:00:00,172.91,173.36,169.3,177548,170.69,21943478,172.16,0.022470581278457802,,,,0,,,
2023-01-09 05:00:00,173.2,175.39,172.98,134348,174.3,18366452,174.26,0.0016771730958302644,,,,0,,,
2023-01-10 05:00:00,175.76,175.87,172.64,127151,172.99,18751117,174.48,0.014780600461893778,,,,0,,,
2023-01-11 05:00:00,177.96,177.98,175.93,125371,176.5,18222696,177.2,0.012517068730086622,,,,0,,,
2023-01-12 05:00:00,180.94,181.06,177.14,187772,178.74,29650762,179.62,0.016745336030568714,,,,0,,,
2023-01-13 05:00:00,182.13,182.42,179.48,145812,179.65,22098446,181.29,0.006576765778711247,,,,0,,,
2023-01-17 05:00:00,181.91,182.9,181.34,124753,182.08,22422562,181.87,-0.0012079284027891601,,,,0,,,
2023-01-18 05:00:00,178.97,183.99,178.87,180021,182.52,23507760,181.03,-0.016161838271672835,,,,0,,,
2023-01-19 05:00:00,177.25,178.29,176.03,165935,177.93,24624454,177.25,-0.009610549254064904,,,,0,,,
2023-01-20 05:00:00,180.18,180.28,176.5,154856,177.91,36008908,178.81,0.016530324400564123,,,,0,,,
2023-01-23 05:00:00,182.41,183.17,179.73,155751,180.56,20329901,181.89,0.012376512376512272,,,,0,,,
2023-01-24 05:00:00,182.02,182.89,180.99,113597,181.68,19263452,182.13,-0.002138040677594377,,,,0,,,
2023-01-25 05:00:00,182.52,182.58,179.04,133359,180.54,18174577,180.89,0.002746950884518151,,,,0,,,
2023-01-26 05:00:00,183.6,184.86,181.39,133534,184.01,18369120,182.84,0.005917159763313418,,,,0,,,
2023-01-27 05:00:00,184.6,185.3,182.85,122931,183.04,19993141,184.28,0.005446623093681824,,,,0,,,
2023-01-30 05:00:00,182.03,184.63,181.92,129886,182.9,18395072,182.95,-0.013921993499458218,,,,0,,,
2023-01-31 05:00:00,186.45,186.54,182.45,154209,182.49,21567866,185.17,0.024281711805746342,,178.6865,,0,,,
2023-02-01 05:00:00,189.38,191.03,185.13,191805,186.16,27007326,187.8,0.015714668812014,,179.7135,,0,,,
2023-02-02 05:00:00,193.11,194.02,189.24,221838,190.86,31020427,192.37,0.019695849614531635,,180.82199999999997,,0,,,
2023-02-03 05:00:00,191.81,193.9,190.56,181793,190.95,24945157,192.3,-0.006731914452902554,,181.95700000000002,,0,,,
2023-02-06 05:00:00,189.04,191.22,188.29,132305,190.51,18160086,189.35,-0.01444137427662795,,182.7635,,0,,,
2023-02-07 05:00:00,190.44,190.94,186.61,188649,188.33,27074054,188.68,0.007405840033855249,,183.62550000000002,,0,,,
2023-02-08 05:00:00,187.65,190.23,187.15,131931,189.25,17933496,188.28,-0.01465028355387521,,184.21999999999997,,0,,,
2023-02-09 05:00:00,184.94,189.99,184.45,141582,189.12,20516649,186.61,-0.014441779909405872,,184.56900000000002,,0,,,
2023-02-10 05:00:00,185.31,185.62,183.58,122791,184.3,15215214,184.8,0.002000648859089349,,184.7875,,0,,,
2023-02-13 05:00:00,187.54,187.79,184.33,91876,185.5,15754366,186.73,0.012033889158707067,,185.058,,0,,,
2023-02-14 05:00:00,187.45,188.85,185.08,143150,186.25,21889612,186.97,-0.00047989762184064144,,185.335,,0,,,
2023-02-15 05:00:00,189.35,189.44,185.52,126322,185.96,18782880,188.0,0.010136036276340299,,185.85399999999998,,0,,,
2023-02-16 05:00:00,187.54,189.75,186.22,155562,186.76,21366255,188.29,-0.009559017692104543,,186.36849999999998,,0,,,
2023-02-17 05:00:00,188.05,188.29,185.95,137156,186.84,23699986,187.25,0.0027194198570972272,,186.762,,0,,,
2023-02-21 05:00:00,182.5,186.31,182.32,149172,185.74,26004028,183.69,-0.029513427279978743,,186.7665,,0,,,
2023-02-22 05:00:00,183.0,184.18,181.84,163379,182.89,24651715,183.03,0.00273972602739736,,186.8155,,0,,,
2023-02-23 05:00:00,184.3,185.3,181.79,157647,184.37,21311725,183.65,0.0071038251366120075,,186.90449999999998,,0,,,
2023-02-24 05:00:00,182.58,182.84,180.9,189606,181.74,24250014,181.88,-0.009332609875203457,,186.8535,,0,,,
2023-02-27 05:00:00,183.22,185.2,182.67,131772,184.16,17562854,183.78,0.0035053127396209582,,186.7845,,0,,,
2023-02-28 05:00:00,183.23,185.02,183.13,124872,183.17,19542637,184.17,5.4579194411097376e-05,,186.84449999999998,,0,,,
2023-03-01 05:00:00,183.47,184.51,182.27,164855,183.24,22532791,183.34,0.0013098291764450654,,186.69549999999998,,0,,,
2023-03-02 05:00:00,183.91,184.32,181.23,134268,181.95,18134836,182.87,0.0023982122417833818,,186.422,,0,,,
2023-03-03 05:00:00,186.47,186.88,183.47,144383,184.68,22742011,185.5,0.01391985210157154,,186.09,,0,,,
2023-03-06 05:00:00,183.74,186.7,182.96,165262,186.52,23266746,184.56,-0.01464042473320104,,185.68649999999997,,0,,,
2023-03-07 05:00:00,181.61,184.1,181.32,172033,183.69,25865711,182.45,-0.011592467617285274,,185.315,,0,,,
