Date,close,high,low,trades,open,volume,vwap,returns,roll_std,ma_fast,ma_slow,signal,pos_size,position,position_next
2023-01-03 05:00:00,67.64,69.65,67.12,30590,68.64,3339735,68.130916,,,,,0,,,
2023-01-04 05:00:00,64.3,65.5847,63.9822,35311,65.58,4215280,64.619047,-0.04937906564163219,,,,0,,,
2023-01-05 05:00:00,64.78,65.75,63.93,30147,64.32,3555472,64.759302,0.007465007776049859,,,,0,,,
2023-01-06 05:00:00,64.83,66.18,64.46,27612,65.82,2992953,65.269322,0.0007718431614696097,,,,0,,,
2023-01-09 05:00:00,65.88,67.33,65.45,19743,66.49,2941090,66.140981,0.016196205460434987,,,,0,,,
2023-01-10 05:00:00,65.9,66.68,65.22,16701,66.27,2000373,66.041945,0.0003035822707955216,,,,0,,,
2023-01-11 05:00:00,68.05,68.22,66.46,25905,67.24,3545139,67.600206,0.03262518968133521,,,,0,,,
2023-01-12 05:00:00,68.61,69.32,68.42,19267,69.12,2616302,68.81527,0.008229243203526915,,,,0,,,
2023-01-13 05:00:00,70.05,70.09,68.9201,16704,69.3,2502287,69.781168,0.02098819414079567,,,,0,,,
2023-01-17 05:00:00,70.86,71.14,69.4642,27504,70.865,3796496,70.542622,0.011563169164882314,,,,0,,,
2023-01-18 05:00:00,69.51,72.0301,69.35,25030,71.59,3172677,70.79738,-0.019051651143099035,,,,0,,,
2023-01-19 05:00:00,70.59,71.14,69.69,22339,70.19,2814912,70.475052,0.015537332757876499,,,,0,,,
2023-01-20 05:00:00,71.55,71.56,69.969,17550,70.86,2435344,71.134032,0.01359966000849977,,,,0,,,
2023-01-23 05:00:00,71.5,72.25,71.29,13568,71.82,1583917,71.798004,-0.0006988120195666747,,,,0,,,
2023-01-24 05:00:00,70.22,71.66,69.88,12291,71.59,1653244,70.550149,-0.017902097902097958,,,,0,,,
2023-01-25 05:00:00,70.51,71.09,69.64,12166,70.41,1613158,70.346375,0.004129877527770054,,,,0,,,
2023-01-26 05:00:00,70.93,71.7601,70.27,11477,71.65,1481393,71.085829,0.005956601900439784,,,,0,,,
2023-01-27 05:00:00,69.5,71.7823,69.2,21435,71.74,3183970,70.037089,-0.020160721838432316,,,,0,,,
2023-01-30 05:00:00,68.1,69.87,68.03,20516,68.68,2345830,68.566825,-0.020143884892086406,,,,0,,,
2023-01-31 05:00:00,69.32,69.37,67.67,11475,67.86,1391649,69.00776,0.017914831130690256,,68.6315,,0,,,
2023-02-01 05:00:00,67.36,69.41,66.7594,24595,69.21,3538495,67.499804,-0.028274668205424014,,68.61749999999999,,0,,,
2023-02-02 05:00:00,66.57,67.49,65.9,18547,66.99,2561457,66.769776,-0.011728028503563026,,68.731,,0,,,
2023-02-03 05:00:00,64.4,68.39,64.35,35591,66.73,4867200,65.712001,-0.03259726603575164,,68.712,,0,,,
2023-02-06 05:00:00,65.5,65.53,63.67,21140,65.07,2694177,64.855986,0.017080745341614856,,68.7455,,0,,,
2023-02-07 05:00:00,67.76,67.845,65.82,26834,65.83,3598069,67.293038,0.03450381679389314,,68.8395,,0,,,
2023-02-08 05:00:00,68.68,68.79,67.61,16867,68.4,2052011,68.414678,0.01357733175914988,,68.97850000000001,,0,,,
2023-02-09 05:00:00,67.92,68.5,67.12,15423,67.88,2430734,67.9467,-0.01106581246359939,,68.972,,0,,,
2023-02-10 05:00:00,69.87,69.9,68.95,21851,69.02,2806896,69.646174,0.028710247349823304,,69.035,,0,,,
2023-02-13 05:00:00,69.5,70.43,69.07,21045,69.38,3458154,69.650755,-0.005295548876484979,,69.00750000000001,,0,,,
2023-02-14 05:00:00,69.4,69.63,68.01,11442,68.22,1601529,69.094897,-0.0014388489208632116,,68.93449999999999,,0,,,
2023-02-15 05:00:00,69.02,69.39,67.8,18773,68.79,1908779,68.677804,-0.005475504322766667,,68.91,,0,,,
2023-02-16 05:00:00,68.45,69.385,68.415,12126,68.82,2369692,68.80116,-0.008258475804114651,,68.803,,0,,,
2023-02-17 05:00:00,67.02,67.26,66.01,23380,66.36,3851126,66.775765,-0.02089116143170211,,68.5765,,0,,,
2023-02-21 05:00:00,66.69,67.82,66.54,17052,67.5,2432686,67.065609,-0.004923903312443967,,68.336,,0,,,
2023-02-22 05:00:00,64.92,66.67,64.89,19429,66.4,3495572,65.425096,-0.026540710751236984,,68.071,,0,,,
2023-02-23 05:00:00,66.38,66.65,65.7,15742,66.22,2136849,66.244622,0.022489217498459446,,67.86449999999999,,0,,,
2023-02-24 05:00:00,67.1,67.15,65.11,17679,65.56,2591625,66.375144,0.01084664055438389,,67.673,,0,,,
2023-02-27 05:00:00,66.25,66.7599,65.73,14959,66.63,3024804,66.26122,-0.012667660208643738,,67.51050000000001,,0,,,
2023-02-28 05:00:00,67.21,67.93,67.16,12506,67.8,1886369,67.49891,0.014490566037735686,,67.46600000000001,,0,,,
2023-03-01 05:00:00,68.07,68.12,66.73,17611,67.14,2577618,67.55326,0.01279571492337439,,67.4035,,0,,,
2023-03-02 05:00:00,68.3,68.762,67.89,10785,68.44,1628091,68.319178,0.003378874687821387,,67.4505,,0,,,
2023-03-03 05:00:00,69.86,69.91,67.14,30549,67.19,5178581,68.856655,0.02284040995607617,,67.615,,0,,,
2023-03-06 05:00:00,70.49,70.521,69.05,21931,69.29,3977842,70.054084,0.009018036072144131,,67.9195,,0,,,
2023-03-07 05:00:00,67.85,70.215,67.56,35274,70.14,5071165,68.485821,-0.03745212086820826,,68.037,,0,,,
2023-03-08 05:00:00,67.1,67.85,66.78,18259,67.13,3018060,67.208914,-0.011053795136330091,,68.00399999999999,,0,,,
2023-03-09 05:00:00,66.24,68.39,66.17,17412,67.9,2436627,67.163439,-0.012816691505216138,,67.88199999999999,,0,,,
2023-03-10 05:00:00,67.14,67.56,66.2,21688,66.37,2988888,66.920559,0.013586956521739246,,67.843,,0,,,
2023-03-13 04:00:00,65.25,66.82,64.07,34317,64.51,5193839,65.554456,-0.02815013404825739,,67.612,,0,,,
2023-03-14 04:00:00,62.93,65.32,62.335,40246,64.02,6367406,63.780448,-0.03555555555555556,,67.28349999999999,,0,,,
2023-03-15 04:00:00,60.02,60.97,57.94,86068,60.26,13746538,59.664599,-0.04624185603051001,,66.8145,,0,,,
2023-03-16 04:00:00,60.05,61.09,58.04,49644,58.72,8449874,59.655111,0.0004998333888703854,,66.36600000000001,,0,,,
2023-03-17 04:00:00,58.66,60.02,57.83,55391,59.94,9066526,58.862588,-0.023147377185678608,,65.8765,,0,,,
2023-03-20 04:00:00,59.79,59.865,58.05,36569,58.73,5391627,58.945286,0.019263552676440643,,65.515,,0,,,
2023-03-21 04:00:00,61.23,61.32,60.11,28389,60.54,3975147,60.877442,0.02408429503261411,,65.24199999999999,,0,,,
2023-03-22 04:00:00,61.61,62.67,60.92,25548,61.39,3512773,61.776483,0.0062061081169362264,,65.0765,,0,,,
2023-03-23 04:00:00,60.99,63.02,60.9,21408,62.51,2635452,62.089193,-0.010063301412108427,,64.807,,0,,,
2023-03-24 04:00:00,60.96,61.25,59.84,28511,60.31,3721101,60.661496,-0.0004918839153960075,,64.5,,0,,,
2023-03-27 04:00:00,64.15,64.27,61.86,38938,62.24,8701162,63.583055,0.05232939632545941,,64.395,,0,,,
