return,sharpe,drawdown,total_trades,win_rate,avg_win,avg_loss,won_trades,lost_trades,symbol,params
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.01, 'position_size': 0.3, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.2, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.02}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,AAPL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,MSFT,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.025}"
0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,GOOGL,"{'pred_threshold': 0.002, 'stop_loss': 0.02, 'trail_percent': 0.015, 'position_size': 0.3, 'profit_take': 0.025}"
