date,open,high,low,close,volume,daily_return,log_return,sma_20,ema_50,bb_upper,bb_middle,bb_lower,rsi_14,atr_14,vol_ratio_20
2020-01-30 05:00:00+00:00,259.97,262.79,259.23,262.58,3447865,0.004322050105182607,0.004312736871824541,262.98,262.8229948495,267.16809742006046,262.98,258.7919025799396,50.46634447416167,2.414558755014915,1.272233219811838
2020-01-31 05:00:00+00:00,261.15,261.39,256.28,257.01,4928322,-0.021212582831898863,-0.02144080286190153,262.704,262.5950342671667,267.6358491460959,262.70400000000006,257.77215085390424,37.57416392132068,2.692090272513851,1.784611501645398
2020-02-03 05:00:00+00:00,258.12,260.51,258.0,258.43,3212271,0.005525076845259047,0.005509869596616035,262.6035,262.4316995900229,267.7910823848758,262.60350000000005,257.41591761512433,41.66552366334838,2.7497981101914326,1.1655873616575954
2020-02-04 05:00:00+00:00,261.8,263.0,261.57,262.13,3024684,0.014317223232596765,0.014215699668342907,262.658,262.4198682335514,267.8014486485048,262.6580000000001,257.51455135149536,50.72720104436029,2.879812530892044,1.0711516618113341
2020-02-05 05:00:00+00:00,264.6,266.68,263.87,266.5,3331891,0.016671117384503997,0.016533679696877357,262.9875,262.57987340086316,268.227984233336,262.98750000000007,257.74701576666416,58.85643477998181,2.9991116358283274,1.1438292333420856
2020-02-06 05:00:00+00:00,267.57,267.68,266.14,267.32,2878949,0.003076923076922977,0.0030721990369704244,263.28249999999997,262.7657607184764,268.7940583095765,263.2825000000001,257.7709416904237,60.183885339103696,2.8948893761263053,0.9933508662809598
2020-02-07 05:00:00+00:00,266.42,266.47,264.51,265.0,3855816,-0.008678737094119371,-0.008716616656647247,263.363,262.8533779452028,268.9252840632179,263.36300000000006,257.80071593678224,54.797064376792484,2.8888258492601406,1.2851662094015293
2020-02-10 05:00:00+00:00,264.09,266.61,264.06,266.6,2889736,0.006037735849056647,0.006019581758386572,263.5855,263.0003043002929,269.2900892928293,263.5855000000001,257.88091070717087,57.614696551852816,2.8646240028844168,0.9649538806744554
2020-02-11 05:00:00+00:00,267.87,267.94,265.99,266.59,2010153,-3.750937734448012e-05,-3.7510080838742965e-05,263.77000000000004,263.14107668067356,269.6110273068891,263.7700000000001,257.92897269311106,57.59053451914696,2.7992937169641006,0.6655642428623295
2020-02-12 05:00:00+00:00,268.13,269.25,268.04,269.12,2860551,0.009490228440676818,0.009445479120813616,264.072,263.3755442618236,270.3475130467422,264.0720000000001,257.796486953258,61.93944538020235,2.789344165752381,0.9389596666652498
2020-02-13 05:00:00+00:00,267.91,269.23,267.48,268.3,2653812,-0.003046967895362629,-0.0030516193530045754,264.28149999999994,263.56866017312467,270.8222500334179,264.28150000000016,257.7407499665824,59.79906902483406,2.7151052967700684,0.8647603584669319
2020-02-14 05:00:00+00:00,268.44,268.58,267.01,268.04,1878187,-0.0009690644800596226,-0.0009695343266091783,264.361,263.7440068330021,271.04238578438,264.36100000000016,257.67961421562035,59.101693126311226,2.6333120612864915,0.618751026825128
2020-02-18 05:00:00+00:00,266.78,267.44,265.51,266.6,2444801,-0.005372332487688425,-0.005386815360361119,264.3465,263.85600656504124,271.007095393788,264.34650000000016,257.6859046062123,55.258059630566194,2.6259326283374587,0.8016538169189087
2020-02-19 05:00:00+00:00,267.34,268.21,266.99,267.63,1486424,0.0038634658664664645,0.003856021849193425,264.4475,264.00400630758867,271.24159412649465,264.44750000000016,257.6534058735057,57.39251633052287,2.553366012027637,0.5127391935078001
2020-02-20 05:00:00+00:00,267.15,267.82,264.07,266.47,3500831,-0.004334342188842655,-0.004343762680893981,264.49300000000005,264.1007119425852,271.3283495886964,264.49300000000017,257.6576504113039,54.25341686211681,2.638839868311377,1.1789840610397695
2020-02-21 05:00:00+00:00,265.38,265.6,263.5,264.41,3312440,-0.007730701392276829,-0.007760738167989167,264.4475,264.1128408860132,271.2723307671108,264.44750000000016,257.6226692328895,49.11576536470539,2.6624941634319947,1.0894662541541074
2020-02-24 05:00:00+00:00,255.82,258.06,254.58,255.12,6631974,-0.03513482848606342,-0.03576690604311672,264.017,263.76018045911076,271.9627211126299,264.01700000000017,256.07127888737045,33.643061030999846,3.174458866043996,2.079448670527249
2020-02-25 05:00:00+00:00,256.25,256.76,246.29,247.08,9985007,-0.031514581373471295,-0.032021851874104,263.3915,263.10605573522406,274.1163408379733,263.3915000000001,252.66665916202692,26.007119666231947,3.6955689470408535,2.8709094941456703
2020-02-26 05:00:00+00:00,248.21,251.24,245.33,246.07,7560849,-0.004087744859964437,-0.004096122527289303,262.62250000000006,262.43797511815643,275.73393603880976,262.6225000000001,249.51106396119044,25.232346224880196,3.853742593680792,2.041399165293793
2020-02-27 05:00:00+00:00,241.7,244.32,234.89,234.99,11225062,-0.04502783760718487,-0.04607308825315215,261.2995,261.3615839370523,279.11366568351633,261.29950000000014,243.48533431648394,18.663617080348416,4.377046694132164,2.7009414443339947
2020-02-28 05:00:00+00:00,228.62,232.81,225.4,232.3,17705024,-0.011447295629601228,-0.011513320270893246,259.7855,260.2219139787365,281.6038862602119,259.7855000000001,237.96711373978835,17.474240889033023,4.7494005016941525,3.636395303422631
2020-03-02 05:00:00+00:00,234.27,243.88,231.85,243.72,8597511,0.04916056823073611,0.04799038560393054,259.121,259.5747800972174,282.01980162802903,259.12100000000015,236.2221983719713,36.09365171104042,5.269443323001714,1.701702847673108
2020-03-03 05:00:00+00:00,244.39,247.32,234.69,236.62,11633360,-0.029131790579353334,-0.029564546554777138,258.03049999999996,258.67459264242456,282.94559299601053,258.03050000000013,233.11540700398976,31.356844710349556,5.795197371358734,2.1254539561863823
2020-03-04 05:00:00+00:00,242.24,247.41,239.97,247.27,5561463,0.04500887498943462,0.04402537819356667,257.2875,258.2273537152707,282.55309231444664,257.28750000000014,232.02190768555363,43.36361802287465,6.151968987690252,0.9930843353845339
2020-03-05 05:00:00+00:00,241.16,243.23,236.87,238.6,5924963,-0.035062886723015385,-0.03569234735526816,255.8925,257.4576535695738,282.03511951296764,255.89250000000015,229.74988048703264,37.59797556377178,6.455399774283806,1.0340528108292062
2020-03-06 05:00:00+00:00,231.49,237.36,230.36,236.25,7442289,-0.009849119865884326,-0.009897943289963074,254.33900000000003,256.6259808805709,281.2616877558637,254.33900000000017,227.41631224413663,36.193275712504516,6.582871218977819,1.2491227255115007
2020-03-09 04:00:00+00:00,220.39,225.47,216.43,217.62,10494048,-0.07885714285714285,-0.08214014385098611,251.97000000000003,255.09633457152893,282.7808435457346,251.97000000000017,221.1591564542657,27.440576832394132,7.52838041762226,1.668390203586315
2020-03-10 04:00:00+00:00,225.67,228.64,216.36,228.48,9477214,0.04990350151640466,0.04869825662835314,250.064,254.05255674519447,281.7235226748568,250.06400000000014,218.40447732514352,37.00429349602544,7.867781816363525,1.4317551174213234
2020-03-11 04:00:00+00:00,222.25,223.5,213.18,215.22,7817924,-0.0580357142857143,-0.059787918378972904,247.4955,252.52971138263783,281.6149334507447,247.49550000000013,213.37606654925557,31.53829537456303,8.39865454376613,1.131444063882086
2020-03-12 04:00:00+00:00,200.53,208.98,193.31,193.57,17448612,-0.10059474026577453,-0.10602155661479173,243.718,250.21756583822068,283.65702632763805,243.71800000000013,203.7789736723622,25.035825639503027,9.363750647782835,2.2841218745989993
2020-03-13 04:00:00+00:00,205.92,212.15,194.65,211.61,13705013,0.09319625975099455,0.08910575368922569,240.8835,248.70354364848654,281.48298338341107,240.88350000000008,200.2840166165891,36.739814509589955,10.022054172941205,1.6730467408408989
2020-03-16 04:00:00+00:00,188.45,199.22,183.89,189.0,12441931,-0.10684750248097918,-0.11299794278703779,236.9315,246.36222821129098,281.39192342353334,236.93150000000009,192.47107657646683,30.345145444603,11.286193160588265,1.4268536212316814
2020-03-17 04:00:00+00:00,188.91,195.72,181.92,194.81,16214369,0.030740740740740735,0.030277709533470087,233.342,244.34057220300505,279.211285845758,233.3420000000001,187.47271415424217,33.54597577340443,11.465750791974818,1.7234083160094738
2020-03-18 04:00:00+00:00,181.67,187.48,173.09,181.96,13514361,-0.06596170627791176,-0.06823784189130944,229.0585,241.8942752538676,277.2610568927612,229.0585000000001,180.85594310723897,30.23653259462254,12.198197163976616,1.350124825016823
2020-03-19 04:00:00+00:00,181.03,187.06,175.51,183.5,13651058,0.008463398549131584,0.008427784792822024,224.91,239.60430367528454,273.7959652661162,224.91000000000008,176.02403473388398,31.113634487286628,12.151897366549715,1.297971643390752
2020-03-20 04:00:00+00:00,186.1,187.93,174.85,175.67,12274888,-0.042670299727520455,-0.04360743246933385,220.473,237.09707608017533,270.31229417638133,220.4730000000001,170.6337058236189,29.10969168929924,12.218190411796163,1.1194255065002052
2020-03-23 04:00:00+00:00,174.05,175.03,166.7,170.06,15815278,-0.03193487789605498,-0.03245591906764478,216.22000000000003,234.46817113585473,267.9869238027508,216.2200000000001,164.4530761972494,27.731548091052048,11.98617681095358,1.3843286354343107
2020-03-24 04:00:00+00:00,179.67,189.69,179.61,189.18,14251113,0.11243090673879808,0.1065476268273775,213.325,232.69216442464474,264.3353391480572,213.32500000000013,162.31466085194305,38.43031043133054,12.532164181599752,1.2245521314071244
2020-03-25 04:00:00+00:00,192.76,201.55,187.96,194.01,17750655,0.02553124008880414,0.02521076134158662,210.72200000000004,231.17521680014886,260.0689259832851,210.72200000000012,161.37507401671513,40.813989493719,12.607723882914057,1.4612831710153233
2020-03-26 04:00:00+00:00,196.3,206.77,195.91,205.81,16148695,0.06082160713365292,0.059043708957758234,209.263,230.1805024158293,257.36334058091273,209.26300000000015,161.16265941908756,46.28532480928856,12.618600748420196,1.3029983499117233
