date,open,high,low,close,volume,daily_return,log_return,sma_20,ema_50,bb_upper,bb_middle,bb_lower,rsi_14,atr_14,vol_ratio_20
2020-01-30 05:00:00+00:00,57.48,58.32,56.72,57.24,1346191,-0.023874488403819893,-0.024164102890145145,63.217999999999996,63.99105148324471,70.70334461464556,63.217999999999996,55.732655385354434,23.91134783502836,1.893542782715961,1.0520805222893368
2020-01-31 05:00:00+00:00,57.68,58.02,57.29,57.48,828454,0.00419287211740027,0.004184106522573394,62.798,63.73571613096061,70.575690145538,62.798,55.020309854462,25.456739039698757,1.8140040125219639,0.6688564015554016
2020-02-03 05:00:00+00:00,57.76,57.76,56.72,56.84,871099,-0.011134307585246916,-0.011196757981924321,62.362,63.46529589053078,70.44320684056538,62.362,54.28079315943462,24.053748549000794,1.7587180116275378,0.7095154140995642
2020-02-04 05:00:00+00:00,57.32,58.99,57.2,58.6,956959,0.03096410978184383,0.03049439335406756,61.974000000000004,63.27449997325507,69.99506327116306,61.974000000000004,53.95293672883694,34.710243488373386,1.7866667250827137,0.7870369704045383
2020-02-05 05:00:00+00:00,57.16,58.52,57.08,58.52,1208659,-0.0013651877133105117,-0.0013661204310437824,61.576,63.088048993911734,69.45185271573834,61.576,53.70014728426166,34.47345810327252,1.76761910186252,0.9830635591629825
2020-02-06 05:00:00+00:00,57.76,59.58,57.52,58.24,660669,-0.004784688995215336,-0.004796172263493048,61.162,62.89792942552304,68.82232793031761,61.162,53.501672069682385,33.6092685313165,1.7885034517294827,0.5429649496268923
2020-02-07 05:00:00+00:00,59.04,59.32,57.8,57.8,688043,-0.007554945054945139,-0.007583628210098503,60.717999999999996,62.698010624522134,68.07075621790922,60.717999999999996,53.36524378209077,32.241481478187836,1.7693246337488056,0.569893504908046
2020-02-10 05:00:00+00:00,55.8,56.18,55.0,55.36,1555818,-0.0422145328719723,-0.04313146436891735,60.077999999999996,62.41024550199186,66.9401850747416,60.07799999999999,53.21581492525837,25.93756484694105,1.8429443027667478,1.2689259071822185
2020-02-11 05:00:00+00:00,55.6,56.28,55.17,56.12,861458,0.013728323699421896,0.013634943924845544,59.495999999999995,62.1635692077961,65.5841208923619,59.49599999999998,53.40787910763807,30.495979702260655,1.7905911382834085,0.707465998503696
2020-02-12 05:00:00+00:00,57.36,58.0,56.96,57.68,815097,0.027797576621525266,0.027418237742433682,59.010000000000005,61.98774296435312,63.938017857111944,59.00999999999998,54.08198214288801,38.8197957131092,1.7969774855488796,0.6808607996648057
