date,open,high,low,close,volume,daily_return,log_return,sma_20,ema_50,bb_upper,bb_middle,bb_lower,rsi_14,atr_14,vol_ratio_20
2020-01-30 05:00:00+00:00,300.54,303.83,299.78,303.56,77185315,0.0030730595116148507,0.0030683473156711827,303.201,302.37151227570416,308.7663495846923,303.2010000000001,297.63565041530785,54.29066410997214,2.7245982820189707,1.167594601699331
2020-01-31 05:00:00+00:00,302.99,303.14,297.18,298.12,116500962,-0.017920674660693137,-0.018083194522219515,303.0565,302.2047863041079,308.9804185510903,303.0565,297.1325814489098,42.64261468367175,2.985698404731901,1.6903315592434465
2020-02-03 05:00:00+00:00,299.6,302.21,299.48,300.32,71170107,0.007379578693143651,0.007352482824705575,303.135,302.1308731157115,308.86707292346097,303.13500000000005,297.40292707653913,47.54413253312335,3.064577090108192,1.0395187017243326
2020-02-04 05:00:00+00:00,303.98,305.78,303.65,304.9,64065469,0.01525039957378782,0.015135281156010372,303.38199999999995,302.23946632686005,308.9694452122587,303.382,297.79455478774133,55.97819102392256,3.235678726529034,0.9307221734857135
2020-02-05 05:00:00+00:00,307.87,308.63,306.39,308.4,67402342,0.01147917349950811,0.011413787694965372,303.85,302.48105588266947,309.47218107143215,303.85,298.2278189285679,61.12251119066655,3.2709873889198184,0.9625889218816281
2020-02-06 05:00:00+00:00,309.39,309.65,308.36,309.41,51626082,0.00327496757457868,0.0032696165480476935,304.2905,302.7527791813883,310.19837432162547,304.29049999999995,298.38262567837444,62.48490956126411,3.1294882897112575,0.7469195071845188
2020-02-07 05:00:00+00:00,308.38,309.47,307.25,307.84,65101736,-0.005074173426844797,-0.00508709075988012,304.552,302.9522780370201,310.60050593121497,304.552,298.5034940687851,59.02243949026992,3.0645248404461696,0.9313583314989032
2020-02-10 05:00:00+00:00,306.91,310.17,306.87,310.17,43576992,0.0075688669438671585,0.00754036678937009,304.97400000000005,303.235325957137,311.34516441476995,304.974,298.60283558523,62.356276823205526,3.0813444947000153,0.6280326741145804
2020-02-11 05:00:00+00:00,311.47,312.27,310.11,310.65,55707407,0.0015475384466581144,0.0015463422429906615,305.3145,303.52609748822965,312.1199521525094,305.31449999999995,298.5090478474905,63.02368561859808,3.015534173650012,0.8002084091929454
2020-02-12 05:00:00+00:00,312.09,312.85,311.72,312.66,44997697,0.006470304200869359,0.006449461639475906,305.7785,303.8842897435932,313.22805106030665,305.77849999999995,298.32894893969325,65.76120574196456,2.957281732675014,0.6554686789240984
2020-02-13 05:00:00+00:00,311.2,313.29,310.92,312.41,55382831,-0.0007995906096078809,-0.0007999104526863476,306.196,304.2186313222758,314.1334615589772,306.1959999999999,298.2585384410226,65.11548223680327,2.915333037483942,0.8173230839124815
2020-02-14 05:00:00+00:00,312.72,312.93,311.51,312.81,65012969,0.0012803687461988567,0.0012795497731197258,306.5085,304.5555477410101,314.9545150959061,306.5084999999999,298.0624849040937,65.69588269012357,2.8085235348065187,0.9535895393238466
2020-02-18 05:00:00+00:00,311.8,312.87,310.59,312.0,58482788,-0.0025894312841661105,-0.0025927896601292133,306.727,304.84748704528425,315.497630764104,306.7269999999999,297.95636923589586,63.39568875160613,2.7707718537489123,0.8897588663184314
2020-02-19 05:00:00+00:00,312.98,314.18,312.7,313.48,49804453,0.004743589743589904,0.004732374375181259,307.053,305.18601696507704,316.30549177250634,307.0529999999999,297.8005082274934,65.75499804138248,2.728573864195419,0.7756592039125537
2020-02-20 05:00:00+00:00,312.94,313.77,309.18,312.24,74976767,-0.003955595253285704,-0.003963439312304473,307.314,305.4626437507603,316.8385417737744,307.31399999999985,297.7894582262253,62.14109738610608,2.8615328738957446,1.1452637095731983
2020-02-21 05:00:00+00:00,310.83,311.15,308.16,308.96,115144054,-0.010504739943633212,-0.010560304192154923,307.39050000000003,305.5997949762207,316.9420788747399,307.39049999999986,297.83892112525984,53.72918843576618,2.9485662400460475,1.6787294698315482
2020-02-24 05:00:00+00:00,299.41,309.07,297.65,298.74,163655089,-0.03307871569135157,-0.03363818879805791,307.0965,305.33078340852575,317.31011889833655,307.0964999999998,296.8828811016631,36.946788277337426,3.5536686514713307,2.2620583958747975
2020-02-25 05:00:00+00:00,300.15,300.77,288.8,289.63,223245173,-0.030494744593961398,-0.030969383575557785,306.5905,304.715066412113,318.9806323237621,306.59049999999985,294.2003676762376,28.424008294339455,4.154835176366233,2.818959208778913
2020-02-26 05:00:00+00:00,291.11,294.75,287.88,288.73,198369131,-0.0031074129061214872,-0.0031122509387158104,305.883,304.0882010626184,320.4624061607601,305.8829999999998,291.3035938392395,27.743130966306822,4.348775520911502,2.3114484527555725
2020-02-27 05:00:00+00:00,283.03,288.68,275.66,275.84,288117319,-0.04464378485089893,-0.04567100789254486,304.5435,302.9804284719275,324.13385505039236,304.5434999999998,284.9531449496073,20.258304472827017,4.9717201265606805,2.955769901375493
2020-02-28 05:00:00+00:00,267.5,276.02,264.57,274.49,392482615,-0.0048941415313223935,-0.004906157061822292,303.09,301.863156767146,326.66499692471695,303.0899999999998,279.51500307528266,19.660062748669297,5.434454403234917,3.4659025561038983
2020-03-02 05:00:00+00:00,276.31,286.46,272.84,286.22,241275739,0.04273379722394255,0.04184591546922434,302.495,301.24969963902265,327.1190447530559,302.4949999999998,277.87095524694365,37.05377314890784,6.01913623157528,2.0193845508896655
2020-03-03 05:00:00+00:00,286.77,290.79,275.72,278.27,305243992,-0.02777583676891915,-0.02816888050243449,301.39250000000004,300.3485349472963,328.18625962795073,301.3924999999998,274.5987403720489,31.99749932521489,6.665626500748474,2.3268468744864124
2020-03-04 05:00:00+00:00,283.64,290.11,281.05,290.06,178853859,0.042368922269738096,0.04149593275180852,300.6505,299.9450629885788,327.8337282667152,300.65049999999985,273.4672717332845,44.16579705840684,7.035224607837871,1.3062372430194122
2020-03-05 05:00:00+00:00,282.58,285.82,277.98,280.3,188896911,-0.03364821071502444,-0.034227339961361736,299.2455,299.1746683615757,327.56244579223295,299.2454999999999,270.9285542077668,38.089597565261315,7.395565707278022,1.3209788489981393
2020-03-06 05:00:00+00:00,271.62,276.84,268.92,275.59,231042459,-0.016803424901890907,-0.016946204159783207,297.5545,298.24977940621983,327.24733784012835,297.5544999999999,267.86166215987146,35.54794478044441,7.680168156758163,1.5203312557820514
2020-03-09 04:00:00+00:00,255.08,263.32,253.37,256.03,312908288,-0.07097499909285532,-0.07361962889731544,294.964,296.59410178244656,329.2935845590971,294.9639999999999,260.63441544090267,27.377636887754193,8.718727574132577,1.903811887549758
2020-03-10 04:00:00+00:00,263.74,267.33,253.42,267.23,278857139,0.043744873647619587,0.042815085695532495,292.817,295.4425683792134,328.42138742627424,292.8169999999999,257.21261257372555,36.392626753137364,9.089532747408821,1.5833105376898489
2020-03-11 04:00:00+00:00,260.09,261.24,250.99,254.11,258486370,-0.04909628409983913,-0.05034246667262021,289.99,293.8216833447344,328.353366379923,289.9899999999999,251.6266336200768,31.465144267767798,9.600280408308192,1.3877584924632376
2020-03-12 04:00:00+00:00,237.2,247.08,229.49,236.5,394824960,-0.06930069654873883,-0.07181903620456787,286.182,291.5737741939605,329.5777908557982,286.1819999999999,242.78620914420162,26.31494178524526,10.673117522000464,1.9377613013957236
2020-03-13 04:00:00+00:00,243.77,251.54,230.27,250.36,328921935,0.05860465116279068,0.05695167412451241,283.0795,289.95754775498165,327.39376608892616,283.07949999999994,238.76523391107372,35.29212832765492,11.430037699000428,1.512770928420741
2020-03-16 04:00:00+00:00,223.47,238.03,219.93,223.36,300815897,-0.10784470362677745,-0.11411506248249292,278.607,287.3458792155706,327.80297914464415,278.60699999999986,229.4110208553556,28.10797497439756,12.78717786335754,1.3123443546905977
2020-03-17 04:00:00+00:00,227.05,237.36,219.66,235.52,265602534,0.054441260744985565,0.05301101596650426,274.783,285.3134917953522,324.8832184027192,274.7829999999999,224.68278159728064,34.568111466160914,13.138093730260575,1.1086347311823637
2020-03-18 04:00:00+00:00,218.9,230.13,211.28,218.38,329737404,-0.0727751358695653,-0.07555917095459197,270.028,282.6886489798482,322.5290466943296,270.0279999999999,217.52695330567022,30.418892946479286,13.931087035241962,1.3003654086523786
2020-03-19 04:00:00+00:00,221.68,229.21,215.17,222.89,292164236,0.020652074365784312,0.02044171163218156,265.5605,280.343603921815,318.1395195705486,265.56049999999993,212.9814804294513,32.70768598813919,13.93886653272468,1.1048736689819678
2020-03-20 04:00:00+00:00,226.1,227.91,213.02,213.86,346965271,-0.04051325766072944,-0.041356780889590716,260.8055,277.7364037680183,314.0220220490801,260.80549999999994,207.5889779509198,30.54147343939542,14.006804637530058,1.257014356487005
2020-03-23 04:00:00+00:00,212.73,214.12,203.47,207.59,328483538,-0.029318245581221425,-0.029756614753807753,256.248,274.9855644045666,311.27061011620793,256.24799999999993,201.22538988379193,29.10030968060996,13.767032877706482,1.1555549933253504
2020-03-24 04:00:00+00:00,218.54,227.56,217.96,225.6,238855181,0.08675755094176019,0.08319853904920116,253.04649999999998,273.04887560438755,307.37400326492264,253.04649999999998,198.7189967350773,38.131115208751176,14.210101957870306,0.8379553432351682
