,timestamp,action,price,size,stop_loss,take_profit,regime,pnl,reason
0,2023-01-12 14:00:00,BUY,15.64,5527,14.622291906967094,17.675416186065814,bear_high_vol,,
1,2023-01-12 15:00:00,SELL,15.92,5527,,,bear_high_vol,1547.5599999999965,technical
2,2023-01-20 13:00:00,BUY,16.95,36828,15.95,18.95,bear_high_vol,,
3,2023-01-20 14:00:00,SELL,16.96,36828,,,bear_high_vol,368.28000000005756,technical
4,2023-01-30 15:00:00,BUY,19.59,5346,18.59,21.59,bull_high_vol,,
5,2023-01-31 13:00:00,SELL,19.1,5346,,,bull_high_vol,-2619.539999999992,technical
6,2023-02-17 15:00:00,BUY,21.15,8959,20.15,23.15,bear_high_vol,,
7,2023-02-21 09:00:00,SELL,21.04,8959,,,bear_high_vol,-985.4899999999949,max_hold_time
8,2023-03-10 14:00:00,BUY,22.99,5660,21.99,24.99,bear_high_vol,,
9,2023-03-10 16:00:00,SELL,23.25,5660,,,bear_high_vol,1471.6000000000088,technical
10,2023-03-21 15:00:00,BUY,25.55,6460,24.55,27.55,bear_high_vol,,
11,2023-03-21 16:00:00,SELL,25.89,6460,,,bear_high_vol,2196.399999999999,technical
12,2023-03-28 13:00:00,BUY,25.91,8739,24.91,27.91,bear_high_vol,,
13,2023-03-28 23:00:00,SELL,26.46,8739,,,bear_high_vol,4806.450000000006,technical
14,2023-04-05 14:00:00,BUY,26.45,8979,25.45,28.45,bear_high_vol,,
15,2023-04-05 22:00:00,SELL,26.79,8979,,,bear_high_vol,3052.8599999999988,technical
16,2023-04-06 13:00:00,BUY,26.62,13278,25.62,28.62,bear_high_vol,,
17,2023-04-06 15:00:00,SELL,26.99,13278,,,bear_high_vol,4912.859999999966,technical
18,2023-04-12 13:00:00,BUY,26.7,6219,25.7,28.7,bear_high_vol,,
19,2023-04-13 13:00:00,SELL,26.53,6219,,,bear_high_vol,-1057.2299999999884,technical
20,2023-04-21 13:00:00,BUY,26.75,12080,25.75,28.75,bear_high_vol,,
21,2023-04-21 15:00:00,SELL,27.05,12080,,,bear_high_vol,3624.0000000000086,technical
22,2023-04-24 15:00:00,BUY,26.71,12007,25.71,28.71,bear_high_vol,,
23,2023-04-24 18:00:00,SELL,27.07,12007,,,bear_high_vol,4322.519999999993,technical
24,2023-04-26 10:00:00,BUY,26.73,21865,25.73,28.73,bear_high_vol,,
25,2023-04-26 12:00:00,SELL,26.91,21865,,,bear_high_vol,3935.699999999994,technical
26,2023-04-27 13:00:00,BUY,26.67,7344,25.67,28.67,bear_high_vol,,
27,2023-04-27 16:00:00,SELL,26.98,7344,,,bear_high_vol,2276.639999999991,technical
28,2023-05-03 13:00:00,BUY,27.66,8360,26.66,29.66,bear_high_vol,,
29,2023-05-03 18:00:00,SELL,28.16,8360,,,bear_high_vol,4180.0,technical
30,2023-05-04 14:00:00,BUY,27.53,9723,26.53,29.53,bear_high_vol,,
31,2023-05-05 13:00:00,SELL,28.07,9723,,,bear_high_vol,5250.419999999992,technical
32,2023-05-11 13:00:00,BUY,28.53,7644,27.53,30.53,bull_high_vol,,
33,2023-05-12 08:00:00,SELL,28.67,7644,,,bull_high_vol,1070.1600000000044,technical
34,2023-06-02 13:00:00,BUY,39.26,2754,37.89833403853983,41.983331922920335,bull_high_vol,,
35,2023-06-02 14:00:00,SELL,39.8,2754,,,bull_high_vol,1487.1599999999976,technical
36,2023-06-21 13:00:00,BUY,42.61,3492,41.53596472800268,44.75807054399464,bull_high_vol,,
37,2023-06-21 18:00:00,SELL,43.35,3492,,,bull_high_vol,2584.0800000000067,technical
38,2023-06-26 15:00:00,BUY,41.2,4710,40.005646267416466,43.588707465167076,bear_high_vol,,
39,2023-06-27 09:00:00,SELL,41.0,4710,,,bear_high_vol,-942.0000000000134,technical
40,2023-06-27 12:00:00,BUY,40.79,10607,39.79,42.79,bear_high_vol,,
41,2023-06-27 13:00:00,SELL,40.98,10607,,,bear_high_vol,2015.3299999999758,technical
42,2023-07-06 10:00:00,BUY,42.06,16630,41.06,44.06,bear_high_vol,,
43,2023-07-06 22:00:00,SELL,42.04,16630,,,bear_high_vol,-332.600000000052,technical
44,2023-07-10 13:00:00,BUY,41.98,3001,40.73024595114965,44.47950809770069,bull_high_vol,,
45,2023-07-10 23:00:00,SELL,42.23,3001,,,bull_high_vol,750.25,technical
46,2023-07-21 11:00:00,BUY,45.73,18306,44.73,47.73,bear_high_vol,,
47,2023-07-21 12:00:00,SELL,45.87,18306,,,bear_high_vol,2562.8400000000106,technical
48,2023-07-21 13:00:00,BUY,44.94,4492,43.68781535192545,47.444369296149084,bear_high_vol,,
49,2023-07-21 22:00:00,SELL,44.41,4492,,,bear_high_vol,-2380.760000000005,technical
50,2023-07-26 14:00:00,BUY,44.8,4658,43.59238787480221,47.21522425039556,bear_high_vol,,
51,2023-07-26 15:00:00,SELL,45.04,4658,,,bear_high_vol,1117.9200000000092,technical
52,2023-08-02 13:00:00,BUY,45.25,5746,44.25,47.25,bear_high_vol,,
53,2023-08-02 15:00:00,SELL,43.99,5746,,,bear_high_vol,-7239.959999999988,stop_or_target
54,2023-08-03 11:00:00,BUY,43.83,11803,42.83,45.83,bear_high_vol,,
55,2023-08-03 13:00:00,SELL,44.77,11803,,,bear_high_vol,11094.820000000058,technical
56,2023-08-09 13:00:00,BUY,43.46,4267,42.14186036063074,46.09627927873853,bear_high_vol,,
57,2023-08-10 08:00:00,SELL,42.85,4267,,,bear_high_vol,-2602.8699999999976,technical
58,2023-08-10 11:00:00,BUY,42.24,9079,41.24,44.24,bear_high_vol,,
59,2023-08-10 13:00:00,SELL,43.35,9079,,,bear_high_vol,10077.689999999995,technical
60,2023-08-18 13:00:00,BUY,41.85,4150,40.494577321619786,44.56084535676043,bear_high_vol,,
61,2023-08-18 18:00:00,SELL,43.29,4150,,,bear_high_vol,5975.999999999991,technical
62,2023-09-01 13:00:00,BUY,48.89,3852,47.42976916263217,51.81046167473566,bear_high_vol,,
63,2023-09-05 08:00:00,SELL,48.0,3852,,,bear_high_vol,-3428.280000000002,max_hold_time
64,2023-09-05 10:00:00,BUY,48.13,17267,47.13,50.13,bear_high_vol,,
65,2023-09-05 13:00:00,SELL,48.23,17267,,,bear_high_vol,1726.6999999999018,technical
66,2023-09-07 13:00:00,BUY,45.63,4173,44.28202410147186,48.325951797056284,bear_high_vol,,
67,2023-09-07 18:00:00,SELL,46.24,4173,,,bear_high_vol,2545.5299999999975,technical
68,2023-09-11 13:00:00,BUY,44.57,3110,42.76129551488442,48.187408970231175,bear_high_vol,,
69,2023-09-11 22:00:00,SELL,45.04,3110,,,bear_high_vol,1461.6999999999964,technical
70,2023-09-18 12:00:00,BUY,42.91,4621,41.692705688255,45.34458862348998,bear_high_vol,,
71,2023-09-18 15:00:00,SELL,43.84,4621,,,bear_high_vol,4297.530000000032,technical
72,2023-09-19 13:00:00,BUY,43.42,6561,42.42,45.42,bear_high_vol,,
73,2023-09-20 09:00:00,SELL,43.2,6561,,,bear_high_vol,-1443.4199999999926,technical
