,timestamp,action,price,size,stop_loss,take_profit,regime,pnl,reason
0,2023-01-12 14:00:00,BUY,67.68,1274,65.18,72.68,bear_high_vol,,
1,2023-01-12 15:00:00,SELL,68.595,1274,,,bear_high_vol,1165.7099999999898,technical
2,2023-01-20 11:00:00,BUY,68.1,19653,67.1,70.1,bear_high_vol,,
3,2023-01-20 19:00:00,SELL,69.4291,19653,,,bear_high_vol,26120.802300000218,technical
4,2023-02-17 14:00:00,BUY,78.0193,2365,75.64109924144795,82.77570151710411,bear_high_vol,,
5,2023-02-21 09:00:00,SELL,77.66,2365,,,bear_high_vol,-849.7445000000109,max_hold_time
6,2023-03-01 13:00:00,BUY,78.52,8281,77.52,80.52,bear_high_vol,,
7,2023-03-01 14:00:00,SELL,79.95,8281,,,bear_high_vol,11841.830000000056,technical
8,2023-03-10 14:00:00,BUY,82.77,1490,80.27,87.77,bear_high_vol,,
9,2023-03-10 15:00:00,SELL,83.81,1490,,,bear_high_vol,1549.6000000000092,technical
10,2023-03-28 13:00:00,BUY,93.07,1473,90.57,98.07,bear_high_vol,,
11,2023-03-28 23:00:00,SELL,94.68,1473,,,bear_high_vol,2371.53000000002,technical
12,2023-04-11 14:00:00,BUY,93.09,1417,90.59,98.09,bull_high_vol,,
13,2023-04-11 15:00:00,SELL,93.41,1417,,,bull_high_vol,453.43999999999033,technical
14,2023-04-12 13:00:00,BUY,92.52,1341,90.02,97.52,bear_high_vol,,
15,2023-04-12 16:00:00,SELL,93.8,1341,,,bear_high_vol,1716.4800000000016,technical
16,2023-04-13 13:00:00,BUY,92.04,3985,90.62858264329692,94.86283471340616,bear_high_vol,,
17,2023-04-13 14:00:00,SELL,92.259,3985,,,bear_high_vol,872.7149999999765,technical
18,2023-04-17 14:00:00,BUY,89.32,2597,87.15430373610725,93.65139252778549,bear_high_vol,,
19,2023-04-17 23:00:00,SELL,89.75,2597,,,bear_high_vol,1116.7100000000178,technical
