Date,open,high,low,close,volume
2020-01-02 05:00:00+00:00,299.78,301.03,298.84,301.01,60187033
2020-01-03 05:00:00+00:00,297.58,299.87,297.52,298.75,80319689
2020-01-06 05:00:00+00:00,296.95,299.96,296.83,299.96,56672077
2020-01-07 05:00:00+00:00,299.3,299.78,298.58,299.04,43646563
2020-01-08 05:00:00+00:00,299.22,301.86,298.97,300.6,69691471
2020-01-09 05:00:00+00:00,302.21,302.74,301.62,302.61,49479650
2020-01-10 05:00:00+00:00,303.26,303.41,301.32,301.73,53842362
2020-01-13 05:00:00+00:00,302.42,303.88,301.99,303.84,51115039
2020-01-14 05:00:00+00:00,303.42,304.49,302.84,303.38,64327107
2020-01-15 05:00:00+00:00,303.31,304.86,303.23,304.06,73150949
2020-01-16 05:00:00+00:00,305.49,306.62,305.26,306.56,56695908
2020-01-17 05:00:00+00:00,307.34,307.79,306.5,307.63,107448658
2020-01-21 05:00:00+00:00,306.6,307.79,306.53,306.96,80196677
2020-01-22 05:00:00+00:00,307.84,308.5,306.85,307.02,49824372
2020-01-23 05:00:00+00:00,306.35,307.78,305.22,307.43,52680351
2020-01-24 05:00:00+00:00,308.03,308.11,303.32,304.62,88497842
2020-01-27 05:00:00+00:00,299.31,301.24,298.97,299.75,86318745
2020-01-28 05:00:00+00:00,301.19,303.77,299.84,302.88,65847396
2020-01-29 05:00:00+00:00,304.27,304.5,302.43,302.63,54998042
2020-01-30 05:00:00+00:00,300.54,303.83,299.78,303.56,77185315
2020-01-31 05:00:00+00:00,302.99,303.14,297.18,298.12,116500962
2020-02-03 05:00:00+00:00,299.6,302.21,299.48,300.32,71170107
2020-02-04 05:00:00+00:00,303.98,305.78,303.65,304.9,64065469
2020-02-05 05:00:00+00:00,307.87,308.63,306.39,308.4,67402342
2020-02-06 05:00:00+00:00,309.39,309.65,308.36,309.41,51626082
2020-02-07 05:00:00+00:00,308.38,309.47,307.25,307.84,65101736
2020-02-10 05:00:00+00:00,306.91,310.17,306.87,310.17,43576992
2020-02-11 05:00:00+00:00,311.47,312.27,310.11,310.65,55707407
2020-02-12 05:00:00+00:00,312.09,312.85,311.72,312.66,44997697
2020-02-13 05:00:00+00:00,311.2,313.29,310.92,312.41,55382831
2020-02-14 05:00:00+00:00,312.72,312.93,311.51,312.81,65012969
2020-02-18 05:00:00+00:00,311.8,312.87,310.59,312.0,58482788
2020-02-19 05:00:00+00:00,312.98,314.18,312.7,313.48,49804453
2020-02-20 05:00:00+00:00,312.94,313.77,309.18,312.24,74976767
2020-02-21 05:00:00+00:00,310.83,311.15,308.16,308.96,115144054
2020-02-24 05:00:00+00:00,299.41,309.07,297.65,298.74,163655089
2020-02-25 05:00:00+00:00,300.15,300.77,288.8,289.63,223245173
2020-02-26 05:00:00+00:00,291.11,294.75,287.88,288.73,198369131
2020-02-27 05:00:00+00:00,283.03,288.68,275.66,275.84,288117319
2020-02-28 05:00:00+00:00,267.5,276.02,264.57,274.49,392482615
2020-03-02 05:00:00+00:00,276.31,286.46,272.84,286.22,241275739
2020-03-03 05:00:00+00:00,286.77,290.79,275.72,278.27,305243992
2020-03-04 05:00:00+00:00,283.64,290.11,281.05,290.06,178853859
2020-03-05 05:00:00+00:00,282.58,285.82,277.98,280.3,188896911
2020-03-06 05:00:00+00:00,271.62,276.84,268.92,275.59,231042459
2020-03-09 04:00:00+00:00,255.08,263.32,253.37,256.03,312908288
