Date,open,high,low,close,volume
2020-01-02 05:00:00+00:00,120.42,121.07,120.31,120.62,12001794
2020-01-03 05:00:00+00:00,121.72,122.5,121.38,122.47,13079885
2020-01-06 05:00:00+00:00,122.97,122.99,121.62,121.77,12480040
2020-01-07 05:00:00+00:00,121.68,121.9,121.17,121.17,9492349
2020-01-08 05:00:00+00:00,121.42,121.76,120.0,120.37,11560346
2020-01-09 05:00:00+00:00,119.72,120.99,119.64,120.8,7688590
2020-01-10 05:00:00+00:00,121.19,121.9,121.16,121.87,9754669
2020-01-13 05:00:00+00:00,121.38,121.56,120.95,121.5,6325861
2020-01-14 05:00:00+00:00,121.64,122.2,121.6,122.13,15006352
2020-01-15 05:00:00+00:00,122.82,123.03,122.38,122.94,6840954
2020-01-16 05:00:00+00:00,122.59,122.83,122.13,122.55,8178719
2020-01-17 05:00:00+00:00,121.11,121.61,120.92,121.5,10432530
2020-01-21 05:00:00+00:00,122.2,122.94,122.16,122.78,7413391
2020-01-22 05:00:00+00:00,123.0,123.37,122.88,123.21,6690745
2020-01-23 05:00:00+00:00,123.99,124.46,123.93,124.07,10489252
2020-01-24 05:00:00+00:00,124.49,125.49,124.39,125.07,8820513
2020-01-27 05:00:00+00:00,126.72,127.02,126.33,127.02,11652698
2020-01-28 05:00:00+00:00,126.7,126.84,125.73,126.03,12032652
2020-01-29 05:00:00+00:00,126.27,127.38,126.26,127.26,10965375
2020-01-30 05:00:00+00:00,127.56,128.24,127.02,127.28,15524215
2020-01-31 05:00:00+00:00,127.79,128.52,127.72,128.44,15352816
2020-02-03 05:00:00+00:00,127.81,128.52,127.08,128.33,18227369
2020-02-04 05:00:00+00:00,126.97,127.1,126.15,126.61,12283593
2020-02-05 05:00:00+00:00,125.48,125.83,125.12,125.22,11817069
2020-02-06 05:00:00+00:00,125.37,125.99,125.21,125.79,7633060
2020-02-07 05:00:00+00:00,127.17,127.63,126.86,127.35,12270558
2020-02-10 05:00:00+00:00,127.95,128.08,127.58,127.71,7338629
2020-02-11 05:00:00+00:00,127.5,127.61,126.92,127.06,8488064
2020-02-12 05:00:00+00:00,126.42,126.58,126.09,126.42,6577801
2020-02-13 05:00:00+00:00,126.48,127.15,126.33,126.91,8947673
2020-02-14 05:00:00+00:00,127.65,127.93,127.37,127.46,8748224
2020-02-18 05:00:00+00:00,128.16,128.78,127.79,128.33,8010437
2020-02-19 05:00:00+00:00,127.96,128.4,127.84,128.32,6225779
2020-02-20 05:00:00+00:00,128.81,129.57,128.74,129.33,10973085
2020-02-21 05:00:00+00:00,130.33,131.28,130.19,130.54,14547246
2020-02-24 05:00:00+00:00,133.0,133.11,132.27,132.49,16846631
2020-02-25 05:00:00+00:00,132.45,133.81,132.39,133.19,23822604
2020-02-26 05:00:00+00:00,132.22,133.78,131.9,132.49,25733441
2020-02-27 05:00:00+00:00,134.65,134.98,133.0,133.92,31927208
2020-02-28 05:00:00+00:00,136.19,137.54,135.93,136.95,47385451
2020-03-02 05:00:00+00:00,137.14,138.2,135.78,135.94,31327766
2020-03-03 05:00:00+00:00,135.83,141.03,134.55,138.05,40098557
2020-03-04 05:00:00+00:00,138.12,138.95,136.16,136.59,24837842
2020-03-05 05:00:00+00:00,138.76,140.25,138.48,139.99,18914869
2020-03-06 05:00:00+00:00,147.74,149.53,144.92,147.27,78487582
2020-03-09 04:00:00+00:00,158.16,158.69,150.43,151.26,43080066
2020-03-10 04:00:00+00:00,149.8,152.71,143.09,143.51,40645886
2020-03-11 04:00:00+00:00,146.09,147.5,137.44,138.23,31877378
2020-03-12 04:00:00+00:00,144.39,146.91,137.46,139.09,26341027
2020-03-13 04:00:00+00:00,136.88,139.7,134.4,135.94,21116098
2020-03-16 04:00:00+00:00,141.63,146.73,139.36,144.75,34736459
2020-03-17 04:00:00+00:00,144.38,146.27,134.86,135.09,20677187
2020-03-18 04:00:00+00:00,134.97,136.12,122.76,127.47,49076944
2020-03-19 04:00:00+00:00,129.77,135.51,128.27,130.94,21857573
2020-03-20 04:00:00+00:00,135.38,140.79,134.33,140.79,23327336
2020-03-23 04:00:00+00:00,139.09,147.2,138.27,146.59,21112625
2020-03-24 04:00:00+00:00,142.4,146.11,141.66,143.86,12387491
2020-03-25 04:00:00+00:00,144.46,147.19,142.72,143.54,11024638
2020-03-26 04:00:00+00:00,144.82,146.31,143.3,144.24,10960560
2020-03-27 04:00:00+00:00,146.17,148.58,145.35,148.09,13005387
2020-03-30 04:00:00+00:00,148.62,150.22,146.54,146.88,14782997
2020-03-31 04:00:00+00:00,146.33,147.41,145.32,145.68,12299194
2020-04-01 04:00:00+00:00,148.99,149.42,147.16,147.72,13175063
2020-04-02 04:00:00+00:00,149.3,149.65,147.92,148.66,5918653
2020-04-03 04:00:00+00:00,149.06,150.63,148.69,149.01,6981549
2020-04-06 04:00:00+00:00,147.69,148.81,147.27,148.62,9952700
2020-04-07 04:00:00+00:00,145.88,147.17,144.78,147.07,14152631
2020-04-08 04:00:00+00:00,146.01,146.97,145.15,146.0,10840875
2020-04-09 04:00:00+00:00,145.28,146.62,144.84,146.26,15325365
2020-04-13 04:00:00+00:00,145.7,146.55,144.93,144.93,9282876
2020-04-14 04:00:00+00:00,144.89,145.69,144.57,144.89,9205461
2020-04-15 04:00:00+00:00,147.51,149.1,147.46,148.73,10701761
2020-04-16 04:00:00+00:00,149.68,150.62,149.47,150.42,8544510
2020-04-17 04:00:00+00:00,150.18,151.08,147.92,148.4,8952795
2020-04-20 04:00:00+00:00,148.96,149.71,148.53,149.6,6754662
2020-04-21 04:00:00+00:00,152.05,152.24,151.03,151.48,8245059
2020-04-22 04:00:00+00:00,150.3,150.68,149.19,149.93,6688298
2020-04-23 04:00:00+00:00,150.22,151.16,149.99,150.73,6279918
2020-04-24 04:00:00+00:00,149.99,151.08,149.96,151.08,6560902
2020-04-27 04:00:00+00:00,150.04,150.12,148.08,148.27,9677766
2020-04-28 04:00:00+00:00,149.06,150.21,148.97,149.98,10790340
2020-04-29 04:00:00+00:00,149.92,150.57,148.53,149.2,9176296
2020-04-30 04:00:00+00:00,149.22,149.66,147.43,147.46,11952017
2020-05-01 04:00:00+00:00,148.32,148.86,147.38,148.72,11621105
2020-05-04 04:00:00+00:00,148.37,148.48,147.42,148.02,9290595
2020-05-05 04:00:00+00:00,146.61,147.23,146.34,147.07,8627877
2020-05-06 04:00:00+00:00,144.54,144.9,143.49,144.7,15465689
2020-05-07 04:00:00+00:00,144.83,147.32,144.64,147.11,9766206
2020-05-08 04:00:00+00:00,145.65,146.46,144.94,145.2,8490626
2020-05-11 04:00:00+00:00,144.92,145.41,143.53,144.07,8979902
2020-05-12 04:00:00+00:00,144.48,146.04,144.45,145.55,10442528
2020-05-13 04:00:00+00:00,146.18,147.25,145.95,146.57,13631986
2020-05-14 04:00:00+00:00,148.16,148.89,147.92,148.0,10906501
2020-05-15 04:00:00+00:00,149.03,149.2,147.28,147.62,7447073
2020-05-18 04:00:00+00:00,146.04,146.15,143.82,144.38,10724035
2020-05-19 04:00:00+00:00,143.91,144.95,143.87,144.92,9574833
