Date,open,high,low,close,volume
2020-01-02 05:00:00+00:00,143.86,144.21,143.4,143.95,8058662
2020-01-03 05:00:00+00:00,145.77,146.32,145.4,145.86,12499071
2020-01-06 05:00:00+00:00,148.44,148.48,146.95,147.39,14811521
2020-01-07 05:00:00+00:00,147.57,148.14,147.43,147.97,8700291
2020-01-08 05:00:00+00:00,148.49,148.61,146.14,146.86,23091558
2020-01-09 05:00:00+00:00,146.07,146.41,145.44,146.03,10739219
2020-01-10 05:00:00+00:00,146.22,146.99,146.17,146.91,6542364
2020-01-13 05:00:00+00:00,146.35,146.38,145.78,145.82,8823232
2020-01-14 05:00:00+00:00,145.42,145.81,145.082,145.69,6893800
2020-01-15 05:00:00+00:00,146.21,146.73,145.82,146.54,7026775
2020-01-16 05:00:00+00:00,146.27,146.4658,145.755,146.31,6639708
2020-01-17 05:00:00+00:00,146.51,146.99,146.31,146.58,12155682
2020-01-21 05:00:00+00:00,145.77,146.86,145.551,146.74,6456904
2020-01-22 05:00:00+00:00,146.68,146.81,146.38,146.79,5203352
2020-01-23 05:00:00+00:00,146.65,147.62,146.62,147.12,9016460
2020-01-24 05:00:00+00:00,146.9,148.38,146.89,147.98,10203554
2020-01-27 05:00:00+00:00,149.24,149.32,148.4575,148.99,11448494
2020-01-28 05:00:00+00:00,148.36,148.56,147.53,147.66,8395581
2020-01-29 05:00:00+00:00,147.7,148.56,147.61,148.46,5570495
2020-01-30 05:00:00+00:00,148.69,149.31,148.01,148.47,9537271
2020-01-31 05:00:00+00:00,148.88,149.68,148.81,149.33,15257817
2020-02-03 05:00:00+00:00,148.66,148.78,147.6802,148.36,9472578
2020-02-04 05:00:00+00:00,146.97,147.03,145.8,146.43,11231967
2020-02-05 05:00:00+00:00,146.38,146.81,146.16,146.61,6546171
2020-02-06 05:00:00+00:00,147.28,147.63,147.0,147.4,5072296
2020-02-07 05:00:00+00:00,147.83,148.18,147.335,147.79,6841256
2020-02-10 05:00:00+00:00,148.21,148.4464,147.91,148.17,6775203
2020-02-11 05:00:00+00:00,148.03,148.16,147.01,147.66,5503757
2020-02-12 05:00:00+00:00,147.42,147.81,147.1567,147.54,5567596
2020-02-13 05:00:00+00:00,148.24,148.58,147.9501,148.38,7306725
2020-02-14 05:00:00+00:00,148.74,149.13,148.63,149.0,5678807
2020-02-18 05:00:00+00:00,149.88,151.09,149.47,150.91,12335727
2020-02-19 05:00:00+00:00,151.0,151.82,150.815,151.79,10019938
2020-02-20 05:00:00+00:00,152.0,152.83,151.95,152.41,8582479
2020-02-21 05:00:00+00:00,154.43,155.2219,154.18,154.7,16658292
2020-02-24 05:00:00+00:00,158.5,158.53,155.36,156.09,27533591
2020-02-25 05:00:00+00:00,155.12,156.08,152.91,153.3,30255520
2020-02-26 05:00:00+00:00,153.82,155.28,152.9,153.97,19408955
2020-02-27 05:00:00+00:00,155.58,156.27,153.9,154.0,29317039
2020-02-28 05:00:00+00:00,152.71,152.77,147.05,148.38,44031871
2020-03-02 05:00:00+00:00,150.0,150.73,149.04,149.2,17353321
2020-03-03 05:00:00+00:00,150.84,155.24,150.735,153.89,29646238
2020-03-04 05:00:00+00:00,154.4,154.96,153.7,154.16,12990623
2020-03-05 05:00:00+00:00,156.02,157.62,155.72,157.49,18408276
2020-03-06 05:00:00+00:00,158.33,159.25,154.54,157.55,27507866
2020-03-09 04:00:00+00:00,158.6,159.37,156.33,157.9,25768403
2020-03-10 04:00:00+00:00,156.18,156.41,154.39,154.5,20064080
2020-03-11 04:00:00+00:00,156.25,156.5,153.61,153.93,19379733
2020-03-12 04:00:00+00:00,151.53,151.55,146.85,150.44,33772983
2020-03-13 04:00:00+00:00,149.42,149.6,141.58,143.38,36273298
2020-03-16 04:00:00+00:00,137.56,142.96,136.12,137.56,25476240
2020-03-17 04:00:00+00:00,140.18,146.2,139.93,143.84,25538970
2020-03-18 04:00:00+00:00,141.75,142.88,138.5,140.69,22430687
2020-03-19 04:00:00+00:00,139.08,140.5,137.8503,138.04,21526752
2020-03-20 04:00:00+00:00,140.71,141.17,139.14,140.11,20242753
2020-03-23 04:00:00+00:00,142.675,146.93,142.28,146.3,28961384
2020-03-24 04:00:00+00:00,153.5,155.66,152.05,153.4,21098839
2020-03-25 04:00:00+00:00,152.58,152.878,151.01,151.3,17002784
2020-03-26 04:00:00+00:00,153.3107,154.81,152.08,153.24,13105705
2020-03-27 04:00:00+00:00,153.0,153.55,152.0,152.25,10417830
2020-03-30 04:00:00+00:00,152.41,153.08,151.57,152.92,12865566
2020-03-31 04:00:00+00:00,151.36,151.8,147.97,148.19,13874359
2020-04-01 04:00:00+00:00,148.2,150.08,147.85,149.47,12145027
2020-04-02 04:00:00+00:00,151.2,152.5,150.7,151.9,9400973
2020-04-03 04:00:00+00:00,152.23,153.09,151.66,152.74,8661966
2020-04-06 04:00:00+00:00,154.16,157.22,153.96,156.88,15044370
2020-04-07 04:00:00+00:00,155.33,156.14,154.38,156.04,9444581
2020-04-08 04:00:00+00:00,155.91,155.94,154.59,154.65,7816969
2020-04-09 04:00:00+00:00,158.08,159.08,157.21,158.58,18606249
2020-04-13 04:00:00+00:00,159.17,162.38,158.625,161.41,20918449
2020-04-14 04:00:00+00:00,162.73,164.42,161.78,162.66,17283314
2020-04-15 04:00:00+00:00,161.8,162.54,160.8061,162.0,12852994
2020-04-16 04:00:00+00:00,161.88,163.15,160.65,161.71,9333063
2020-04-17 04:00:00+00:00,159.72,160.07,158.12,158.57,14984344
2020-04-20 04:00:00+00:00,158.62,160.22,158.46,159.7,11110299
2020-04-21 04:00:00+00:00,157.6,159.21,157.04,158.61,12699630
2020-04-22 04:00:00+00:00,160.5,161.74,160.42,161.73,13189617
2020-04-23 04:00:00+00:00,162.39,163.6,161.84,163.29,15625216
2020-04-24 04:00:00+00:00,163.13,163.31,160.89,162.64,11471304
2020-04-27 04:00:00+00:00,161.88,162.0,160.41,161.56,9284743
2020-04-28 04:00:00+00:00,160.89,160.98,159.16,160.84,10711388
2020-04-29 04:00:00+00:00,160.1,161.85,159.76,161.7295,12440118
2020-04-30 04:00:00+00:00,160.22,160.82,158.13,158.8,14544139
2020-05-01 04:00:00+00:00,157.95,160.45,157.8,159.78,11125921
2020-05-04 04:00:00+00:00,160.33,160.95,159.91,160.34,8193894
2020-05-05 04:00:00+00:00,160.16,161.1,159.33,161.02,10638960
2020-05-06 04:00:00+00:00,158.99,159.81,158.1,158.95,13683187
2020-05-07 04:00:00+00:00,159.52,161.96,159.36,161.39,14205530
2020-05-08 04:00:00+00:00,161.08,162.0,160.0,160.42,12558820
2020-05-11 04:00:00+00:00,160.34,160.71,158.89,159.62,11440273
2020-05-12 04:00:00+00:00,160.3,160.95,159.72,160.04,11052239
2020-05-13 04:00:00+00:00,160.94,161.62,160.54,161.58,11133176
2020-05-14 04:00:00+00:00,161.53,163.34,161.51,162.93,17426923
2020-05-15 04:00:00+00:00,164.02,164.8,163.08,163.93,14039942
2020-05-18 04:00:00+00:00,164.33,164.495,162.4102,162.69,14439632
2020-05-19 04:00:00+00:00,163.6,164.43,163.04,164.26,8773294
2020-05-20 04:00:00+00:00,164.54,164.9599,163.89,164.65,11051128
2020-05-21 04:00:00+00:00,163.46,163.58,161.37,162.25,12105777
2020-05-22 04:00:00+00:00,162.88,163.47,162.74,163.21,8748743
2020-05-26 04:00:00+00:00,162.58,162.58,160.69,160.89,14475498
2020-05-27 04:00:00+00:00,159.42,161.34,159.2,161.18,13545699
2020-05-28 04:00:00+00:00,162.12,162.4598,160.9,161.72,10190190
2020-05-29 04:00:00+00:00,162.58,163.4,162.32,162.91,12776408
2020-06-01 04:00:00+00:00,162.9235,163.74,162.39,163.66,8345324
2020-06-02 04:00:00+00:00,163.89,164.08,161.86,162.6,10682169
2020-06-03 04:00:00+00:00,160.34,160.9,158.82,159.6,17315306
2020-06-04 04:00:00+00:00,161.14,161.87,159.84,161.28,10429111
2020-06-05 04:00:00+00:00,158.72,158.72,157.035,158.01,16495541
2020-06-08 04:00:00+00:00,158.9,159.8599,158.47,159.72,9684481
2020-06-09 04:00:00+00:00,161.1,161.775,160.87,161.26,9448551
2020-06-10 04:00:00+00:00,162.05,163.63,160.52,163.57,13409550
2020-06-11 04:00:00+00:00,163.35,164.06,161.9701,162.39,11907720
2020-06-12 04:00:00+00:00,163.41,163.88,162.56,162.62,7116403
2020-06-15 04:00:00+00:00,160.52,162.56,160.16,162.33,8841378
2020-06-16 04:00:00+00:00,161.85,162.685,161.36,162.31,8124940
2020-06-17 04:00:00+00:00,162.0,162.62,161.77,162.56,4934558
2020-06-18 04:00:00+00:00,162.1965,162.32,161.44,162.24,5794505
2020-06-19 04:00:00+00:00,162.87,164.09,162.78,164.0,12464150
2020-06-22 04:00:00+00:00,165.06,165.73,164.41,165.09,13257075
2020-06-23 04:00:00+00:00,165.63,166.52,165.52,166.48,12470535
2020-06-24 04:00:00+00:00,166.01,166.99,165.45,165.9,11424713
2020-06-25 04:00:00+00:00,165.89,165.91,165.16,165.8,7304242
2020-06-26 04:00:00+00:00,164.87,166.56,164.22,166.49,9914885
2020-06-29 04:00:00+00:00,166.56,166.8,166.18,166.62,6964713
2020-06-30 04:00:00+00:00,166.31,167.9906,166.185,167.37,13133459
2020-07-01 04:00:00+00:00,167.05,167.06,165.34,166.62,13353198
2020-07-02 04:00:00+00:00,166.2,167.24,166.02,166.98,9242355
2020-07-06 04:00:00+00:00,167.75,168.0,167.1901,167.98,7699493
2020-07-07 04:00:00+00:00,167.41,169.04,167.38,169.0,12051056
2020-07-08 04:00:00+00:00,170.32,170.8558,169.7827,170.09,11898838
2020-07-09 04:00:00+00:00,170.48,170.635,168.78,169.63,13764781
2020-07-10 04:00:00+00:00,169.95,170.15,168.57,169.19,8468882
