timestamp,close,high,low,trades,open,volume,vwap
2024-11-26 04:00:00+00:00,3440.167,3440.167,3434.0405,0,3434.0405,0.0,0.0
2024-11-26 04:05:00+00:00,3422.4895,3438.6,3419.585,1,3438.6,0.2,3425.0
2024-11-26 04:10:00+00:00,3421.205,3428.005,3421.205,0,3424.25,0.0,0.0
2024-11-26 04:15:00+00:00,3426.545,3426.545,3416.66,0,3418.55,0.0,0.0
2024-11-26 04:20:00+00:00,3426.725,3427.895,3419.65,0,3427.895,0.0,0.0
2024-11-26 04:25:00+00:00,3426.775,3429.3445,3426.4,0,3428.537,0.0,0.0
2024-11-26 04:30:00+00:00,3431.9495,3431.9495,3426.935,0,3428.931,0.0,0.0
2024-11-26 04:35:00+00:00,3435.084,3437.15,3429.533,0,3429.533,0.0,0.0
2024-11-26 04:40:00+00:00,3431.8,3435.939,3430.258,1,3432.997,0.002,3434.0
2024-11-26 04:45:00+00:00,3427.859,3431.775,3427.859,0,3429.7735,0.0,0.0
2024-11-26 04:50:00+00:00,3423.368,3429.2435,3423.2745,0,3426.3535,0.0,0.0
2024-11-26 04:55:00+00:00,3420.219,3421.089,3418.104,0,3421.089,0.0,0.0
2024-11-26 05:00:00+00:00,3422.295,3423.2775,3417.9,0,3423.01,0.0,0.0
2024-11-26 05:05:00+00:00,3426.99,3426.99,3418.593,0,3423.825,0.0,0.0
2024-11-26 05:10:00+00:00,3419.8175,3428.6125,3419.8175,0,3425.3655,0.0,0.0
2024-11-26 05:15:00+00:00,3417.471,3423.175,3412.13,3,3418.57,3.938918575,3421.580213
2024-11-26 05:20:00+00:00,3425.7975,3427.1135,3419.339,1,3419.339,0.142005571,3426.06
2024-11-26 05:25:00+00:00,3425.64,3427.78,3423.989,1,3423.989,0.00666418,3425.626
2024-11-26 05:30:00+00:00,3429.4,3430.868,3425.3595,0,3427.5515,0.0,0.0
2024-11-26 05:35:00+00:00,3432.9,3432.9,3429.5,0,3430.515,0.0,0.0
2024-11-26 05:40:00+00:00,3427.3445,3432.35,3427.3445,0,3430.878,0.0,0.0
2024-11-26 05:45:00+00:00,3421.7935,3431.745,3421.7935,0,3429.0555,0.0,0.0
2024-11-26 05:50:00+00:00,3427.625,3429.415,3420.255,0,3420.255,0.0,0.0
2024-11-26 05:55:00+00:00,3433.0905,3433.0905,3425.588,0,3425.588,0.0,0.0
2024-11-26 06:00:00+00:00,3430.14,3430.8285,3429.847,0,3430.8285,0.0,0.0
2024-11-26 06:05:00+00:00,3428.51,3436.206,3428.51,0,3432.05,0.0,0.0
2024-11-26 06:10:00+00:00,3422.005,3427.3275,3420.4575,1,3427.3275,0.056831423,3424.3
2024-11-26 06:15:00+00:00,3426.6,3426.6,3419.895,0,3419.895,0.0,0.0
2024-11-26 06:20:00+00:00,3430.29,3430.29,3428.166,0,3428.166,0.0,0.0
2024-11-26 06:25:00+00:00,3439.2,3439.2,3431.54,1,3431.54,2.82964786,3438.729
2024-11-26 06:30:00+00:00,3435.525,3440.742,3435.525,0,3440.742,0.0,0.0
2024-11-26 06:35:00+00:00,3438.8615,3444.3,3434.6285,0,3437.693,0.0,0.0
2024-11-26 06:40:00+00:00,3437.95,3439.7275,3436.26,0,3437.307,0.0,0.0
2024-11-26 06:45:00+00:00,3433.74,3442.505,3433.74,0,3441.042,0.0,0.0
2024-11-26 06:50:00+00:00,3424.315,3432.314,3424.315,0,3431.545,0.0,0.0
2024-11-26 06:55:00+00:00,3426.9535,3426.9535,3421.3505,0,3422.301,0.0,0.0
2024-11-26 07:00:00+00:00,3413.955,3424.276,3410.11,0,3424.276,0.0,0.0
2024-11-26 07:05:00+00:00,3409.45,3417.81,3409.3,0,3416.198,0.0,0.0
2024-11-26 07:10:00+00:00,3403.4,3413.3,3403.4,1,3411.9075,0.071268216,3413.3
2024-11-26 07:15:00+00:00,3407.78,3410.8,3393.345,2,3405.5575,0.769736273,3400.511458
2024-11-26 07:20:00+00:00,3413.19,3415.525,3406.4,0,3406.4,0.0,0.0
2024-11-26 07:25:00+00:00,3420.846,3420.846,3412.055,0,3412.055,0.0,0.0
2024-11-26 07:30:00+00:00,3421.45,3423.63,3417.196,1,3423.0,0.286360429,3423.63
2024-11-26 07:35:00+00:00,3403.7585,3422.6,3403.7585,1,3420.13,0.286446606,3422.6
2024-11-26 07:40:00+00:00,3403.665,3408.2605,3398.91,0,3402.5715,0.0,0.0
2024-11-26 07:45:00+00:00,3393.745,3406.3275,3393.745,0,3402.5245,0.0,0.0
2024-11-26 07:50:00+00:00,3388.845,3394.03,3387.01,1,3391.865,0.00576555,3387.01
2024-11-26 07:55:00+00:00,3395.62,3405.035,3384.281,1,3387.0,0.043972548,3384.281
2024-11-26 08:00:00+00:00,3394.2525,3397.25,3390.0515,0,3394.15,0.0,0.0
2024-11-26 08:05:00+00:00,3385.08,3391.8795,3381.5445,0,3391.8795,0.0,0.0
2024-11-26 08:10:00+00:00,3381.514,3391.55,3381.514,0,3386.2375,0.0,0.0
2024-11-26 08:15:00+00:00,3361.8,3382.387,3361.035,2,3382.387,0.201118204,3374.961959
2024-11-26 08:20:00+00:00,3380.55,3380.55,3353.169,1,3363.505,0.002886585,3370.9
2024-11-26 08:25:00+00:00,3359.8,3378.712,3357.627,0,3378.672,0.0,0.0
2024-11-26 08:30:00+00:00,3354.29,3364.9705,3354.0055,0,3362.373,0.0,0.0
2024-11-26 08:35:00+00:00,3353.81,3364.25,3350.6,1,3356.2555,0.270971208,3350.6
2024-11-26 08:40:00+00:00,3374.548,3374.548,3355.8055,1,3356.0265,0.061225697,3358.456
2024-11-26 08:45:00+00:00,3366.226,3374.55,3363.055,0,3372.965,0.0,0.0
2024-11-26 08:50:00+00:00,3367.5055,3376.673,3366.3125,1,3366.881,0.000535129,3371.0
2024-11-26 08:55:00+00:00,3373.355,3373.355,3360.65,1,3370.264,0.013497697,3367.29
2024-11-26 09:00:00+00:00,3382.75,3382.75,3370.306,1,3371.585,0.001151048,3381.4
2024-11-26 09:05:00+00:00,3376.325,3386.645,3374.25,0,3383.75,0.0,0.0
2024-11-26 09:10:00+00:00,3385.35,3388.131,3376.67,0,3376.67,0.0,0.0
2024-11-26 09:15:00+00:00,3381.917,3388.835,3381.0,0,3384.345,0.0,0.0
2024-11-26 09:20:00+00:00,3382.0535,3391.8,3380.715,0,3383.876,0.0,0.0
2024-11-26 09:25:00+00:00,3383.5,3389.142,3379.54,0,3379.54,0.0,0.0
2024-11-26 09:30:00+00:00,3375.132,3389.1885,3375.132,1,3386.28,0.143936453,3380.1
2024-11-26 09:35:00+00:00,3373.8,3373.8,3363.518,0,3373.25,0.0,0.0
2024-11-26 09:40:00+00:00,3364.23,3371.7025,3363.5,0,3371.7025,0.0,0.0
2024-11-26 09:45:00+00:00,3352.22,3363.1185,3345.07,1,3363.1185,0.2,3350.0
2024-11-26 09:50:00+00:00,3355.938,3362.8,3347.095,0,3350.648,0.0,0.0
2024-11-26 09:55:00+00:00,3359.471,3364.8355,3357.6,1,3357.9015,0.511309139,3357.6
2024-11-26 10:00:00+00:00,3358.5135,3367.73,3350.8065,0,3357.528,0.0,0.0
2024-11-26 10:05:00+00:00,3349.69,3361.72,3344.945,0,3357.762,0.0,0.0
2024-11-26 10:10:00+00:00,3344.45,3349.945,3340.429,1,3347.806,0.01602477,3342.688
2024-11-26 10:15:00+00:00,3343.12,3346.505,3335.15,1,3346.505,0.436144223,3346.505
2024-11-26 10:20:00+00:00,3344.715,3346.755,3335.3455,1,3340.42,0.002948001,3340.208
2024-11-26 10:25:00+00:00,3346.961,3346.961,3337.655,0,3343.65,0.0,0.0
2024-11-26 10:30:00+00:00,3356.564,3356.564,3346.634,0,3348.8,0.0,0.0
2024-11-26 10:35:00+00:00,3341.83,3355.999,3337.4905,0,3354.8805,0.0,0.0
2024-11-26 10:40:00+00:00,3333.0165,3345.7,3328.84,0,3340.186,0.0,0.0
2024-11-26 10:45:00+00:00,3324.456,3337.08,3320.545,3,3334.1,0.701197942,3325.041489
2024-11-26 10:50:00+00:00,3327.826,3327.85,3315.809,1,3325.1185,0.0005162,3323.682
2024-11-26 10:55:00+00:00,3317.275,3325.959,3316.2895,1,3325.959,6.0,3319.12
2024-11-26 11:00:00+00:00,3311.85,3316.564,3303.4905,0,3315.8955,0.0,0.0
2024-11-26 11:05:00+00:00,3330.8025,3332.598,3309.95,1,3309.95,0.007299404,3332.598
2024-11-26 11:10:00+00:00,3328.7035,3330.518,3323.21,0,3328.42,0.0,0.0
2024-11-26 11:15:00+00:00,3319.112,3330.703,3314.7235,0,3330.703,0.0,0.0
2024-11-26 11:20:00+00:00,3310.4205,3321.836,3305.95,0,3321.322,0.0,0.0
2024-11-26 11:25:00+00:00,3291.7645,3314.3475,3288.0615,1,3307.6355,0.2,3300.0
2024-11-26 11:30:00+00:00,3291.0235,3301.18,3280.554,1,3289.76,0.100181655,3283.35
2024-11-26 11:35:00+00:00,3296.22,3303.89,3292.015,0,3293.166,0.0,0.0
2024-11-26 11:40:00+00:00,3292.3375,3304.025,3292.3375,0,3294.215,0.0,0.0
2024-11-26 11:45:00+00:00,3311.817,3311.817,3289.1325,1,3294.5135,1.600591275,3308.4
2024-11-26 11:50:00+00:00,3320.735,3321.016,3311.9405,0,3313.45,0.0,0.0
2024-11-26 11:55:00+00:00,3322.7215,3324.55,3320.679,1,3322.726,2.0,3323.1
2024-11-26 12:00:00+00:00,3318.046,3323.71,3310.1275,0,3319.9445,0.0,0.0
2024-11-26 12:05:00+00:00,3323.55,3324.505,3315.355,0,3317.2535,0.0,0.0
2024-11-26 12:10:00+00:00,3335.6105,3335.825,3325.0,1,3325.0,0.2,3325.0
2024-11-26 12:15:00+00:00,3331.715,3339.764,3331.0435,0,3333.9035,0.0,0.0
2024-11-26 12:20:00+00:00,3323.9,3336.02,3323.9,0,3330.586,0.0,0.0
2024-11-26 12:25:00+00:00,3323.8525,3326.95,3319.968,0,3325.35,0.0,0.0
2024-11-26 12:30:00+00:00,3316.235,3329.05,3316.235,0,3322.55,0.0,0.0
2024-11-26 12:35:00+00:00,3313.62,3320.55,3310.05,1,3314.85,0.146849284,3313.054
2024-11-26 12:40:00+00:00,3314.76,3319.065,3312.09,0,3315.3845,0.0,0.0
2024-11-26 12:45:00+00:00,3302.6,3315.335,3301.78,0,3314.0475,0.0,0.0
2024-11-26 12:50:00+00:00,3301.4435,3309.85,3300.8705,0,3303.725,0.0,0.0
2024-11-26 12:55:00+00:00,3312.915,3313.5605,3300.55,1,3303.45,0.033976758,3304.68
2024-11-26 13:00:00+00:00,3310.063,3312.3945,3302.15,0,3310.41,0.0,0.0
2024-11-26 13:05:00+00:00,3319.05,3319.05,3310.937,1,3310.937,0.002,3314.741
2024-11-26 13:10:00+00:00,3325.413,3327.723,3317.0905,0,3317.0905,0.0,0.0
2024-11-26 13:15:00+00:00,3327.5135,3329.3825,3321.771,0,3327.77,0.0,0.0
2024-11-26 13:20:00+00:00,3323.105,3334.325,3323.105,0,3329.745,0.0,0.0
2024-11-26 13:25:00+00:00,3318.8565,3325.8385,3316.309,1,3322.34,0.021994769,3317.968
2024-11-26 13:30:00+00:00,3314.85,3318.062,3312.7995,0,3316.0695,0.0,0.0
2024-11-26 13:35:00+00:00,3319.964,3321.989,3312.474,0,3315.924,0.0,0.0
2024-11-26 13:40:00+00:00,3316.7975,3324.4785,3313.605,0,3322.097,0.0,0.0
2024-11-26 13:45:00+00:00,3322.345,3322.345,3315.008,0,3317.9915,0.0,0.0
2024-11-26 13:50:00+00:00,3320.11,3323.9805,3317.81,0,3320.1505,0.0,0.0
2024-11-26 13:55:00+00:00,3310.142,3321.73,3310.142,0,3321.73,0.0,0.0
2024-11-26 14:00:00+00:00,3300.9805,3312.35,3300.9805,1,3312.2875,0.571775982,3308.35
2024-11-26 14:05:00+00:00,3299.665,3301.605,3291.105,1,3300.45,0.2,3300.0
2024-11-26 14:10:00+00:00,3308.577,3311.955,3299.08,1,3300.5,0.592087534,3311.646
2024-11-26 14:15:00+00:00,3320.75,3320.75,3307.38,0,3310.425,0.0,0.0
2024-11-26 14:20:00+00:00,3323.2515,3324.878,3319.1185,0,3319.1185,0.0,0.0
2024-11-26 14:25:00+00:00,3316.195,3321.51,3313.1965,0,3321.51,0.0,0.0
2024-11-26 14:30:00+00:00,3324.471,3331.48,3302.25,1,3314.3,0.2,3325.0
2024-11-26 14:35:00+00:00,3340.8205,3341.402,3322.6745,0,3322.6745,0.0,0.0
2024-11-26 14:40:00+00:00,3339.15,3344.6940806045,3337.387,1,3338.97,0.00434624,3344.3
2024-11-26 14:45:00+00:00,3358.055,3358.055,3341.05,2,3341.05,0.35,3347.894926
2024-11-26 14:50:00+00:00,3353.472,3362.455,3348.4075,0,3356.17,0.0,0.0
2024-11-26 14:55:00+00:00,3346.149,3356.7015,3346.149,1,3354.94,0.920896058,3349.3
2024-11-26 15:00:00+00:00,3348.805,3354.819,3344.08,2,3348.088,2.656981251,3351.750064
2024-11-26 15:05:00+00:00,3345.88,3353.5345,3344.92,1,3346.4465,0.001296371,3346.6
2024-11-26 15:10:00+00:00,3340.872,3345.934,3332.9935,0,3344.895,0.0,0.0
2024-11-26 15:15:00+00:00,3325.85,3339.3725,3325.85,0,3339.0675,0.0,0.0
2024-11-26 15:20:00+00:00,3321.495,3325.0,3313.455,2,3325.0,2.593,3323.772584
2024-11-26 15:25:00+00:00,3328.272,3328.308,3318.773,0,3320.288,0.0,0.0
2024-11-26 15:30:00+00:00,3317.79,3330.4625,3311.2245,0,3326.3845,0.0,0.0
2024-11-26 15:35:00+00:00,3326.007,3326.5995,3318.834,0,3319.85,0.0,0.0
2024-11-26 15:40:00+00:00,3322.532,3323.8465,3315.623,0,3323.8465,0.0,0.0
2024-11-26 15:45:00+00:00,3318.9955,3323.469,3316.6495,0,3320.004,0.0,0.0
2024-11-26 15:50:00+00:00,3311.171,3322.615,3311.171,2,3316.55,0.333583461,3312.481817
2024-11-26 15:55:00+00:00,3297.425,3313.25,3297.425,1,3313.189,0.2,3300.0
2024-11-26 16:00:00+00:00,3302.879,3309.87,3293.45,7,3300.5625,0.308403919,3309.679484
2024-11-26 16:05:00+00:00,3311.58,3313.97,3303.25,0,3304.9215,0.0,0.0
2024-11-26 16:10:00+00:00,3309.8465,3311.421,3306.185,0,3309.362,0.0,0.0
2024-11-26 16:15:00+00:00,3319.93,3320.88,3311.2,0,3311.2,0.0,0.0
2024-11-26 16:20:00+00:00,3326.0,3330.7415,3318.332,1,3318.332,0.2,3325.0
2024-11-26 16:25:00+00:00,3327.475,3333.65,3323.293,0,3325.15,0.0,0.0
2024-11-26 16:30:00+00:00,3332.52,3333.809,3322.5095,0,3330.047,0.0,0.0
2024-11-26 16:35:00+00:00,3335.8725,3338.07,3325.0745,1,3330.435,0.000588066,3334.29
2024-11-26 16:40:00+00:00,3334.2985,3336.362,3330.37,0,3333.9675,0.0,0.0
2024-11-26 16:45:00+00:00,3333.53,3339.6,3330.92,0,3335.9,0.0,0.0
2024-11-26 16:50:00+00:00,3330.655,3332.5945,3326.675,0,3332.54,0.0,0.0
2024-11-26 16:55:00+00:00,3337.45,3337.45,3330.6415,0,3332.4,0.0,0.0
2024-11-26 17:00:00+00:00,3334.185,3337.58,3328.415,0,3335.315,0.0,0.0
2024-11-26 17:05:00+00:00,3320.96,3335.785,3320.96,0,3335.65,0.0,0.0
2024-11-26 17:10:00+00:00,3312.7625,3324.503,3312.7625,1,3322.1015,0.003187362,3324.503
2024-11-26 17:15:00+00:00,3326.637,3326.637,3310.66,0,3313.85,0.0,0.0
2024-11-26 17:20:00+00:00,3328.3115,3332.46,3325.8835,0,3327.78,0.0,0.0
2024-11-26 17:25:00+00:00,3328.9445,3329.25,3324.5435,1,3329.25,0.591021776,3326.09
2024-11-26 17:30:00+00:00,3331.793,3331.793,3327.091,0,3327.091,0.0,0.0
2024-11-26 17:35:00+00:00,3325.388,3334.15,3325.388,0,3333.653,0.0,0.0
2024-11-26 17:40:00+00:00,3322.155,3323.36,3320.246,0,3323.36,0.0,0.0
2024-11-26 17:45:00+00:00,3326.6,3327.441,3322.2625,0,3323.08,0.0,0.0
2024-11-26 17:50:00+00:00,3332.115,3332.115,3326.809,0,3328.215,0.0,0.0
2024-11-26 17:55:00+00:00,3328.2495,3333.8565,3328.2495,1,3333.8565,0.49875,3329.295
2024-11-26 18:00:00+00:00,3321.6385,3333.9725,3321.6385,0,3327.1855,0.0,0.0
2024-11-26 18:05:00+00:00,3320.98,3327.363,3320.98,0,3323.765,0.0,0.0
2024-11-26 18:10:00+00:00,3306.615,3320.5635,3305.08,0,3318.562,0.0,0.0
2024-11-26 18:15:00+00:00,3287.894,3308.715,3287.894,0,3308.715,0.0,0.0
2024-11-26 18:20:00+00:00,3299.6135,3304.775,3286.8,0,3290.15,0.0,0.0
2024-11-26 18:25:00+00:00,3276.117121588,3301.26,3276.012121588,1,3298.3,0.023237057,3295.54
2024-11-26 18:30:00+00:00,3265.2615,3279.552,3263.3015,2,3277.092121588,0.079759281,3273.294718
2024-11-26 18:35:00+00:00,3258.55,3266.78,3255.8235,3,3263.71,2.080499628,3263.529121
2024-11-26 18:40:00+00:00,3271.743,3274.7,3255.375,3,3255.843,1.069692365,3261.751993
2024-11-26 18:45:00+00:00,3289.99,3289.99,3273.164,0,3273.602,0.0,0.0
2024-11-26 18:50:00+00:00,3295.115,3295.85,3285.25,1,3292.68,0.000596126,3289.21
2024-11-26 18:55:00+00:00,3285.98,3295.2115,3281.0,0,3292.595,0.0,0.0
2024-11-26 19:00:00+00:00,3295.565,3296.6,3282.0315,1,3283.636,0.014758223,3296.6
2024-11-26 19:05:00+00:00,3292.73,3299.8445,3284.55,0,3296.346,0.0,0.0
2024-11-26 19:10:00+00:00,3299.0,3299.9845,3293.215,0,3295.2935,0.0,0.0
2024-11-26 19:15:00+00:00,3282.265,3298.3155,3276.0,4,3296.6275,1.025696037,3276.48522
2024-11-26 19:20:00+00:00,3280.747,3283.85,3266.8985,1,3279.9755,0.000508486,3277.7
2024-11-26 19:25:00+00:00,3286.705,3286.705,3274.68,0,3279.129,0.0,0.0
2024-11-26 19:30:00+00:00,3287.75,3289.32,3272.8055,1,3284.18,0.075214248,3285.553
2024-11-26 19:35:00+00:00,3298.594,3298.594,3285.576,1,3286.6725,0.001159896,3285.576
2024-11-26 19:40:00+00:00,3291.065,3296.55,3291.065,0,3296.55,0.0,0.0
2024-11-26 19:45:00+00:00,3287.6715,3289.681,3281.55,1,3289.681,0.163183888,3283.01
2024-11-26 19:50:00+00:00,3287.651,3289.95,3283.45,0,3287.0745,0.0,0.0
2024-11-26 19:55:00+00:00,3301.523,3301.523,3286.589,1,3286.589,0.353896786,3299.4
2024-11-26 20:00:00+00:00,3302.7745,3311.92,3300.4,0,3300.4,0.0,0.0
2024-11-26 20:05:00+00:00,3316.3885,3318.128,3304.15,0,3304.39,0.0,0.0
2024-11-26 20:10:00+00:00,3314.904,3321.715,3314.448,0,3318.435,0.0,0.0
2024-11-26 20:15:00+00:00,3299.75,3317.075,3299.75,1,3316.1305,0.184891549,3312.8
2024-11-26 20:20:00+00:00,3301.355,3305.9625,3299.0795,0,3299.0795,0.0,0.0
2024-11-26 20:25:00+00:00,3305.8365,3308.7,3301.78,0,3303.985,0.0,0.0
2024-11-26 20:30:00+00:00,3307.1155,3307.1155,3296.52,0,3303.55,0.0,0.0
2024-11-26 20:35:00+00:00,3295.171,3304.9,3288.662,0,3304.9,0.0,0.0
2024-11-26 20:40:00+00:00,3316.166,3316.166,3296.2925,0,3296.956,0.0,0.0
2024-11-26 20:45:00+00:00,3317.761,3329.9355,3317.408,0,3317.408,0.0,0.0
2024-11-26 20:50:00+00:00,3320.915,3332.7,3318.692,18,3319.1445,0.292759024,3329.224609
2024-11-26 20:55:00+00:00,3325.012,3327.6,3318.97,1,3323.33,0.146207359,3327.6
2024-11-26 21:00:00+00:00,3326.05,3329.2,3313.62,0,3321.9415,0.0,0.0
2024-11-26 21:05:00+00:00,3305.755,3324.0985,3305.5635,0,3324.0985,0.0,0.0
2024-11-26 21:10:00+00:00,3313.245,3313.7005,3302.75,0,3307.499,0.0,0.0
2024-11-26 21:15:00+00:00,3317.6605,3320.04,3312.7,0,3314.667,0.0,0.0
2024-11-26 21:20:00+00:00,3326.675,3327.406,3320.372,0,3320.372,0.0,0.0
2024-11-26 21:25:00+00:00,3321.25,3330.002,3321.14,0,3327.895,0.0,0.0
2024-11-26 21:30:00+00:00,3311.072,3319.7565,3311.072,0,3319.7565,0.0,0.0
2024-11-26 21:35:00+00:00,3317.04,3321.446,3311.2,0,3313.0175,0.0,0.0
2024-11-26 21:40:00+00:00,3319.9495,3320.2345,3315.23,0,3317.748,0.0,0.0
2024-11-26 21:45:00+00:00,3317.795,3320.231,3311.4855,0,3318.085,0.0,0.0
2024-11-26 21:50:00+00:00,3324.25,3326.391,3319.716,0,3319.716,0.0,0.0
2024-11-26 21:55:00+00:00,3323.758,3326.4,3322.717,0,3322.717,0.0,0.0
2024-11-26 22:00:00+00:00,3330.9545,3330.9545,3319.45,0,3322.76,0.0,0.0
2024-11-26 22:05:00+00:00,3336.387,3336.387,3327.66,1,3332.95,0.001135605,3328.62
2024-11-26 22:10:00+00:00,3334.4,3339.8,3331.04,0,3334.9,0.0,0.0
2024-11-26 22:15:00+00:00,3332.5955,3334.8085,3332.4,0,3332.4,0.0,0.0
2024-11-26 22:20:00+00:00,3336.476,3339.336,3331.765,0,3333.6915,0.0,0.0
2024-11-26 22:25:00+00:00,3341.55,3341.55,3337.3,0,3337.3,0.0,0.0
2024-11-26 22:30:00+00:00,3335.99,3342.4175,3334.345,0,3339.3785,0.0,0.0
2024-11-26 22:35:00+00:00,3336.36,3338.62,3336.36,0,3337.982,0.0,0.0
2024-11-26 22:40:00+00:00,3331.6075,3334.67,3331.244,0,3334.67,0.0,0.0
2024-11-26 22:45:00+00:00,3329.1065,3334.016,3329.1065,0,3332.5455,0.0,0.0
2024-11-26 22:50:00+00:00,3324.51,3331.6865,3321.755,0,3331.6865,0.0,0.0
2024-11-26 22:55:00+00:00,3324.41,3330.76,3324.41,0,3326.102,0.0,0.0
2024-11-26 23:00:00+00:00,3321.25,3326.435,3318.5,0,3325.9085,0.0,0.0
2024-11-26 23:05:00+00:00,3327.576,3328.8905,3317.3775,0,3318.845,0.0,0.0
2024-11-26 23:10:00+00:00,3329.2685,3332.85,3329.0115,0,3329.14,0.0,0.0
2024-11-26 23:15:00+00:00,3326.95,3332.38,3323.2355,0,3330.2595,0.0,0.0
2024-11-26 23:20:00+00:00,3323.385,3326.6695,3322.31,0,3324.95,0.0,0.0
2024-11-26 23:25:00+00:00,3319.988,3323.65,3318.5215,0,3322.7,0.0,0.0
2024-11-26 23:30:00+00:00,3322.355,3322.355,3317.8,0,3318.8425,0.0,0.0
2024-11-26 23:35:00+00:00,3323.31,3325.063,3323.047,0,3323.047,0.0,0.0
2024-11-26 23:40:00+00:00,3327.94,3328.207,3325.0835,1,3325.0835,0.032022342,3328.207
2024-11-26 23:45:00+00:00,3325.941,3328.886,3325.941,0,3328.886,0.0,0.0
