DATE TIME,KSP
2017-04-19,73.2
2017-04-20,73.32
2017-04-21,73.32
2017-04-22,73.32
2017-04-23,73.08
2017-04-24,72.36
2017-04-25,71.88
2017-04-26,71.52
2017-04-27,71.16
2017-04-28,70.92
2017-04-29,70.44
2017-04-30,69.96
2017-05-01,69.6
2017-05-02,69.0
2017-05-03,68.16
2017-05-04,67.32
2017-05-05,66.24
2017-05-06,65.04
2017-05-07,64.2
2017-05-08,63.6
2017-05-09,63.0
2017-05-10,62.28
2017-05-11,61.44
2017-05-12,60.48
2017-05-13,59.4
2017-05-14,58.44
2017-05-15,57.72
2017-05-16,57.24
2017-05-17,57.0
2017-05-18,56.64
2017-05-19,56.52
2017-05-20,56.16
2017-05-21,55.32
2017-05-22,54.12
2017-05-23,52.92
2017-05-24,51.48
2017-05-25,50.16
2017-05-26,48.96
2017-05-27,47.76
2017-05-28,46.56
2017-05-29,45.12
2017-05-30,43.8
2017-05-31,42.36
2017-06-01,41.4
2017-06-02,40.32
2017-06-03,39.12
2017-06-04,37.68
2017-06-05,36.12
2017-06-06,34.56
2017-06-07,33.0
2017-06-08,31.56
2017-06-09,30.0
2017-06-10,28.44
2017-06-11,27.0
2017-06-12,26.28
2017-06-13,26.04
2017-06-14,24.96
2017-06-15,23.4
2017-06-16,21.48
2017-06-17,19.44
2017-06-18,16.56
2017-06-19,13.08
2017-06-20,7.44
2017-06-21,3.6
2017-06-22,2.52
2017-06-23,2.04
2017-06-24,1.8
2017-06-25,1.56
2017-06-26,1.44
2017-06-27,1.2
2017-06-28,0.96
2017-06-29,0.96
2017-06-30,0.96
2017-07-01,0.84
2017-07-02,0.6
2017-07-03,0.6
2017-07-04,0.6
2017-07-05,0.48
2017-07-06,0.48
2017-07-07,0.48
2017-07-08,0.6
2017-07-09,0.48
2017-07-10,0.48
2017-07-11,0.48
2017-07-12,0.48
2017-07-13,0.48
2017-07-14,0.48
2017-07-15,0.48
2017-07-16,0.48
2017-07-17,0.48
2017-07-18,0.36
2017-07-19,0.36
2017-07-20,0.36
2017-07-21,0.36
2017-07-22,0.48
2017-07-23,0.48
2017-07-24,0.48
2017-07-25,0.36
2017-07-26,0.36
2017-07-27,0.36
2017-07-28,0.36
2017-07-29,0.36
2017-07-30,0.36
2017-07-31,0.36
2017-08-01,0.48
2017-08-02,0.48
2017-08-03,0.36
2017-08-04,-0.96
2017-08-05,-0.6
2017-08-06,-0.6
2017-08-07,-0.72
2017-08-08,-0.72
2017-08-09,-0.72
2017-08-10,-0.84
2017-08-11,-0.84
2017-08-12,-0.84
2017-08-13,-0.84
2017-08-14,-0.72
2017-08-15,-0.84
2017-08-16,-0.72
2017-08-17,-0.72
2017-08-18,-0.72
2017-08-19,-0.72
2017-08-20,-0.84
2017-08-21,-0.72
