DATE TIME,TMR
2015-05-01,-0.24
2015-05-02,-0.24
2015-05-03,-0.36
2015-05-04,-0.36
2015-05-05,-0.36
2015-05-06,-0.36
2015-05-07,-0.48
2015-05-08,-0.36
2015-05-09,-0.12
2015-05-10,-0.12
2015-05-11,-0.24
2015-05-12,-0.24
2015-05-13,-0.36
2015-05-14,-0.36
2015-05-15,-0.36
2015-05-16,-0.36
2015-05-17,-0.36
2015-05-18,-0.12
2015-05-19,-0.12
2015-05-20,-0.12
2015-05-21,-0.12
2015-05-22,-0.24
2015-05-23,-0.12
2015-05-24,-0.12
2015-05-25,-0.24
2015-05-26,-0.24
2015-05-27,-0.24
2015-05-28,-0.36
2015-05-29,-0.36
2015-05-30,-0.36
2015-05-31,-0.36
2015-06-01,-0.36
2015-06-02,-0.48
2015-06-03,-0.48
2015-06-04,-0.48
2015-06-05,-0.48
2015-06-06,-0.36
2015-06-07,-0.12
2015-06-08,-0.24
2015-06-09,-0.24
2015-06-10,-0.24
2015-06-11,-0.24
2015-06-12,-0.24
2015-06-13,-0.24
2015-06-14,-0.24
2015-06-15,-0.36
2015-06-16,-0.36
2015-06-17,-0.36
2015-06-18,-0.36
2015-06-19,-0.36
2015-06-20,-0.36
2015-06-21,-0.36
2015-06-22,-0.36
2015-06-23,-0.48
2015-06-24,-0.36
2015-06-25,-0.36
2015-06-26,-0.36
2015-06-27,-0.36
2015-06-28,-0.36
2015-06-29,-0.36
2015-06-30,-0.36
2015-07-01,-0.36
2015-07-02,-0.36
2015-07-03,-0.36
2015-07-04,-0.36
2015-07-05,-0.36
2015-07-06,-0.36
2015-07-07,-0.36
2015-07-08,-0.48
2015-07-09,-0.48
2015-07-10,-0.12
2015-07-11,-0.24
2015-07-12,-0.24
2015-07-13,-0.24
2015-07-14,-0.36
2015-07-15,-0.36
2015-07-16,-0.36
2015-07-17,-0.36
2015-07-18,-0.36
2015-07-19,-0.36
2015-07-20,-0.36
2015-07-21,-0.36
2015-07-22,-0.36
2015-07-23,-0.36
2015-07-24,-0.36
2015-07-25,-0.48
2015-07-26,-0.48
2015-07-27,-0.48
2015-07-28,-0.48
2015-07-29,-0.36
2015-07-30,-0.36
2015-07-31,-0.36
2015-08-01,-0.36
2015-08-02,-0.36
2015-08-03,-0.48
2015-08-04,-0.48
2015-08-05,-0.48
2015-08-06,-0.48
2015-08-07,-0.36
2015-08-08,-0.48
2015-08-09,-0.48
2015-08-10,-0.48
2015-08-11,-0.48
2015-08-12,-0.48
2015-08-13,-0.48
2015-08-14,-0.36
2015-08-15,-0.48
2015-08-16,-0.36
2015-08-17,-0.36
2015-08-18,-0.36
2015-08-19,-0.36
2015-08-20,-0.48
2015-08-21,-0.48
2015-08-22,-0.48
2015-08-23,-0.48
2015-08-24,-0.48
2015-08-25,-0.48
2015-08-26,-0.48
2015-08-27,-0.48
2015-08-28,-0.48
2015-08-29,-0.48
2015-08-30,-0.48
2015-08-31,-0.48
2015-09-01,-0.48
2015-09-02,-0.48
2015-09-03,-0.48
2015-09-04,-0.48
2015-09-05,-0.48
2015-09-06,-0.48
2015-09-07,-0.48
2015-09-08,-0.48
2015-09-09,-0.48
2015-09-10,-0.36
2015-09-11,-0.48
2015-09-12,-0.36
2015-09-13,-0.36
2015-09-14,-0.48
2015-09-15,-0.36
2015-09-16,-0.24
2015-09-17,-0.36
2015-09-18,-0.36
2015-09-19,-0.36
2015-09-20,-0.36
2015-09-21,-0.36
2015-09-22,-0.36
2015-09-23,0.24
2015-09-24,0.24
2015-09-25,0.24
2015-09-26,0.24
2015-09-27,0.24
2015-09-28,0.24
2015-09-29,0.12
2015-09-30,0.12
2015-10-01,0.12
2015-10-02,0.12
2015-10-03,0.12
2015-10-04,0.12
2015-10-05,0.12
2015-10-06,0.12
2015-10-07,0.12
2015-10-08,0.12
2015-10-09,0.24
2015-10-10,0.24
2015-10-11,0.24
2015-10-12,0.24
2015-10-13,0.24
2015-10-14,0.24
2015-10-15,0.12
2015-10-16,0.24
2015-10-17,0.48
2015-10-18,0.36
2015-10-19,0.24
2015-10-20,0.24
2015-10-21,0.24
2015-10-22,0.24
2015-10-23,0.24
2015-10-24,0.24
2015-10-25,0.24
2015-10-26,0.24
2015-10-27,0.24
2015-10-28,0.24
2015-10-29,0.36
2015-10-30,0.36
2015-10-31,0.36
2015-11-01,0.36
2015-11-02,0.36
2015-11-03,1.44
2015-11-04,1.56
2015-11-05,1.56
2015-11-06,1.56
2015-11-07,1.56
2015-11-08,1.56
2015-11-09,1.56
2015-11-10,2.04
2015-11-11,1.92
2015-11-12,2.04
2015-11-13,2.04
2015-11-14,2.04
2015-11-15,2.04
2015-11-16,
2015-11-17,2.64
2015-11-18,2.64
2015-11-19,2.64
2015-11-20,2.64
2015-11-21,2.52
2015-11-22,2.52
2015-11-23,2.52
2015-11-24,2.4
2015-11-25,2.4
2015-11-26,2.52
2015-11-27,2.52
2015-11-28,2.64
2015-11-29,2.64
2015-11-30,2.64
2015-12-01,2.76
2015-12-02,2.88
2015-12-03,2.88
2015-12-04,2.88
2015-12-05,2.88
2015-12-06,2.88
2015-12-07,2.88
2015-12-08,2.88
2015-12-09,3.0
2015-12-10,3.0
2015-12-11,3.12
2015-12-12,3.72
2015-12-13,3.72
2015-12-14,4.92
2015-12-15,5.04
2015-12-16,5.04
2015-12-17,5.16
2015-12-18,5.28
2015-12-19,5.28
2015-12-20,5.64
2015-12-21,5.88
2015-12-22,7.68
2015-12-23,8.88
2015-12-24,8.76
2015-12-25,9.48
2015-12-26,9.6
2015-12-27,9.72
2015-12-28,9.72
2015-12-29,9.72
2015-12-30,9.84
2015-12-31,9.96
2016-01-01,9.96
2016-01-02,9.96
2016-01-03,9.96
2016-01-04,10.08
2016-01-05,10.2
2016-01-06,12.12
2016-01-07,13.92
2016-01-08,14.16
2016-01-09,14.16
2016-01-10,14.28
2016-01-11,14.4
2016-01-12,14.4
2016-01-13,14.52
2016-01-14,14.52
2016-01-15,14.76
2016-01-16,15.12
2016-01-17,15.24
2016-01-18,15.36
2016-01-19,15.6
2016-01-20,16.92
2016-01-21,16.8
2016-01-22,16.8
2016-01-23,17.04
2016-01-24,17.64
2016-01-25,17.64
2016-01-26,17.76
2016-01-27,17.76
2016-01-28,17.76
2016-01-29,17.76
2016-01-30,17.88
2016-01-31,18.72
2016-02-01,21.12
2016-02-02,21.24
2016-02-03,21.24
2016-02-04,21.24
2016-02-05,21.12
2016-02-06,21.12
2016-02-07,21.0
2016-02-08,21.0
2016-02-09,20.88
2016-02-10,20.64
2016-02-11,20.64
2016-02-12,20.88
2016-02-13,21.0
2016-02-14,21.12
2016-02-15,20.76
2016-02-16,20.88
2016-02-17,20.16
2016-02-18,21.36
2016-02-19,21.96
2016-02-20,22.32
2016-02-21,22.44
2016-02-22,22.56
2016-02-23,22.56
2016-02-24,22.32
2016-02-25,22.44
2016-02-26,22.2
2016-02-27,22.08
2016-02-28,22.08
2016-02-29,22.2
2016-03-01,21.48
2016-03-02,21.96
2016-03-03,21.72
2016-03-04,20.88
2016-03-05,19.68
2016-03-06,20.88
2016-03-07,21.36
2016-03-08,21.84
2016-03-09,22.2
2016-03-10,22.32
2016-03-11,22.08
2016-03-12,23.16
2016-03-13,23.52
2016-03-14,24.24
2016-03-15,24.48
2016-03-16,24.6
2016-03-17,24.48
2016-03-18,24.0
2016-03-19,23.64
2016-03-20,23.04
2016-03-21,22.68
2016-03-22,22.56
2016-03-23,22.68
2016-03-24,22.8
2016-03-25,22.44
2016-03-26,21.96
2016-03-27,21.48
2016-03-28,20.76
2016-03-29,20.64
2016-03-30,21.12
2016-03-31,21.72
2016-04-01,21.0
2016-04-02,21.12
2016-04-03,20.64
2016-04-04,20.16
2016-04-05,18.84
2016-04-06,16.56
2016-04-07,15.48
2016-04-08,14.76
2016-04-09,14.28
2016-04-10,14.28
2016-04-11,14.16
2016-04-12,13.68
2016-04-13,12.84
2016-04-14,11.76
2016-04-15,11.52
2016-04-16,10.8
2016-04-17,9.96
2016-04-18,9.0
2016-04-19,7.56
2016-04-20,6.0
2016-04-21,4.8
2016-04-22,3.6
2016-04-23,3.84
2016-04-24,3.72
2016-04-25,3.48
2016-04-26,3.48
2016-04-27,3.36
2016-04-28,3.0
2016-04-29,2.64
2016-04-30,1.44
2016-05-01,0.36
2016-05-02,0.36
2016-05-03,0.12
2016-05-04,0.0
2016-05-05,-0.12
2016-05-06,-0.12
2016-05-07,-0.12
2016-05-08,-0.12
2016-05-09,-0.12
2016-05-10,-0.24
2016-05-11,-0.24
2016-05-12,-0.24
2016-05-13,-0.24
2016-05-14,-0.24
2016-05-15,-0.24
2016-05-16,-0.24
2016-05-17,-0.24
2016-05-18,-0.24
2016-05-19,-0.24
2016-05-20,-0.24
2016-05-21,-0.36
2016-05-22,-0.36
2016-05-23,-0.36
2016-05-24,-0.36
2016-05-25,-0.24
2016-05-26,0.0
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,-0.12
2016-05-30,-0.12
2016-05-31,-0.12
2016-06-01,-0.12
2016-06-02,-0.12
2016-06-03,-0.12
2016-06-04,-0.12
2016-06-05,-0.12
2016-06-06,-0.12
2016-06-07,-0.12
2016-06-08,-0.12
2016-06-09,-0.12
2016-06-10,-0.24
2016-06-11,-0.24
2016-06-12,0.0
2016-06-13,0.24
2016-06-14,0.12
2016-06-15,-0.12
2016-06-16,-0.12
2016-06-17,-0.24
2016-06-18,-0.12
2016-06-19,-0.12
2016-06-20,-0.12
2016-06-21,-0.12
2016-06-22,-0.12
2016-06-23,-0.12
2016-06-24,-0.12
2016-06-25,-0.12
2016-06-26,-0.12
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,-0.12
2016-07-06,-0.12
2016-07-07,-0.12
2016-07-08,0.12
2016-07-09,-0.12
2016-07-10,-0.12
2016-07-11,-0.12
2016-07-12,-0.12
2016-07-13,-0.12
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,-0.12
2016-07-18,-0.12
2016-07-19,-0.12
2016-07-20,-0.12
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.12
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,-0.12
2016-08-06,-0.12
2016-08-07,-0.12
2016-08-08,-0.12
2016-08-09,-0.12
2016-08-10,-0.12
2016-08-11,-0.12
2016-08-12,-0.12
2016-08-13,-0.12
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,-0.12
2016-08-24,-0.12
2016-08-25,0.0
2016-08-26,-0.12
2016-08-27,-0.12
2016-08-28,-0.12
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,-0.12
2016-09-03,-0.12
2016-09-04,-0.12
2016-09-05,-0.12
2016-09-06,-0.12
2016-09-07,-0.12
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,-0.12
2016-09-12,0.0
2016-09-13,-0.12
2016-09-14,-0.12
2016-09-15,-0.12
2016-09-16,-0.12
2016-09-17,-0.12
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,-0.12
2016-09-23,-0.12
2016-09-24,-0.12
2016-09-25,-0.12
2016-09-26,-0.12
2016-09-27,-0.12
2016-09-28,-0.12
2016-09-29,-0.12
2016-09-30,-0.12
2016-10-01,-0.12
2016-10-02,-0.12
2016-10-03,-0.12
2016-10-04,-0.12
2016-10-05,-0.12
2016-10-06,-0.12
2016-10-07,-0.12
2016-10-08,-0.12
2016-10-09,-0.12
2016-10-10,-0.12
2016-10-11,-0.12
2016-10-12,-0.12
2016-10-13,-0.12
2016-10-14,-0.12
2016-10-15,-0.12
2016-10-16,0.24
2016-10-17,0.36
2016-10-18,0.36
2016-10-19,0.36
2016-10-20,0.36
2016-10-21,0.36
2016-10-22,0.24
2016-10-23,0.24
2016-10-24,0.24
2016-10-25,0.24
2016-10-26,0.24
2016-10-27,0.24
2016-10-28,0.36
2016-10-29,0.36
2016-10-30,0.36
2016-10-31,0.36
2016-11-01,0.36
2016-11-02,0.24
2016-11-03,0.24
2016-11-04,0.24
2016-11-05,0.24
2016-11-06,0.12
2016-11-07,0.12
2016-11-08,0.24
2016-11-09,0.12
2016-11-10,0.12
2016-11-11,0.12
2016-11-12,0.12
2016-11-13,0.12
2016-11-14,0.12
2016-11-15,0.12
2016-11-16,0.12
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.24
2016-11-20,0.12
2016-11-21,0.12
2016-11-22,0.12
2016-11-23,0.0
2016-11-24,-0.12
2016-11-25,-0.24
2016-11-26,-0.12
2016-11-27,0.96
2016-11-28,1.32
2016-11-29,1.68
2016-11-30,2.04
2016-12-01,2.16
2016-12-02,2.16
2016-12-03,2.16
2016-12-04,2.28
2016-12-05,2.16
2016-12-06,2.16
2016-12-07,2.16
2016-12-08,2.28
2016-12-09,2.64
2016-12-10,2.64
2016-12-11,2.52
2016-12-12,2.4
2016-12-13,2.28
2016-12-14,2.28
2016-12-15,2.04
2016-12-16,2.28
2016-12-17,2.52
2016-12-18,1.8
2016-12-19,0.12
2016-12-20,-0.24
2016-12-21,-0.48
2016-12-22,-0.6
2016-12-23,-0.72
2016-12-24,-0.36
2016-12-25,-0.72
2016-12-26,-0.84
2016-12-27,-0.84
2016-12-28,-0.84
2016-12-29,-0.48
2016-12-30,0.36
2016-12-31,1.2
2017-01-01,1.8
2017-01-02,2.28
2017-01-03,2.52
2017-01-04,3.72
2017-01-05,6.72
2017-01-06,8.52
2017-01-07,8.88
2017-01-08,9.48
2017-01-09,9.24
2017-01-10,10.2
2017-01-11,12.72
2017-01-12,13.68
2017-01-13,15.0
2017-01-14,15.24
2017-01-15,15.48
2017-01-16,15.72
2017-01-17,15.84
2017-01-18,15.96
2017-01-19,17.76
2017-01-20,18.84
2017-01-21,21.12
2017-01-22,22.32
2017-01-23,25.68
2017-01-24,26.52
2017-01-25,26.88
2017-01-26,27.12
2017-01-27,27.36
2017-01-28,27.72
2017-01-29,28.08
2017-01-30,28.44
2017-01-31,28.8
2017-02-01,29.16
2017-02-02,29.28
2017-02-03,29.76
2017-02-04,
2017-02-05,32.28
2017-02-06,33.12
2017-02-07,34.32
2017-02-08,34.92
2017-02-09,34.68
2017-02-10,35.16
2017-02-11,36.36
2017-02-12,36.6
2017-02-13,36.84
2017-02-14,36.84
2017-02-15,36.96
2017-02-16,36.96
2017-02-17,37.2
2017-02-18,40.32
2017-02-19,40.8
2017-02-20,41.16
2017-02-21,43.44
2017-02-22,45.12
2017-02-23,45.6
2017-02-24,45.84
2017-02-25,45.84
2017-02-26,45.84
2017-02-27,45.96
2017-02-28,46.44
2017-03-01,46.56
2017-03-02,46.68
2017-03-03,46.92
2017-03-04,47.16
2017-03-05,47.4
2017-03-06,48.84
2017-03-07,49.2
2017-03-08,49.44
2017-03-09,49.56
2017-03-10,49.56
2017-03-11,49.56
2017-03-12,49.56
2017-03-13,49.32
2017-03-14,48.96
2017-03-15,48.36
2017-03-16,47.64
2017-03-17,47.16
2017-03-18,46.56
2017-03-19,45.96
2017-03-20,45.36
2017-03-21,44.88
2017-03-22,44.64
2017-03-23,44.4
2017-03-24,44.4
2017-03-25,45.12
2017-03-26,45.6
2017-03-27,45.6
2017-03-28,45.6
2017-03-29,45.6
2017-03-30,45.12
2017-03-31,44.76
2017-04-01,44.4
2017-04-02,44.04
2017-04-03,42.84
2017-04-04,41.88
2017-04-05,41.04
2017-04-06,40.08
2017-04-07,39.84
2017-04-08,41.88
2017-04-09,42.24
2017-04-10,42.72
2017-04-11,42.96
2017-04-12,42.96
2017-04-13,42.6
2017-04-14,42.72
2017-04-15,42.96
2017-04-16,43.08
2017-04-17,42.72
2017-04-18,42.36
2017-04-19,40.8
2017-04-20,40.56
2017-04-21,40.2
2017-04-22,39.0
2017-04-23,37.32
2017-04-24,36.24
2017-04-25,35.64
2017-04-26,34.68
2017-04-27,33.6
2017-04-28,32.52
2017-04-29,31.56
2017-04-30,30.24
2017-05-01,28.44
2017-05-02,26.04
2017-05-03,24.24
2017-05-04,22.32
2017-05-05,20.52
2017-05-06,18.96
2017-05-07,18.6
2017-05-08,17.76
2017-05-09,16.2
2017-05-10,14.28
2017-05-11,12.48
2017-05-12,10.2
2017-05-13,8.64
2017-05-14,7.44
2017-05-15,5.88
2017-05-16,5.88
2017-05-17,5.76
2017-05-18,4.44
2017-05-19,1.92
2017-05-20,0.6
2017-05-21,0.48
2017-05-22,0.36
2017-05-23,0.24
2017-05-24,0.12
2017-05-25,0.0
2017-05-26,-0.12
2017-05-27,-0.12
2017-05-28,-0.12
2017-05-29,-0.12
2017-05-30,-0.12
2017-05-31,-0.12
2017-06-01,0.0
2017-06-02,-0.12
2017-06-03,-0.12
2017-06-04,-0.12
2017-06-05,-0.12
2017-06-06,-0.12
2017-06-07,-0.12
2017-06-08,-0.24
2017-06-09,-0.12
2017-06-10,-0.24
2017-06-11,-0.24
2017-06-12,-0.24
2017-06-13,-0.24
2017-06-14,-0.12
2017-06-15,-0.12
2017-06-16,-0.12
2017-06-17,-0.12
2017-06-18,-0.12
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,-0.12
2017-06-26,-0.12
2017-06-27,-0.12
2017-06-28,-0.12
2017-06-29,-0.12
2017-06-30,-0.12
2017-07-01,0.0
2017-07-02,-0.12
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.12
2017-07-09,0.12
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,-0.12
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,-0.12
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,-0.12
2017-07-19,0.0
2017-07-20,-0.12
2017-07-21,-0.12
2017-07-22,-0.12
2017-07-23,-0.12
2017-07-24,0.0
2017-07-25,-0.12
2017-07-26,-0.12
2017-07-27,-0.12
2017-07-28,-0.12
2017-07-29,-0.12
2017-07-30,-0.12
2017-07-31,-0.12
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,-0.12
2017-08-07,-0.12
2017-08-08,-0.12
2017-08-09,-0.12
2017-08-10,-0.12
2017-08-11,-0.12
2017-08-12,-0.12
2017-08-13,-0.12
2017-08-14,-0.12
2017-08-15,-0.12
2017-08-16,-0.12
2017-08-17,-0.12
2017-08-18,0.0
2017-08-19,-0.12
2017-08-20,-0.12
2017-08-21,-0.12
2017-08-22,-0.12
2017-08-23,-0.12
2017-08-24,-0.12
2017-08-25,-0.12
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.12
2017-08-30,0.12
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,-0.12
2017-09-07,-0.12
2017-09-08,-0.12
2017-09-09,-0.12
2017-09-10,-0.12
2017-09-11,-0.12
2017-09-12,0.24
2017-09-13,0.12
2017-09-14,-0.12
2017-09-15,-0.12
2017-09-16,-0.12
2017-09-17,-0.12
2017-09-18,-0.12
2017-09-19,-0.12
2017-09-20,-0.12
2017-09-21,0.03
2017-09-22,0.04
2017-09-23,0.04
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,-0.12
2017-10-12,-0.12
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.24
2017-10-22,0.24
2017-10-23,0.24
2017-10-24,0.24
2017-10-25,0.24
2017-10-26,0.12
2017-10-27,0.12
2017-10-28,0.12
2017-10-29,0.12
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.12
2017-11-17,0.24
2017-11-18,-0.24
2017-11-19,-0.12
2017-11-20,0.24
2017-11-21,0.24
2017-11-22,0.24
2017-11-23,0.24
2017-11-24,0.24
2017-11-25,0.24
2017-11-26,0.24
2017-11-27,0.36
2017-11-28,0.48
2017-11-29,0.48
2017-11-30,0.0
2017-12-01,0.0
2017-12-02,0.12
2017-12-03,0.24
2017-12-04,-0.12
2017-12-05,-0.96
2017-12-06,-0.72
2017-12-07,0.0
2017-12-08,0.12
2017-12-09,0.36
2017-12-10,0.48
2017-12-11,0.48
2017-12-12,0.0
2017-12-13,0.6
2017-12-14,0.6
2017-12-15,0.6
2017-12-16,0.48
2017-12-17,0.0
2017-12-18,0.12
2017-12-19,0.36
2017-12-20,0.36
2017-12-21,0.36
2017-12-22,0.48
2017-12-23,0.48
2017-12-24,0.48
2017-12-25,0.6
2017-12-26,0.48
2017-12-27,0.6
2017-12-28,0.6
2017-12-29,0.48
2017-12-30,0.72
2017-12-31,0.36
2018-01-01,0.36
2018-01-02,0.36
2018-01-03,0.36
2018-01-04,0.48
2018-01-05,0.72
2018-01-06,0.72
2018-01-07,0.36
2018-01-08,0.6
2018-01-09,0.6
2018-01-10,0.48
2018-01-11,0.24
2018-01-12,0.36
2018-01-13,0.48
2018-01-14,0.24
2018-01-15,0.24
2018-01-16,0.24
2018-01-17,0.12
2018-01-18,0.24
2018-01-19,0.36
2018-01-20,0.48
2018-01-21,0.36
2018-01-22,0.36
2018-01-23,0.24
2018-01-24,0.24
2018-01-25,0.36
2018-01-26,0.24
2018-01-27,0.24
2018-01-28,0.6
2018-01-29,0.72
2018-01-30,0.96
2018-01-31,1.32
2018-02-01,1.2
2018-02-02,1.2
2018-02-03,0.72
2018-02-04,0.48
2018-02-05,0.6
2018-02-06,0.48
2018-02-07,0.48
2018-02-08,0.48
2018-02-09,0.36
2018-02-10,0.36
2018-02-11,0.24
2018-02-12,0.24
2018-02-13,0.24
2018-02-14,0.24
2018-02-15,0.0
2018-02-16,-0.48
2018-02-17,0.48
2018-02-18,0.24
2018-02-19,0.24
2018-02-20,0.36
2018-02-21,0.36
2018-02-22,0.0
2018-02-23,0.72
2018-02-24,0.6
2018-02-25,0.48
2018-02-26,0.36
2018-02-27,0.96
2018-02-28,1.08
2018-03-01,1.2
2018-03-02,4.92
2018-03-03,6.36
2018-03-04,7.56
2018-03-05,7.68
2018-03-06,7.92
2018-03-07,8.04
2018-03-08,8.04
2018-03-09,7.92
2018-03-10,7.68
2018-03-11,7.68
2018-03-12,7.56
2018-03-13,7.56
2018-03-14,8.4
2018-03-15,8.88
2018-03-16,9.12
2018-03-17,10.44
2018-03-18,10.92
2018-03-19,11.16
2018-03-20,11.16
2018-03-21,11.28
2018-03-22,11.76
2018-03-23,12.72
2018-03-24,12.96
2018-03-25,12.84
2018-03-26,12.96
2018-03-27,12.96
2018-03-28,12.36
2018-03-29,11.64
2018-03-30,11.04
2018-03-31,10.44
2018-04-01,9.96
2018-04-02,9.48
2018-04-03,8.76
2018-04-04,8.28
2018-04-05,7.68
2018-04-06,7.2
2018-04-07,6.6
2018-04-08,5.52
2018-04-09,4.92
2018-04-10,4.08
2018-04-11,3.48
2018-04-12,2.76
2018-04-13,3.12
2018-04-14,2.64
2018-04-15,1.8
2018-04-16,0.72
2018-04-17,1.44
2018-04-18,1.56
2018-04-19,1.56
2018-04-20,1.68
2018-04-21,1.56
2018-04-22,0.6
2018-04-23,0.48
2018-04-24,0.36
2018-04-25,0.24
2018-04-26,0.24
2018-04-27,0.24
2018-04-28,0.12
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.24
2018-05-03,0.12
2018-05-04,0.12
2018-05-05,0.12
2018-05-06,0.12
2018-05-07,0.12
2018-05-08,0.12
2018-05-09,0.12
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
