date,open,high,low,close,volume,daily_return,log_return,future_return_1d,target_1d,future_return_5d,target_5d,sma_20,sma_200,ema_50,bb_upper,bb_middle,bb_lower,rsi_7,rsi_14,atr_14,vol_ratio_20,corr_20_spy
2020-10-15 04:00:00,117.36,117.42,117.18,117.25,13373513,-0.0010224077702990497,-0.0010229307856439718,-0.0017057569296375918,0,-0.009466950959488268,0,116.61550000000003,112.53514999999999,116.7331171421884,117.60191725452584,116.61549999999995,115.62908274547407,65.32500342170653,56.82310621371685,0.493115145480779,1.0645466986893506,0.5595219288620769
2020-10-16 04:00:00,117.2,117.51,117.04,117.05,8882478,-0.0017057569296375918,-0.0017072133894684427,-0.0018795386586928364,0,-0.0052968816744979955,0,116.6115,112.57765,116.74554392092612,117.59015775428541,116.61149999999995,115.63284224571449,56.721873480815276,53.48118657515359,0.4914640636607233,0.7104653716080633,0.5475167481644333
2020-10-19 04:00:00,116.97,117.03,116.77,116.83,9855910,-0.0018795386586928364,-0.0018813072078627258,-0.002054266883505851,0,-0.0013695112556706033,0,116.5975,112.6172,116.74885592402705,117.55501501295036,116.59749999999994,115.63998498704952,48.52122376243935,49.99781783423831,0.47635948768495745,0.7961245922939145,0.5749014635175053
2020-10-20 04:00:00,116.74,116.77,116.56,116.59,15711768,-0.002054266883505851,-0.0020563797838573095,-0.0016296423363925117,0,0.004803156359893664,1,116.57249999999999,112.65715,116.74262627994757,117.50300255239378,116.57249999999995,115.64199744760612,40.98054008164161,46.44395352415076,0.4616195242788888,1.2333962896502197,0.5707921538983463
2020-10-21 04:00:00,116.38,116.65,116.36,116.4,8959656,-0.0016296423363925117,-0.0016309716478621894,-0.0022336769759450092,0,0.0014604810996562499,1,116.58,112.6978,116.72918995524375,117.50236652151321,116.57999999999996,115.6576334784867,35.83661010444497,43.79023929464794,0.4493609868303972,0.7292883843110225,0.4174988882351852
2020-10-22 04:00:00,116.29,116.36,116.03,116.14,10108442,-0.0022336769759450092,-0.0022361753534339,0.0024969863957293725,1,0.0011193387291199884,1,116.5895,112.73790000000001,116.70608446680282,117.48935498832373,116.58949999999996,115.68964501167619,29.85404893995906,40.389322765466346,0.4436923449139406,0.864646138810849,0.40526087788831705
2020-10-23 04:00:00,116.16,116.52,116.15,116.43,12691279,0.0024969863957293725,0.002493874105020666,0.0020613244009275444,1,-0.006613415786309458,0,116.61950000000002,112.77685000000001,116.69525762496741,117.45368163490569,116.61949999999995,115.7853183650942,42.37275691082841,45.475801980366256,0.4391428917058017,1.0732321049341018,0.45041625878726776
2020-10-26 04:00:00,116.57,116.77,116.52,116.67,11066830,0.0020613244009275444,0.002059202786841574,0.0041141681666239105,1,-0.004799862861061132,0,116.63199999999999,112.81549999999999,116.69426712987065,117.46132743835956,116.63199999999995,115.80267256164034,50.843106978423776,49.32924153139254,0.43206125658395794,0.9277836937553515,0.23068657513582544
2020-10-27 04:00:00,116.82,117.16,116.77,117.15,7359360,0.0041141681666239105,0.004105728118038776,-0.004950917626974083,0,-0.007938540332906589,0,116.676,112.85785,116.71213900713063,117.51712781431239,116.67599999999996,115.83487218568753,63.39675376271329,56.02339469622299,0.436199738256532,0.6209497671275951,0.16494232531920325
2020-10-28 04:00:00,117.11,117.17,116.53,116.57,14134573,-0.004950917626974083,-0.004963214022064122,-0.002573560950501874,0,0.01200995110234199,1,116.69200000000001,112.89659999999999,116.70656492841964,117.51201463401814,116.69199999999996,115.87198536598179,46.614790610739284,47.805064475124745,0.4507568998096369,1.1818727353853542,0.3917848090491683
