date,open,high,low,close,volume,daily_return,log_return,future_return_1d,target_1d,future_return_5d,target_5d,sma_20,sma_200,ema_50,bb_upper,bb_middle,bb_lower,rsi_7,rsi_14,atr_14,vol_ratio_20
2020-10-29 04:00:00,307.35,313.45,305.64,310.33,92078044,0.010353247598893,0.010300019802773619,-0.01027938001482287,0,0.06093513356749275,1,321.4355,291.73024999999996,316.61647872703566,333.57964010956243,321.4354999999997,309.291359890437,30.80147496282228,39.90836932071789,5.729446397677077,1.274022351857642
2020-10-30 04:00:00,308.64,309.96,303.3,307.14,122788785,-0.01027938001482287,-0.010332577715162827,0.010711727550954064,1,0.071921599270691,1,321.09749999999997,291.73314999999997,316.2448521102892,334.3842857287078,321.09749999999974,307.81071427129166,26.787481297888178,37.12140973294451,5.822343083557285,1.6618805582686802
2020-11-02 05:00:00,310.44,312.47,307.66,310.43,87512072,0.010711727550954064,0.010654763425791636,0.017363012595432048,1,0.07399413716457807,1,320.64950000000005,291.74715,316.0168186941994,334.7176149768034,320.64949999999976,306.5813850231961,36.7113894232683,41.647430781912846,5.7871757204460526,1.1529391867139387
2020-11-03 05:00:00,313.72,318.01,310.53,315.82,95208191,0.017363012595432048,0.01721399791515843,0.023051105059844312,1,0.05404977518839844,1,320.695,291.79145,316.0091003140347,334.69428641040446,320.69499999999977,306.6957135895951,49.73431715546694,48.222930857702984,5.915234597557047,1.2517747146090723
2020-11-04 05:00:00,320.46,327.12,319.27,323.1,129169525,0.023051105059844312,0.02278944179195541,0.019003404518724842,1,0.03797585886722371,1,320.832,291.87185,316.2871748115236,334.8690689248344,320.83199999999977,306.79493107516515,62.04198925602839,55.51440739224325,6.299860697731545,1.6231167726874391
2020-11-05 05:00:00,328.34,331.12,327.98,329.24,83736650,0.019003404518724842,0.018825095273990122,-3.0372980196813337e-05,0,0.008990402138257744,1,321.1395,291.9809,316.79512874048345,335.62329297700006,321.13949999999977,306.6557070229995,69.41160442239847,60.55922155169503,6.422727790750719,1.028186960794076
2020-11-06 05:00:00,328.99,330.48,326.85,329.23,75997846,-3.0372980196813337e-05,-3.037344146505916e-05,0.012665917443732244,1,0.022598183640615974,1,321.302,292.10395,317.2827707506606,336.0695246402544,321.3019999999998,306.5344753597452,69.38600726839124,60.54717851487429,6.223247234268525,0.9243344296372007
2020-11-09 05:00:00,342.19,342.58,332.87,333.4,174005798,0.012665917443732244,0.012586375653715898,-0.0015296940611877474,0,0.022435512897420573,1,321.408,292.2722,317.914818956517,336.48762413326534,321.4079999999998,306.32837586673423,74.04292162780447,63.78166232756956,6.732301003249342,2.0042369239500006
2020-11-10 05:00:00,332.34,333.93,329.54,332.89,86568086,-0.0015296940611877474,-0.0015308652376617715,0.0074499083781429665,1,0.019045330289284845,1,321.5915,292.42224999999996,318.5020809582223,337.12926595912734,321.59149999999977,306.0537340408722,72.46996325867116,63.10030151283963,6.56499378873153,0.990013581852555
2020-11-11 05:00:00,335.07,336.16,333.81,335.37,60720853,0.0074499083781429665,0.007422294871312296,-0.009452246772221784,0,-0.0013119837791096332,0,322.00449999999995,292.58595,319.16356797946844,338.51566407163665,322.0044999999998,305.4933359283629,75.4310344386198,65.05522496488237,6.329637089536424,0.6936468247899591
2020-11-12 05:00:00,334.3,335.37,330.24,332.2,69919537,-0.009452246772221784,-0.009497202771149738,0.013455749548464846,1,0.013064419024684021,1,322.27750000000003,292.72915,319.67480060772453,339.26646921536167,322.2774999999998,305.28853078463794,65.00450274195282,60.633309103895904,6.2439487259981075,0.7947546667599463
2020-11-13 05:00:00,334.01,337.42,333.48,336.67,64109638,0.013455749548464846,0.013366024929085896,0.012504826684884174,1,-0.00766329046247079,0,322.784,292.9219,320.3412790152647,340.82267888734043,322.78399999999976,304.7453211126591,71.48803899064842,64.31653423074962,6.170809531283958,0.7397026452880541
2020-11-16 05:00:00,339.38,341.07,338.07,340.88,77199383,0.012504826684884174,0.01242728708337637,-0.004840413048580072,0,-0.013905186575921172,0,323.745,293.1247,321.1467190538818,343.4157961201529,323.7449999999998,304.07420387984666,76.31057663348562,67.40933427185173,6.044323136192245,0.8867474631811685
2020-11-17 05:00:00,338.43,340.26,336.9,339.23,66815607,-0.004840413048580072,-0.004852165788569174,-0.012675765704684205,0,0.006426318427025931,1,324.5685,293.29634999999996,321.8558673262786,345.35288382538033,324.56849999999974,303.78411617461916,70.83248076626036,65.03037184558428,5.896871483607086,0.7649644526772742
2020-11-18 05:00:00,339.31,339.87,334.92,334.93,72616738,-0.012675765704684205,-0.012756788636085759,0.00480697459170587,1,0.017526050219448853,1,325.20750000000004,293.429,322.36857841152255,346.43624548814796,325.2074999999998,303.97875451185166,58.14228577501483,59.16983872173327,5.829237806206579,0.827410832774324
2020-11-19 05:00:00,334.32,336.75,332.96,336.54,60844851,0.00480697459170587,0.0047954579812987674,-0.007279966720152298,0,0.01607535508409095,1,325.8335,293.56465000000003,322.9243204346001,347.6164109854643,325.8334999999998,304.05058901453526,61.18031573110855,60.6015076342788,5.683577962906111,0.6916777868348312
2020-11-20 05:00:00,336.11,336.31,333.99,334.09,71042991,-0.007279966720152298,-0.0073065949918715845,0.0061360711185609595,1,0.019306174982789207,1,326.291,293.6959,323.36219022147856,348.3620732861038,326.2909999999998,304.21992671389586,54.19675626579791,57.30840897165431,5.459750965555676,0.7980207837447547
2020-11-23 05:00:00,335.9,337.35,333.63,336.14,64028577,0.0061360711185609595,0.006117322091991895,0.015677991313143513,1,0.023234366632950563,1,327.143,293.82575,323.86328080102845,349.35306807735174,327.1429999999998,304.93293192264787,58.788884984760095,59.30125957546054,5.335483039444559,0.7310716563266539
2020-11-24 05:00:00,338.66,342.04,337.79,341.41,63819779,0.015677991313143513,0.01555636123701376,-0.0017867080636185806,0,0.010134442459213203,1,328.30949999999996,293.97954999999996,324.55138743628225,350.9397032470032,328.3094999999998,305.6792967529964,68.31599928862062,63.95895622196517,5.375805679484236,0.730100935848668
2020-11-25 05:00:00,341.4,341.43,339.85,340.8,45948371,-0.0017867080636185806,-0.0017883061302743641,0.0033744131455397675,1,0.01153169014084509,1,329.992,294.12025,325.1885879289771,351.02674516129287,329.99199999999985,308.95725483870683,66.24783649923116,63.05936802566555,5.104676702378218,0.552220493569918
2020-11-27 05:00:00,342.07,342.39,340.88,341.95,29042644,0.0033744131455397675,0.0033687325889451003,-0.004123409855241955,0,0.01666910367012718,1,331.573,294.26795,325.8458982062721,351.1623380184382,331.5729999999998,311.9836619815614,68.35492701033576,64.08495267634697,4.853628366494058,0.36278456026196787
2020-11-30 05:00:00,341.12,341.39,337.68,340.54,87200943,-0.004123409855241955,-0.004131934551607763,0.010013507957949086,1,0.019175427262582874,1,333.243,294.4066,326.4221374923007,349.6525607497725,333.2429999999998,316.8334392502272,62.75126275288364,61.81877708985797,4.811940626030195,1.1140273769778308
2020-12-01 05:00:00,343.69,345.68,343.09,343.95,76822159,0.010013507957949086,0.009963704979525367,0.00267480738479442,1,0.011891263265009541,1,334.919,294.56635,327.1095046494654,348.21859232460645,334.91899999999976,321.61940767539306,69.74856088826802,65.03869685844896,4.835373438456608,0.988181906161121
2020-12-02 05:00:00,342.99,345.0,342.41,344.87,47081427,0.00267480738479442,0.0026712364538061806,-0.00040595006814159174,0,-0.00014498216719346818,0,336.3715,294.7233,327.80599466321183,347.1088297891304,336.3714999999998,325.6341702108692,71.43743128804573,65.8748539296085,4.674989621423991,0.6249644340739627
2020-12-03 05:00:00,344.74,346.16,343.63,344.73,64123777,-0.00040595006814159174,-0.000406032488177388,0.00847039712238562,1,0.0005511559771415244,1,337.453,294.88575000000003,328.46968114700746,346.90593837918294,337.4529999999998,328.00006162081667,70.73633153286346,65.61766874724778,4.521776077036566,0.8895913746571795
2020-12-04 05:00:00,345.34,347.72,345.25,347.65,51459007,0.00847039712238562,0.008434724607375266,-0.0016683445994534196,0,-0.009837480224363466,0,338.37350000000004,295.0792,329.2218505137915,348.0313388369574,338.3734999999998,328.7156611630422,76.37762979764042,68.38967812558158,4.412363500105383,0.7302423009725583
2020-12-07 05:00:00,346.94,347.5,345.72,347.07,50031951,-0.0016683445994534196,-0.0016697378361199,0.0027948252513902982,1,-0.011553865214510016,0,339.26550000000003,295.32085,329.9217779446232,348.6727471531657,339.2654999999998,329.8582528468339,73.11153973505263,67.23022350499419,4.235051821526423,0.7233175428196921
2020-12-08 05:00:00,345.72,348.59,345.67,348.04,45099196,0.0027948252513902982,0.0027909269889168087,-0.009251810136766014,0,-0.0016952074474199282,0,339.9975,295.61289999999997,330.63229645659874,349.7376516928952,339.99749999999983,330.25734830710445,75.18223054275448,68.2011861897707,4.141119548560247,0.7190013110568992
2020-12-09 05:00:00,348.69,348.85,344.05,344.82,75525045,-0.009251810136766014,-0.009294873950119076,0.0002900063801405395,1,0.008990197784351322,1,340.594,295.89335000000005,331.1886769877125,349.97458079229585,340.59399999999977,331.2134192077037,57.910447624257785,61.668915238297075,4.188182437948801,1.2147636774093546
2020-12-10 05:00:00,343.51,345.85,342.62,344.92,59975429,0.0002900063801405395,0.0002899643364191462,-0.002000463875681313,0,0.014496115041168966,1,341.0715,296.23875,331.7271602430963,350.31098542943306,341.0714999999998,331.8320145705665,58.25789356611302,61.79131010980211,4.119740835238174,0.9652384123836748
2020-12-11 05:00:00,343.06,344.79,341.52,344.23,58659075,-0.002000463875681313,-0.002002467476073022,-0.0033988902768498086,0,0.012549748714522246,1,341.673,296.58745,332.2174676845435,350.0500761009311,341.6729999999998,333.29592389906844,54.62776309644436,60.35915828781779,4.068330775578307,0.9526856555795663
2020-12-14 05:00:00,346.58,347.67,342.66,343.06,70722353,-0.0033988902768498086,-0.0034046796263718093,0.01279659534775246,1,0.011863813910103169,1,341.99249999999995,296.87165,332.6426650302477,350.06379698380897,341.9924999999998,333.9212030161906,48.63287646777176,57.9082689976284,4.135592863036998,1.1424711696544636
2020-12-15 05:00:00,345.42,347.47,344.02,347.45,65591667,0.01279659534775246,0.012715410778657343,0.0013527126205210571,1,-0.0018707727730608067,0,342.321,297.21755,333.2233448329831,350.7128720200437,342.3209999999998,333.9291279799559,65.30160287783954,63.84106589345977,4.155193372820071,1.0696168963414616
2020-12-16 05:00:00,347.69,348.95,346.8,347.92,59534034,0.0013527126205210571,0.0013517985290460999,0.0057484479190619275,1,-0.0027017705219590646,0,342.7555,297.50685,333.7996842512975,351.35940951840627,342.75549999999976,334.15159048159325,66.65321257836989,64.41928886279288,4.011965274761493,0.9766321893806026
2020-12-17 05:00:00,349.68,350.17,348.85,349.92,66592842,0.0057484479190619275,0.005731988639075425,-0.003915180612711455,0,-0.004258116140832216,0,343.505,297.85495000000003,334.4318534963447,351.8595544465801,343.50499999999977,335.15044555341944,72.05695400827847,66.84867960195382,3.8861106122785287,1.0978536057929338
2020-12-18 05:00:00,350.26,350.43,346.53,348.55,143257901,-0.003915180612711455,-0.003922864996050102,-0.004074020943910517,0,0.008291493329507921,1,344.1055,298.21975,334.9855063004096,352.08950519794655,344.1054999999998,336.121494802053,63.795306722506304,63.6430805888333,3.8871027114014933,2.2115223223830407
2020-12-21 05:00:00,344.6,357.34,341.82,347.13,98396728,-0.004074020943910517,-0.004082342376052317,-0.0009506524933021732,0,0.010802869242070695,1,344.75750000000005,298.67525,335.4617609552955,351.37651767642586,344.75749999999977,338.13848232357367,56.027371974261776,60.40956802287308,4.718023946301385,1.4875768106593532
2020-12-22 05:00:00,347.66,347.77,345.6,346.8,49425123,-0.0009506524933021732,-0.0009511046499683928,0.0005190311418685756,1,0.012889273356401299,1,345.2905,299.0731,335.90639778057806,350.6437363109676,345.2904999999997,339.93726368903185,54.23683392717238,59.65107444253701,4.536022235851283,0.7555570734771067
2020-12-23 05:00:00,347.72,348.99,346.72,346.98,47321905,0.0005190311418685756,0.00051889649179504,0.004178915211251244,1,0.01838722692950601,1,345.569,299.53745000000004,336.34065669114364,350.658805104412,345.5689999999998,340.47919489558757,55.14897297722852,59.94648773492425,4.374163504719047,0.7326440766214003
2020-12-24 05:00:00,347.54,348.43,346.94,348.43,27139624,0.004178915211251244,0.0041702077950196426,0.00863875096863076,1,-0.0001435008466550279,0,345.95050000000003,300.0971,336.81474858560864,350.68466719189195,345.9504999999998,341.21633280810767,62.22503105341456,62.33856447814876,4.168151825810544,0.42638748886363437
2020-12-28 05:00:00,350.99,351.79,350.36,351.44,40460382,0.00863875096863076,0.008601650474322042,-0.0015934441156385537,0,-0.0021909856590029077,0,346.425,300.6025,337.3882878567613,351.35834166674493,346.4249999999998,341.49165833325463,72.66820364752536,66.77453587035271,4.110426695395506,0.6300176594493775
2020-12-29 05:00:00,352.95,353.13,350.13,350.88,54576638,-0.0015934441156385537,-0.0015947149979460562,0.0011114911080711831,1,0.004816461468308247,1,346.942,301.24010000000004,337.9173746074765,351.44882415908353,346.9419999999998,342.43517584091603,68.554503336806,65.23503831533873,4.031110502867255,0.8719731734811865
2020-12-30 05:00:00,351.56,352.28,350.83,351.27,50615419,0.0011114911080711831,0.0011108738591651957,0.005949839155066083,1,0.019073647052125275,1,347.308,301.81885,338.44100697581075,351.9697104158016,347.3079999999998,342.64628958419803,69.93724294044563,65.82595436235812,3.846745466948165,0.8259766920347605
2020-12-31 05:00:00,351.03,353.75,350.51,353.36,80927738,0.005949839155066083,0.005932208759528379,-0.014093275979171427,0,0.018819334389857303,1,347.73249999999996,302.49375,339.02606552577896,352.94280853221017,347.7324999999998,342.5221914677894,76.41993520683886,68.87881203757557,3.803406505023297,1.2851426935022399
2021-01-04 05:00:00,354.36,354.49,344.46,348.38,111804895,-0.014093275979171427,-0.014193529238955449,0.00657328204833818,1,0.026350536770193486,1,347.915,303.1212,339.39288648555237,352.9444075198466,347.91499999999985,342.8855924801531,47.77873998410862,56.033957288660744,4.248163183235921,1.7107098921627328
2021-01-05 05:00:00,347.55,351.71,347.51,350.67,67456696,0.00657328204833818,0.006551772238472253,0.005418199446773242,1,0.019562551686770915,1,348.066,303.80525,339.835126231217,353.2339489162234,348.06599999999986,342.8980510837763,56.520886522685565,59.75093665699903,4.244722955861925,1.0196651735183997
2021-01-06 05:00:00,349.07,355.94,348.52,352.57,109080743,0.005418199446773242,0.005403573810110807,0.0153161074396575,1,0.016847718183623104,1,348.341,304.53015000000005,340.33453304567905,353.84227221656494,348.34099999999984,342.83972778343474,62.58396761170466,62.577800461632606,4.471528459014646,1.5784058584626148
2021-01-07 05:00:00,355.11,358.7,354.93,357.97,70220837,0.0153161074396575,0.015199999908797501,0.005698801575551027,1,-0.0014526356957288002,0,348.8375,305.192,341.0261199850642,355.75149703504985,348.83749999999986,341.9235029649499,74.41430002259894,69.19902622478787,4.589990711942171,0.997961796047586
2021-01-08 05:00:00,359.35,360.2,356.05,360.01,74338260,0.005698801575551027,0.005682624835441352,-0.006805366517596667,0,-0.014749590289158641,0,349.59700000000004,305.8417,341.7705858680029,357.7965660861191,349.59699999999987,341.3974339138806,77.54369708141932,71.26729373647447,4.5585628039463,1.0573693259077708
2021-01-11 05:00:00,356.76,359.34,356.64,357.56,52148184,-0.006805366517596667,-0.0068286286224861215,-8.390200246122248e-05,0,-0.00013983667076857413,0,350.229,306.41325,342.3897785790616,358.8279648214436,350.2289999999999,341.6300351785563,66.19889744929549,65.57242029203701,4.473665460807279,0.7458952142900843
2021-01-12 05:00:00,357.74,358.66,355.35,357.53,53546073,-8.390200246122248e-05,-8.390552243131566e-05,0.002741028724862371,1,0.013565295219981604,1,350.894,307.01695,342.98351275243175,359.59093141288906,350.8939999999999,342.1970685871107,66.06082841024217,65.50339671141433,4.3905464993210455,0.7687006267161182
2021-01-13 05:00:00,357.55,359.6,356.76,358.51,46290159,0.002741028724862371,0.0027372789562134514,-0.0029566818219854962,0,0.01171515438899888,1,351.6665,307.5903,343.5923946052776,360.1856531856411,351.6664999999999,343.14734681435874,68.55991267577285,66.73522552553409,4.279793177940973,0.6763978201718011
2021-01-14 05:00:00,359.35,359.86,357.0,357.45,50821683,-0.0029566818219854962,-0.002961061440573509,-0.0076933836900265895,0,0.011190376276402294,1,352.16650000000004,308.17795,344.135830110953,360.80999298608145,352.1664999999999,343.5230070139184,62.73098890563594,64.07024003850601,4.178379379516619,0.7507140277062975
2021-01-15 05:00:00,355.69,356.51,352.84,354.7,109520809,-0.0076933836900265895,-0.007723130433284098,0.007922187764307864,1,0.023625599097829138,1,352.50550000000004,308.8046,344.5501112830725,360.98650577764755,352.50549999999987,344.0244942223522,49.89219213575951,57.63936040773137,4.209209423836861,1.5601892265058557
2021-01-19 05:00:00,357.22,358.06,355.72,357.51,52504155,0.007922187764307864,0.007890971991248108,0.013621996587507956,1,0.0134821403597102,1,352.88500000000005,309.41785,345.0583422131481,361.54660608666563,352.8849999999999,344.2233939133341,59.719916515255214,61.85278456745142,4.148551607848515,0.7555348520532897
2021-01-20 05:00:00,359.84,363.31,359.44,362.38,63340450,0.013621996587507956,0.013530051237136576,0.0009106462829073791,1,-0.023842375407031255,0,353.5765,310.07399999999996,345.7376229106717,362.9244030269061,353.5764999999999,344.2285969730937,71.15779455834583,67.82573176224186,4.266512207287907,0.9670766476336246
2021-01-21 05:00:00,363.03,363.46,361.86,362.71,48716569,0.0009106462829073791,0.0009102318961353717,-0.003473849631937309,0,-0.017258967218990354,0,354.3555,310.65355,346.4032063259395,364.01617383780757,354.3554999999999,344.6948261621922,71.79104266763142,68.1892029963852,4.076047049624483,0.7731215844974498
2021-01-22 05:00:00,360.91,362.69,360.52,361.45,53194026,-0.003473849631937309,-0.0034798974577903152,0.004509614054502675,1,-0.03311661363950746,0,355.088,311.22475000000003,346.9932766660987,364.5659567418604,355.08799999999985,345.6100432581393,65.39524116946636,65.16229628562019,3.9413294032227344,0.8416608166714266
2021-01-25 05:00:00,362.26,363.29,357.34,363.08,72021578,0.004509614054502675,0.004499476212120435,-0.0020656604605046036,0,-0.022171422276082438,0,355.89300000000003,311.76300000000003,347.62412856154583,365.2131954915412,355.89299999999986,346.5728045084585,69.49667530821048,67.19126191878043,4.0848058744211135,1.117718405131358
2021-01-26 05:00:00,363.9,364.31,362.13,362.33,44161134,-0.0020656604605046036,-0.0020677968796585233,-0.023707669803769926,0,-0.0065133993872987525,0,356.588,312.2778,348.2008294022695,365.64789315613154,356.58799999999985,347.52810684386816,65.33951951644835,65.30656992313683,3.9487483119624627,0.6764120973724004
2021-01-27 05:00:00,359.0,359.09,351.25,353.74,126043890,-0.023707669803769926,-0.02399321877212035,0.0076609939503589075,1,0.01919488890145294,1,356.70300000000003,312.76175,348.4180517786511,365.55458765423225,356.70299999999986,347.85141234576747,36.31381245080112,48.51991383018877,4.4581234325365715,1.8118475961549354
2021-01-28 05:00:00,355.35,360.61,354.91,356.45,96130471,0.0076609939503589075,0.007631797556990172,-0.01955393463318833,0,0.022752139149950945,1,356.9815,313.22115,348.73303014027266,365.4237562742863,356.9814999999998,348.53924372571333,45.26348120077881,52.65462949137538,4.630400330212531,1.3417762568011893
2021-01-29 05:00:00,354.66,355.65,347.72,349.48,129983765,-0.01955393463318833,-0.019747642133744137,0.015880737095112618,1,0.04724161611537138,1,356.892,313.6739,348.76232307594825,365.608071592216,356.8919999999998,348.17592840778366,31.83826301020785,43.07263358322924,4.9232288780544895,1.7190753275950947
2021-02-01 05:00:00,352.86,356.28,349.7,355.03,77707586,0.015880737095112618,0.015755957517257002,0.013914317099963602,1,0.0385601216798582,1,356.9755,314.14875,349.00811432787185,365.5859830875334,356.97549999999984,348.3650169124663,46.5623332961144,50.75701142220744,5.057283958193452,1.0298998020627081
2021-02-02 05:00:00,358.46,361.83,355.31,359.97,66494770,0.013914317099963602,0.013818401697256455,0.0015556851959883655,1,0.02375197933161084,1,357.555,314.61300000000006,349.43799219736707,365.2889524177968,357.55499999999984,349.8210475822029,56.35318635056482,56.39866084720349,5.181763675465349,0.9085711270231113
2021-02-03 05:00:00,361.09,362.28,359.24,360.53,53344886,0.0015556851959883655,0.001554476371311786,0.011177987962166958,1,0.021801237067650442,1,358.048,315.1023,349.8729728955095,365.1986156378747,358.04799999999983,350.89738436212497,57.38579394515608,57.00007706004775,5.0287805557892495,0.7359894726114573
2021-02-04 05:00:00,361.59,364.68,360.65,364.56,48544535,0.011177987962166958,0.011115975939907763,0.0039225367566382285,1,0.011904761904761836,1,358.6475,315.6518,350.4489347427445,365.870604249595,358.64749999999987,351.42439575040476,64.44759615867656,61.15283257076446,4.96601051609002,0.6989482387624295
2021-02-05 05:00:00,366.53,366.79,364.59,365.99,49890523,0.0039225367566382285,0.003914863668104118,0.007459220197273186,1,0.013169758736577483,1,359.0485,316.1811,351.0583882822447,366.9365093179896,359.0484999999998,351.16049068201005,66.72999626446247,62.535458762140685,4.770581193512164,0.7289974020888615
2021-02-08 05:00:00,367.54,368.76,366.67,368.72,39380252,0.007459220197273186,0.0074315377885216805,-0.0005424170101975267,0,0.004773269689737445,1,359.484,316.7242,351.7510005064704,368.4274185857898,359.4839999999998,350.54058141420984,70.89205121373632,65.08996517443818,4.627682536832722,0.5905035263773726
2021-02-09 05:00:00,367.86,369.07,367.45,368.52,36248491,-0.0005424170101975267,-0.0005425641715213203,-0.0003527624009551644,0,0.005508520568761613,1,360.03200000000004,317.2482,352.4086083297461,369.74657791160917,360.0319999999998,350.31742208839046,70.14207462725675,64.74168990128949,4.4128480699161,0.5501006363749399
2021-02-10 05:00:00,370.23,370.38,365.87,368.39,59678427,-0.0003527624009551644,-0.0003528246362476395,0.0013844023996307797,1,0.001682998995629644,1,360.575,317.75190000000003,353.03532957171683,370.86639737842614,360.5749999999998,350.2836026215735,69.58383754079746,64.50010650964391,4.419787493493521,0.9014744487352608
2021-02-11 05:00:00,369.4,369.83,366.44,368.9,43822781,0.0013844023996307797,0.0013834449981464658,0.005177554892924929,1,-0.0016806722689075755,0,361.09450000000004,318.26475,353.6574735100809,371.9499879669551,361.0944999999998,350.2390120330445,70.65284253485655,65.05107700999854,4.346231243958269,0.6632023775407235
2021-02-12 05:00:00,368.09,370.97,368.02,370.81,51799016,0.005177554892924929,0.005164197441709817,-0.000889943636902979,0,-0.014373938135433197,0,361.76249999999993,318.75235,354.3301216077248,373.2637362379328,361.7624999999998,350.26126376206685,74.55954370149422,67.1098792816705,4.246500440818396,0.7833333061379442
2021-02-16 05:00:00,371.97,372.17,369.68,370.48,52716093,-0.000889943636902979,-0.0008903398718436151,0.00018894407255443113,1,-0.012389332757503865,0,362.5515,319.25005,354.9634501721277,374.17094624328564,362.55149999999986,350.9320537567141,72.61115825640256,66.38227005476014,4.121036123617083,0.8329796712820189
2021-02-17 05:00:00,368.63,370.74,367.6,370.55,54297756,0.00018894407255443113,0.00018892622487154398,-0.004155984347591457,0,-0.001565240858183738,0,363.2035,319.78445,355.5746874202796,375.0788093012618,363.20349999999985,351.3281906987379,72.7871436621611,66.46532674158331,4.05096211478729,0.8567578350876224
2021-02-18 05:00:00,367.85,369.66,366.1,369.01,60770152,-0.004155984347591457,-0.004164644453043209,-0.001978266171648535,0,-0.021625430205143542,0,363.535,320.30764999999997,356.10156242340594,375.6672240335673,363.53499999999985,351.4027759664324,62.482543237514655,62.789935149869414,4.079464820873912,0.9608334003631668
2021-02-19 05:00:00,370.19,370.48,367.81,368.28,84807821,-0.001978266171648535,-0.0019802255246794687,-0.007602910828717113,0,-0.025741283805799833,0,363.81350000000003,320.81525,356.57914821072336,376.111771870498,363.81349999999986,351.51522812950174,57.9457692841965,61.06610097027647,3.978788762240062,1.303694804666471
2021-02-22 05:00:00,365.46,367.87,365.15,365.48,69771116,-0.007602910828717113,-0.0076319602892249705,0.0011218124110756733,1,0.00604684250848194,1,364.015,321.3173,356.9282012220675,376.2837937467617,364.0149999999999,351.74620625323803,43.73544588095088,54.846349461981895,3.9181609935086286,1.059051600399799
2021-02-23 05:00:00,363.19,367.24,358.98,365.89,108002754,0.0011218124110756733,0.0011211836497233563,0.011150892344693908,1,-0.002487086282762492,0,364.15549999999996,321.8057,357.2796443113982,376.44259155986833,364.1554999999999,351.8684084401315,45.99782856038485,55.56011613589479,4.2282923511151544,1.5957898298473305
2021-02-24 05:00:00,364.77,370.34,363.77,369.97,73663829,0.011150892344693908,0.011089179489797374,-0.02416412141525004,0,-0.026650809525096665,0,364.5375,322.2921,357.7773053187944,377.04686109482395,364.5374999999999,352.02813890517587,63.18431681799406,61.997844141193994,4.395557183178357,1.0651997229462071
