date,open,high,low,close,volume,daily_return,log_return,future_return_1d,target_1d,future_return_5d,target_5d,sma_20,sma_200,ema_50,bb_upper,bb_middle,bb_lower,rsi_7,rsi_14,atr_14,vol_ratio_20,corr_20_spy
2020-10-15 04:00:00,25.37,26.11,25.12,26.1,20494099,0.01202016285381946,0.011948494435394252,-0.022605363984674276,0,-0.011111111111111214,0,25.828000000000003,32.292049999999996,27.59616591463172,27.345057678533486,25.828000000000003,24.31094232146652,54.44527272181288,46.02503871805595,0.827409899354415,0.7549162689957964,0.5998248668994015
2020-10-16 04:00:00,26.05,26.08,25.47,25.51,20672579,-0.022605363984674276,-0.02286478217492771,-0.021168169345354815,0,0.006664053312426426,1,25.7075,32.176950000000005,27.514355486606945,26.885767796384577,25.707500000000003,24.52923220361543,43.13298484267764,41.468246469133454,0.8133091922576713,0.7705364980712788,0.5994311124344879
2020-10-19 04:00:00,25.6,25.73,24.94,24.97,25410261,-0.021168169345354815,-0.021395427862038296,0.011213456147376899,1,-0.008410092110532532,0,25.6055,32.0599,27.41457684007334,26.661993729274563,25.605500000000006,24.54900627072545,35.301088868374734,37.78128790994932,0.8116442499535518,0.9583020166926917,0.5866365205595581
2020-10-20 04:00:00,25.11,25.48,24.94,25.25,23135377,0.011213456147376899,0.011151051429687087,-0.01861386138613852,0,-0.0328712871287128,0,25.5315,31.942400000000003,27.329691473795954,26.462440921861663,25.531500000000005,24.600559078138346,41.70439509801117,40.72421081263599,0.7922410892425837,0.876176463366433,0.6019531655082397
2020-10-21 04:00:00,25.12,25.26,24.77,24.78,24988057,-0.01861386138613852,-0.01878927952037257,0.041565778853914326,1,-0.05528652138821634,0,25.494000000000003,31.823150000000002,27.229703572862782,26.480902224131952,25.494000000000007,24.50709777586806,34.93363149241417,37.51643546188093,0.7706524400109708,0.9497421637204817,0.49267333506031086
2020-10-22 04:00:00,24.83,25.84,24.66,25.81,35698122,0.041565778853914326,0.04072513752952611,-0.005036807438977053,0,-0.06509104998062766,0,25.508499999999998,31.71305,27.174028922946594,26.504979302342477,25.508500000000005,24.512020697657533,54.01961625166912,47.31119289428219,0.7998915514387586,1.3566033242029951,0.46637515072995966
2020-10-23 04:00:00,25.94,26.09,25.36,25.68,25915796,-0.005036807438977053,-0.00504953490876181,-0.03582554517133951,0,-0.05490654205607477,0,25.5175,31.60055,27.11543955341928,26.516757224140537,25.517500000000005,24.518242775859473,51.78296715814914,46.324171959549986,0.7948992977645616,0.9874324343962078,0.49168616421929795
2020-10-26 04:00:00,25.24,25.27,24.51,24.76,30632091,-0.03582554517133951,-0.036483031005364985,-0.013731825525040375,0,0.01373182552504038,1,25.45,31.4848,27.02306937485382,26.462343815112668,25.450000000000006,24.437656184887345,38.59068094131068,39.96915655173668,0.8216922050670927,1.1583285895238367,0.5270688141641929
2020-10-27 04:00:00,24.73,24.74,24.38,24.42,22087929,-0.013731825525040375,-0.013826979133837014,-0.04135954135954145,0,0.021703521703521602,1,25.401999999999997,31.36725,26.920988222898767,26.50962087376353,25.402000000000008,24.294379126236485,34.77130820957293,37.89986186373254,0.7901427618480149,0.8385225179666972,0.518683753450209
2020-10-28 04:00:00,23.84,23.99,23.28,23.41,40768281,-0.04135954135954145,-0.04223918717973918,0.030756087142246757,1,0.06749252456215285,1,25.307,31.244600000000002,26.78330241023607,26.715063919002294,25.30700000000001,23.898936080997725,25.89070107095455,32.51464160749594,0.8151325645731567,1.5025552920172198,0.6139844184942537
2020-10-29 04:00:00,23.11,24.21,22.8,24.13,37455882,0.030756087142246757,0.030292598134121107,0.0058019063406549165,1,0.03522585992540412,1,25.287,31.12735,26.679251335324853,26.748972639961686,25.287000000000006,23.825027360038327,38.87450451754808,39.15217485819179,0.8576230956750741,1.3582943110332932,0.7085333874918084
2020-10-30 04:00:00,23.96,24.28,23.68,24.27,38288847,0.0058019063406549165,0.005785140101569386,0.03419859909353118,1,0.007004532344458249,1,25.262,31.0104,26.58477089080231,26.774700895747795,25.262000000000008,23.74929910425222,41.2110138859212,40.38009092797485,0.8392214459839975,1.3666415844036865,0.7130070247557359
2020-11-02 05:00:00,24.6,25.43,24.14,25.1,42503448,0.03419859909353118,0.03362682639922854,-0.005976095617529986,0,0.11274900398406366,1,25.2415,30.89935,26.526544581359083,26.751311577646867,25.24150000000001,23.73168842235315,53.50400407568956,47.1849072887796,0.8714199141279977,1.4919952279121813,0.7002937688085187
2020-11-03 05:00:00,25.52,25.53,24.72,24.95,35097756,-0.005976095617529986,-0.00599402394021098,0.0016032064128255197,1,0.1559118236472946,1,25.232499999999998,30.791549999999997,26.464719303658725,26.74700156817224,25.23250000000001,23.717998431827777,51.244720975262105,46.15952853462923,0.8670327774045694,1.2239714227294185,0.6400968400541264
2020-11-04 05:00:00,24.99,25.59,24.31,24.99,47986627,0.0016032064128255197,0.0016019226493333427,-0.0004001600640255454,0,0.14205682272909168,1,25.208000000000002,30.686299999999996,26.40688717410348,26.72154682781769,25.208000000000006,23.69445317218232,51.87691926026346,46.49344788801543,0.8965304361613861,1.5991593449204953,0.5918174872693726
2020-11-05 05:00:00,25.02,25.48,24.93,24.98,33393534,-0.0004001600640255454,-0.0004002401494291874,-0.021617293835068052,0,0.10568454763811051,1,25.135,30.581750000000003,26.35093081433472,26.54082360201986,25.13500000000001,23.729176397980158,51.681461350201694,46.41594379931309,0.8717782621498585,1.10846481019832,0.5679325099153583
2020-11-06 05:00:00,24.99,25.36,24.34,24.44,33506241,-0.021617293835068052,-0.021854370394037037,0.14279869067103101,1,0.17144026186579367,1,25.056,30.477149999999998,26.275992351027476,26.431258521150138,25.056000000000008,23.68074147884988,41.76729922701327,42.31395109934469,0.8823655291391542,1.0979493381094299,0.5883968683819797
2020-11-09 05:00:00,27.38,28.55,24.43,27.93,100027864,0.14279869067103101,0.13348024565369077,0.032581453634085156,1,0.0930898675259578,1,25.148500000000002,30.3963,26.34085539608522,26.964917077654924,25.14850000000001,23.332082922345094,76.19693960596928,64.28324324564771,1.1136251342006431,2.8858846789560944,0.500555804457347
2020-11-10 05:00:00,28.46,28.84,27.87,28.84,75677503,0.032581453634085156,0.032061932459662934,-0.010402219140083213,0,0.06865464632454925,1,25.305500000000002,30.319000000000003,26.43886106682698,27.72735445475079,25.30550000000001,22.883645545249227,79.82547686459964,67.73383276936643,1.1033661960434542,2.0419673400103004,0.481947498115706
2020-11-11 05:00:00,29.15,29.21,28.27,28.54,46808262,-0.010402219140083213,-0.010456700368057792,-0.03223545900490532,0,0.048703573931324476,1,25.443,30.24255,26.521258672049456,28.24214344041108,25.44300000000001,22.643856559588937,75.4044570869006,65.4876492803173,1.0916971820403505,1.2309079185208525,0.4683754952572561
2020-11-12 05:00:00,28.04,28.44,27.33,27.62,39832510,-0.03223545900490532,-0.032766464067544465,0.036567704561911496,1,0.10137581462708185,1,25.519,30.159699999999997,26.564346567263204,28.464103733316698,25.51900000000001,22.57389626668332,62.934065618301446,59.023440745541336,1.1001473833231825,1.021494439206342,0.4899357480781341
2020-11-13 05:00:00,27.83,28.77,27.8,28.63,42333015,0.036567704561911496,0.03591497112887776,0.06636395389451621,1,0.05693328676213771,1,25.675,30.088800000000003,26.645352584233272,28.91721220773647,25.67500000000001,22.432787792263554,69.41295946513412,63.30569856377637,1.1037082845143835,1.0562822570831785,0.5091257149727668
2020-11-16 05:00:00,29.84,30.58,29.48,30.53,50646064,0.06636395389451621,0.06425468763676268,0.009498853586636047,1,0.06125122830003267,1,25.953000000000003,30.0302,26.79769169857707,29.80236410332879,25.95300000000001,22.10363589667123,77.89351951586532,69.7170844695305,1.1641576927633561,1.2251352865529783,0.5103328422117323
2020-11-17 05:00:00,30.08,30.84,29.72,30.82,41383707,0.009498853586636047,0.009454023145183399,-0.02887735236859179,0,0.1051265412070085,1,26.2315,29.9723,26.955429279025026,30.60712007034388,26.23150000000001,21.855879929656144,78.93360374366625,70.56252474593835,1.161003571851688,0.9794594695457615,0.5071472656141813
2020-11-18 05:00:00,31.09,31.2,29.93,29.93,41635201,-0.02887735236859179,-0.02930250802736234,0.01637153357834964,1,0.11159371867691291,1,26.488999999999997,29.901999999999997,27.072079111220123,31.092828406880088,26.48900000000001,21.885171593119935,67.55373910827656,64.60170585745234,1.1687890310051388,0.9663741709380578,0.5288679766284329
2020-11-19 05:00:00,29.72,30.48,29.41,30.42,33488774,0.01637153357834964,0.016238964966539093,-0.005259697567389865,0,0.08086785009861935,1,26.7195,29.836199999999998,27.203370126466393,31.61654594628192,26.71950000000001,21.8224540537181,70.30372232557784,66.29012295084242,1.1617326716476288,0.779289562829916,0.5278940766057681
2020-11-20 05:00:00,30.34,30.48,30.05,30.26,20059391,-0.005259697567389865,-0.0052735784709367906,0.07072042300066084,1,0.02676801057501648,1,26.948500000000003,29.7713,27.323237964644182,32.053616159304894,26.948500000000013,21.843383840695132,68.10478080735251,65.1965924766894,1.1094660522442268,0.46998798554980176,0.5349889286665314
2020-11-23 05:00:00,30.73,32.44,30.7,32.4,38887414,0.07072042300066084,0.06833171443807373,0.05123456790123471,1,-0.03672839506172833,0,27.3305,29.71815,27.52232667191304,32.849954592620186,27.33050000000001,21.811045407379837,78.56594923854568,71.87848211465186,1.1859327627982101,0.9023981101519867,0.4892005385542868
2020-11-24 05:00:00,33.49,34.15,33.19,34.06,54082679,0.05123456790123471,0.04996525243625882,-0.023194362889019327,0,-0.054022313564298395,0,27.8125,29.670900000000003,27.77870601811253,33.886881861555665,27.81250000000001,21.738118138444356,83.47186040513485,75.76529988457634,1.2262232797411952,1.2100887719930236,0.5011073351318142
2020-11-25 05:00:00,33.84,33.84,33.08,33.27,36039433,-0.023194362889019327,-0.023467585204156816,-0.011722272317403082,0,-0.021340547039374835,0,28.305500000000002,29.616749999999996,27.994050880147334,34.47043138647917,28.305500000000013,22.140568613520855,74.06020288265144,70.75335651468906,1.2086359026168243,0.8106635633989234,0.42603212299278714
2020-11-27 05:00:00,33.08,33.35,32.62,32.88,19035686,-0.011722272317403082,-0.011791519842406561,-0.05504866180048673,0,0.04409975669099744,1,28.743000000000002,29.5614,28.185656727984693,34.90246458712086,28.743000000000013,22.58353541287917,69.54403368186428,68.34958122814345,1.17444762385848,0.43724315818822135,0.4219192988045202
2020-11-30 05:00:00,32.51,32.56,31.01,31.07,42898051,-0.05504866180048673,-0.056621846783023067,0.0045059542967493815,1,0.07853234631477302,1,29.083000000000006,29.49815,28.29876822884804,34.96160901914684,29.083000000000016,23.20439098085319,52.28181181355117,58.42828125698533,1.224129936440017,0.9801648799056111,0.4670873036146389
2020-12-01 05:00:00,31.92,32.1,31.15,31.21,34812243,0.0045059542967493815,0.004495832877732031,0.03236142262095476,1,0.09035565523870555,1,29.3885,29.437450000000002,28.41293418065792,35.03798590581436,29.388500000000015,23.739014094185674,53.32724552403487,58.9249252978843,1.2102635124085874,0.8024656722100559,0.45228702628571754
2020-12-02 05:00:00,31.1,32.71,31.0,32.22,38152225,0.03236142262095476,0.0318488214661401,0.01055245189323406,1,0.05803848541278723,1,29.752,29.378849999999996,28.562230879455647,35.141952133367695,29.752000000000017,24.362047866632334,60.59364044795201,62.413567107546676,1.245958975807974,0.8763711928509408,0.49378748581475185
2020-12-03 05:00:00,32.35,32.95,32.03,32.56,37040737,0.01055245189323406,0.010497163385511321,0.054361179361179346,1,0.07954545454545443,1,30.1305,29.32205,28.71900613908484,35.18225009278912,30.13050000000002,25.078749907210923,62.864297483529555,63.53631137235681,1.2226761918216904,0.8616724589607403,0.5838624641886704
2020-12-04 05:00:00,33.17,34.35,33.15,34.33,52633598,0.054361179361179346,0.052935066335261016,-0.023885814156714202,0,0.01194290707835723,1,30.598000000000003,29.27685,28.93904511402269,35.38000627352102,30.59800000000002,25.815993726479025,72.49138780981467,68.76683081060203,1.2631993209772838,1.197605456133174,0.6908200155631935
2020-12-07 05:00:00,33.93,34.0,33.21,33.51,35037384,-0.023885814156714202,-0.024175705720381302,0.015517755893763141,1,0.0008952551477171333,1,31.051499999999997,29.237550000000002,29.118298246806113,35.07103865511898,31.051500000000015,27.031961344881047,63.582412048770266,64.17411691606218,1.2529707980503348,0.7958413810634242,0.6963644711592119
2020-12-08 05:00:00,33.11,34.36,33.11,34.03,29106592,0.015517755893763141,0.01539858676359529,0.0017631501616222067,1,0.004701733764325495,1,31.3565,29.21,29.310914001833325,35.30746583128659,31.35650000000002,27.405534168713444,66.61766157299319,65.73687421853798,1.2527585981895968,0.7190448285773976,0.6979216988206353
2020-12-09 05:00:00,34.37,34.93,33.69,34.09,43989755,0.0017631501616222067,0.0017615976369973474,0.031094162511000167,1,-0.0020533880903490843,0,31.619,29.188699999999997,29.49832913901633,35.56391520821355,31.619000000000018,27.67408479178648,66.98804299027775,65.92159107655118,1.251847269747483,1.1309834459365518,0.7041141489846287
2020-12-10 05:00:00,34.15,35.56,34.05,35.15,39148925,0.031094162511000167,0.030620532106861997,-0.011664295874822095,0,-0.03669985775248931,0,31.9495,29.18295,29.719963290427458,35.914721179202346,31.949500000000018,27.984278820797694,73.13224190774669,69.09183098548965,1.270286750479806,1.016533885606215,0.7299482708958276
2020-12-11 05:00:00,34.91,34.92,34.25,34.74,28574372,-0.011664295874822095,-0.011732857443714995,-0.0345423143350605,0,-0.04173862982153145,0,32.3055,29.175349999999998,29.91682747511658,35.91444707636392,32.305500000000016,28.696552923636112,67.46589615343318,66.51437642461994,1.2438376968741056,0.7529625154268151,0.7072452963010998
2020-12-14 05:00:00,35.28,35.29,33.41,33.54,44458001,-0.0345423143350605,-0.03515300441789604,0.019379844961240345,1,-0.025939177101967723,0,32.551,29.1543,30.058912672170834,35.77378699265023,32.551000000000016,29.3282130073498,53.35091673215327,59.51624763843332,1.2892778613830982,1.1682407916965174,0.7057146423582616
2020-12-15 05:00:00,33.71,34.36,33.4,34.19,29730938,0.019379844961240345,0.01919444725614694,-0.00497221409768922,0,-0.060836501901140635,0,32.733999999999995,29.1423,30.220916096791587,35.89197023418462,32.734000000000016,29.57602976581541,58.79832281167809,61.85721622814763,1.2657580141414484,0.8033270622570153,0.639917278158497
2020-12-16 05:00:00,34.29,34.4,33.78,34.02,24058282,-0.00497221409768922,-0.004984616683493925,-0.004703115814226999,0,-0.03527336860670202,0,32.894,29.1252,30.36989977927035,35.971085634167004,32.89400000000001,29.81691436583302,56.7753555495244,60.865906946022285,1.2196324417027733,0.6656326204390913,0.654334973523543
2020-12-17 05:00:00,34.32,34.33,33.66,33.86,23922011,-0.004703115814226999,-0.00471421026272667,-0.01683402244536325,0,-0.03662138216184294,0,33.0905,29.11415,30.506766454593084,35.87322869680039,33.09050000000001,30.307771303199637,54.70856214017442,59.893045610014006,1.1803729815811468,0.6784880038777096,0.6078093732143701
2020-12-18 05:00:00,33.79,33.98,33.03,33.29,37426351,-0.01683402244536325,-0.016977325118055386,-0.01862421147491733,0,-0.025533193151096468,0,33.233999999999995,29.110350000000004,30.61591286813845,35.73257079147167,33.234000000000016,30.73542920852836,47.518946524518505,56.43249162816405,1.1639177686110647,1.0556103255964624,0.6178529108685131
2020-12-21 05:00:00,32.04,32.94,31.7,32.67,40452678,-0.01862421147491733,-0.01879982597395502,-0.017141108050199083,0,-0.01499846954392415,0,33.3545,29.137850000000004,30.696465304682043,35.47097324575475,33.354500000000016,31.23802675424528,40.726971082625994,52.85516819972466,1.1943522137102742,1.1090713971320312,0.6421506589870208
2020-12-22 05:00:00,32.56,32.7,32.08,32.11,25500724,-0.017141108050199083,-0.01728971751155628,0.02211149174711924,1,0.0196200560573031,1,33.34,29.156,30.751898037831765,35.486196635910815,33.34000000000002,31.193803364089224,35.39578353898695,49.78535725728621,1.153327055588112,0.7122105940231183,0.6610423126155053
2020-12-23 05:00:00,32.38,33.27,32.38,32.82,27318439,0.02211149174711924,0.021870577560522353,-0.006093845216331606,0,-0.010968921389396692,0,33.278,29.185249999999996,30.833000075563852,35.40900539651971,33.27800000000001,31.146994603480316,45.875567210695856,53.47485233985469,1.1538036944746757,0.7926010583293926,0.5494973359447285
2020-12-24 05:00:00,32.86,32.86,32.32,32.62,11719572,-0.006093845216331606,-0.006112488469077082,-0.005518087063151378,0,-0.003372164316370308,0,33.2455,29.223700000000004,30.903078503973113,35.39574161433002,33.245500000000014,31.095258385670004,43.55371234568726,52.30893235914955,1.1099605734407703,0.3524595516691521,0.5286062719425172
2020-12-28 05:00:00,32.77,33.18,32.35,32.44,19232168,-0.005518087063151378,-0.00553336794565551,-0.00801479654747217,0,0.04716399506781755,1,33.2235,29.256950000000003,30.963349935189857,35.39712623281811,33.223500000000016,31.049873767181918,41.35594906471169,51.226401725947454,1.0899633896235723,0.5782258215062126,0.5030321402118089
2020-12-29 05:00:00,32.63,32.74,32.08,32.18,19178936,-0.00801479654747217,-0.008047087682975018,0.017402113113735407,1,0.08763206960845246,1,33.279,29.3057,31.011061702437313,35.27964889473307,33.27900000000001,31.278351105266946,38.114813706970516,49.62874611948588,1.0592517189361745,0.5979459843089303,0.467334234998313
2020-12-30 05:00:00,32.27,33.04,32.18,32.74,36029150,0.017402113113735407,0.017252430378751793,-0.008552229688454482,0,0.0849114233353696,1,33.3555,29.35725,31.078863204302518,35.13907478116214,33.355500000000006,31.57192521883788,48.29690891901623,53.02686249737288,1.0450194532978763,1.1211620489275147,0.4857444375149237
2020-12-31 05:00:00,32.59,32.73,32.32,32.46,18435631,-0.008552229688454482,-0.008589009856543761,0.0015403573629080292,1,0.09303758471965483,1,33.3675,29.4235,31.133025431584773,35.12336873085571,33.36750000000001,31.6116312691443,44.06744684960094,51.168159620298084,1.0003752066337424,0.5918395290984422,0.45324025903550197
2021-01-04 05:00:00,32.84,33.11,32.13,32.51,33997227,0.0015403573629080292,0.0015391722293687238,0.044909258689634024,1,0.10827437711473403,1,33.365,29.484050000000003,31.187024434267723,35.12559648982842,33.36500000000001,31.6044035101716,45.06960731188681,51.49512074894579,0.998919834731332,1.096771892845279,0.37932931636819234
2021-01-05 05:00:00,32.86,34.86,32.83,33.97,48498552,0.044909258689634024,0.043930047856678645,0.030320871357079726,1,0.09773329408301444,1,33.347,29.550299999999996,31.29616073096311,35.07482059253746,33.34700000000001,31.619179407462553,65.88985308312303,59.93162125059693,1.0954255608219512,1.575099593760268,0.3402789224869094
2021-01-06 05:00:00,34.64,35.33,34.19,35.0,43826680,0.030320871357079726,0.02987027931692099,0.014857142857142902,1,0.05714285714285714,1,33.4215,29.628999999999998,31.44140932974887,35.293485843962635,33.42150000000001,31.549514156037386,74.00069654426993,64.60839365952053,1.1143237350489545,1.4033407072525057,0.3659637940744885
2021-01-07 05:00:00,35.3,35.88,34.94,35.52,26114311,0.014857142857142902,0.014747856634556022,-0.0011261261261262812,0,0.07263513513513509,1,33.496,29.6944,31.601354061915583,35.566945677702755,33.49600000000001,31.425054322297264,77.19467255901874,66.72030007530874,1.1018720396883153,0.8402116261127952,0.3829712668579061
2021-01-08 05:00:00,35.97,35.97,35.19,35.48,32004633,-0.0011261261261262812,-0.0011267606825908771,0.01550169109357391,1,0.031848928974069976,1,33.5655,29.755249999999997,31.753457824193404,35.79847536932137,33.56550000000001,31.33252463067864,76.352892048499,66.39210492153836,1.0788811797105786,1.0499732622825673,0.3994103152065834
2021-01-11 05:00:00,34.7,36.17,34.51,36.03,23993918,0.01550169109357391,0.015382767318623092,0.03497085761865115,1,0.036636136552872615,1,33.609500000000004,29.810750000000002,31.921165360499547,35.995094055994095,33.60950000000001,31.223905944005924,79.87358015302966,68.67385712632434,1.120389666874109,0.8072338085692747,0.37215201616765936
2021-01-12 05:00:00,36.47,37.49,36.2,37.29,44935200,0.03497085761865115,0.03437326943072749,-0.007776883883078511,0,0.005363368195226679,1,33.737,29.881000000000004,32.13170789538192,36.579471459838246,33.73700000000001,30.894528540161772,85.60267462599103,73.1682293534241,1.1446475478116724,1.4712751415647043,0.30894977342761043
