date,open,high,low,close,volume,average,barCount,localSymbol,expiry
2023-08-18,473.75,482.5,472.5,479.5,66477.0,0.0,0.0,ZC=F,
2023-08-21,486.0,493.0,468.0,469.25,74711.0,0.0,0.0,ZC=F,
2023-08-22,469.25,472.5,461.0,466.5,72976.0,0.0,0.0,ZC=F,
2023-08-23,467.0,478.25,465.5,476.25,84523.0,0.0,0.0,ZC=F,
2023-08-24,476.25,480.5,468.5,472.25,85162.0,0.0,0.0,ZC=F,
2023-08-25,471.25,477.0,469.0,470.75,84408.0,0.0,0.0,ZC=F,
2023-08-28,476.25,480.0,472.25,478.5,87576.0,0.0,0.0,ZC=F,
2023-08-29,476.5,483.0,468.5,469.5,98795.0,0.0,0.0,ZC=F,
2023-08-30,469.0,474.75,460.25,461.75,74605.0,0.0,0.0,ZC=F,
2023-08-31,461.75,468.0,459.0,461.0,12073.0,0.0,0.0,ZC=F,
2023-09-01,461.0,468.25,460.25,464.75,3311.0,0.0,0.0,ZC=F,
2023-09-05,466.0,473.75,462.5,471.0,1553.0,0.0,0.0,ZC=F,
2023-09-06,473.5,476.25,471.25,471.5,841.0,0.0,0.0,ZC=F,
2023-09-07,471.25,474.0,468.5,470.75,741.0,0.0,0.0,ZC=F,
2023-09-08,471.25,472.25,467.0,468.5,233.0,0.0,0.0,ZC=F,
2023-09-11,470.25,471.5,468.0,471.25,430.0,0.0,0.0,ZC=F,
2023-09-12,473.5,473.5,462.75,463.25,174.0,0.0,0.0,ZC=F,
2023-09-13,466.75,467.75,462.5,464.0,120.0,0.0,0.0,ZC=F,
2023-09-14,455.75,462.5,455.75,462.5,113552.0,0.0,0.0,ZC=F,
2023-09-15,480.0,483.5,475.0,476.25,110377.0,0.0,0.0,ZC=F,
2023-09-18,475.25,478.75,469.0,471.5,143316.0,0.0,0.0,ZC=F,
2023-09-19,471.25,477.0,467.75,476.25,139647.0,0.0,0.0,ZC=F,
2023-09-20,476.0,483.0,474.5,482.25,162298.0,0.0,0.0,ZC=F,
2023-09-21,481.0,482.5,474.0,475.25,115196.0,0.0,0.0,ZC=F,
2023-09-22,475.0,478.5,474.25,477.25,88610.0,0.0,0.0,ZC=F,
2023-09-25,475.25,482.5,473.75,481.25,101591.0,0.0,0.0,ZC=F,
2023-09-26,481.0,483.5,476.5,479.75,117585.0,0.0,0.0,ZC=F,
2023-09-27,479.75,486.75,479.0,483.25,125713.0,0.0,0.0,ZC=F,
2023-09-28,483.75,489.25,481.0,488.5,114318.0,0.0,0.0,ZC=F,
2023-09-29,487.5,490.0,475.5,476.75,209423.0,0.0,0.0,ZC=F,
2023-10-02,477.0,489.75,476.0,488.75,159224.0,0.0,0.0,ZC=F,
2023-10-03,488.0,489.25,484.25,487.5,138101.0,0.0,0.0,ZC=F,
2023-10-04,487.5,489.75,482.5,486.0,129880.0,0.0,0.0,ZC=F,
2023-10-05,486.0,498.5,482.5,497.5,186342.0,0.0,0.0,ZC=F,
2023-10-06,496.0,499.0,491.5,492.0,125225.0,0.0,0.0,ZC=F,
2023-10-09,492.0,497.0,487.25,488.25,115532.0,0.0,0.0,ZC=F,
2023-10-10,488.0,488.25,484.25,485.5,110081.0,0.0,0.0,ZC=F,
2023-10-11,485.5,488.5,483.5,488.0,102590.0,0.0,0.0,ZC=F,
2023-10-12,487.75,498.75,482.25,496.0,208365.0,0.0,0.0,ZC=F,
2023-10-13,495.0,498.75,490.5,493.25,138232.0,0.0,0.0,ZC=F,
2023-10-16,493.5,496.75,489.5,490.0,113486.0,0.0,0.0,ZC=F,
2023-10-17,490.0,492.75,487.75,489.0,102031.0,0.0,0.0,ZC=F,
2023-10-18,488.5,494.0,488.5,492.0,119274.0,0.0,0.0,ZC=F,
2023-10-19,492.0,505.5,490.25,505.0,279440.0,0.0,0.0,ZC=F,
2023-10-20,504.0,509.5,495.0,495.5,264540.0,0.0,0.0,ZC=F,
2023-10-23,494.25,497.0,490.25,490.25,126442.0,0.0,0.0,ZC=F,
2023-10-24,490.75,491.5,482.75,484.0,161081.0,0.0,0.0,ZC=F,
2023-10-25,483.5,486.0,476.75,480.0,177281.0,0.0,0.0,ZC=F,
2023-10-26,480.0,484.25,477.5,479.25,190730.0,0.0,0.0,ZC=F,
2023-10-27,479.25,484.0,478.25,480.75,126300.0,0.0,0.0,ZC=F,
2023-10-30,480.0,484.25,477.5,478.25,136565.0,0.0,0.0,ZC=F,
2023-10-31,478.25,483.0,477.5,478.75,136045.0,0.0,0.0,ZC=F,
2023-11-01,478.75,480.0,472.5,475.0,180119.0,0.0,0.0,ZC=F,
2023-11-02,475.0,477.0,469.5,470.0,202193.0,0.0,0.0,ZC=F,
2023-11-03,470.0,481.25,468.0,477.25,200217.0,0.0,0.0,ZC=F,
2023-11-06,477.25,480.75,476.75,477.25,131646.0,0.0,0.0,ZC=F,
2023-11-07,477.0,477.5,468.0,468.5,215810.0,0.0,0.0,ZC=F,
2023-11-08,469.0,480.5,468.5,476.0,322782.0,0.0,0.0,ZC=F,
2023-11-09,475.0,476.0,466.5,468.0,257163.0,0.0,0.0,ZC=F,
2023-11-10,468.0,469.0,461.75,464.0,230543.0,0.0,0.0,ZC=F,
2023-11-13,463.25,477.75,461.0,477.25,249727.0,0.0,0.0,ZC=F,
2023-11-14,477.0,480.0,473.0,478.25,183143.0,0.0,0.0,ZC=F,
2023-11-15,477.75,480.5,467.25,470.75,245509.0,0.0,0.0,ZC=F,
2023-11-16,471.0,476.25,465.25,474.75,182325.0,0.0,0.0,ZC=F,
2023-11-17,474.5,475.0,466.75,467.0,132235.0,0.0,0.0,ZC=F,
2023-11-20,467.0,470.25,464.5,469.5,139825.0,0.0,0.0,ZC=F,
2023-11-21,469.25,475.0,468.0,470.0,173228.0,0.0,0.0,ZC=F,
2023-11-22,468.75,473.75,467.75,468.75,126935.0,0.0,0.0,ZC=F,
2023-11-24,468.0,470.5,462.5,463.25,113555.0,0.0,0.0,ZC=F,
2023-11-27,464.25,465.75,453.75,455.5,180939.0,0.0,0.0,ZC=F,
2023-11-28,455.5,456.75,450.25,451.5,181371.0,0.0,0.0,ZC=F,
2023-11-29,451.0,453.5,447.0,449.75,139560.0,0.0,0.0,ZC=F,
2023-11-30,449.75,462.75,449.75,461.75,14188.0,0.0,0.0,ZC=F,
2023-12-01,460.25,469.5,458.25,464.5,3312.0,0.0,0.0,ZC=F,
2023-12-04,461.25,463.75,457.0,460.25,1925.0,0.0,0.0,ZC=F,
2023-12-05,460.25,468.5,460.25,468.5,639.0,0.0,0.0,ZC=F,
2023-12-06,467.75,473.0,463.75,464.75,347.0,0.0,0.0,ZC=F,
2023-12-07,465.0,469.25,465.0,468.25,322.0,0.0,0.0,ZC=F,
2023-12-08,468.0,472.0,465.75,465.75,319.0,0.0,0.0,ZC=F,
2023-12-11,465.5,466.25,460.5,460.5,379.0,0.0,0.0,ZC=F,
2023-12-12,459.25,467.0,459.25,462.5,265.0,0.0,0.0,ZC=F,
2023-12-13,462.5,462.5,455.0,456.75,256.0,0.0,0.0,ZC=F,
2023-12-14,459.0,460.0,456.75,456.75,106424.0,0.0,0.0,ZC=F,
2023-12-15,479.25,484.0,477.75,483.0,108554.0,0.0,0.0,ZC=F,
2023-12-18,482.5,482.75,475.5,477.0,129446.0,0.0,0.0,ZC=F,
2023-12-19,477.25,478.25,471.5,472.75,130033.0,0.0,0.0,ZC=F,
2023-12-20,472.75,475.5,468.25,469.75,131027.0,0.0,0.0,ZC=F,
2023-12-21,470.0,474.0,469.25,472.5,108597.0,0.0,0.0,ZC=F,
2023-12-22,472.5,474.0,471.5,473.0,80484.0,0.0,0.0,ZC=F,
2023-12-26,473.0,481.0,471.5,480.25,114198.0,0.0,0.0,ZC=F,
2023-12-27,479.75,480.25,474.5,476.5,107950.0,0.0,0.0,ZC=F,
2023-12-28,476.0,478.75,474.0,474.25,99398.0,0.0,0.0,ZC=F,
2023-12-29,473.75,475.0,470.5,471.25,109649.0,0.0,0.0,ZC=F,
2024-01-02,470.5,470.75,462.5,463.75,187193.0,0.0,0.0,ZC=F,
2024-01-03,464.75,466.0,461.75,465.25,147913.0,0.0,0.0,ZC=F,
2024-01-04,465.0,469.0,463.5,466.5,127034.0,0.0,0.0,ZC=F,
2024-01-05,466.5,467.75,460.0,460.75,151589.0,0.0,0.0,ZC=F,
2024-01-08,461.0,462.5,452.0,455.0,214324.0,0.0,0.0,ZC=F,
2024-01-09,454.75,460.5,451.75,459.25,215153.0,0.0,0.0,ZC=F,
2024-01-10,459.0,461.75,454.5,459.5,193507.0,0.0,0.0,ZC=F,
2024-01-11,459.0,461.5,455.75,457.75,165189.0,0.0,0.0,ZC=F,
2024-01-12,457.0,460.0,441.0,447.0,314095.0,0.0,0.0,ZC=F,
2024-01-16,447.75,451.25,442.0,443.5,175650.0,0.0,0.0,ZC=F,
2024-01-17,443.5,448.25,440.0,442.25,205711.0,0.0,0.0,ZC=F,
2024-01-18,442.0,445.0,436.75,444.0,180948.0,0.0,0.0,ZC=F,
2024-01-19,443.5,449.5,443.0,445.5,148101.0,0.0,0.0,ZC=F,
2024-01-22,445.5,448.0,444.0,445.75,112771.0,0.0,0.0,ZC=F,
2024-01-23,445.75,450.5,444.0,446.5,152301.0,0.0,0.0,ZC=F,
2024-01-24,446.5,452.75,446.25,452.25,156004.0,0.0,0.0,ZC=F,
2024-01-25,451.5,453.25,447.5,451.75,169289.0,0.0,0.0,ZC=F,
2024-01-26,451.0,451.75,445.5,446.25,135726.0,0.0,0.0,ZC=F,
2024-01-29,446.25,447.5,437.5,440.25,203565.0,0.0,0.0,ZC=F,
2024-01-30,439.75,448.25,436.5,447.75,194898.0,0.0,0.0,ZC=F,
2024-01-31,447.25,448.75,443.25,448.25,135485.0,0.0,0.0,ZC=F,
2024-02-01,448.0,448.0,443.5,447.25,153724.0,0.0,0.0,ZC=F,
2024-02-02,446.5,448.75,442.0,442.75,129450.0,0.0,0.0,ZC=F,
2024-02-05,442.75,445.0,439.5,442.75,137664.0,0.0,0.0,ZC=F,
2024-02-06,442.75,445.5,438.25,438.75,193360.0,0.0,0.0,ZC=F,
2024-02-07,438.5,439.25,432.75,434.25,245418.0,0.0,0.0,ZC=F,
2024-02-08,434.5,437.0,429.75,433.25,222878.0,0.0,0.0,ZC=F,
2024-02-09,433.0,437.0,428.25,429.0,206271.0,0.0,0.0,ZC=F,
2024-02-12,430.25,432.75,427.75,430.5,198795.0,0.0,0.0,ZC=F,
2024-02-13,430.25,434.75,428.75,430.75,182682.0,0.0,0.0,ZC=F,
2024-02-14,430.75,431.0,422.25,424.25,230224.0,0.0,0.0,ZC=F,
2024-02-15,424.0,425.0,417.25,417.75,217729.0,0.0,0.0,ZC=F,
2024-02-16,417.5,421.5,415.0,416.5,176972.0,0.0,0.0,ZC=F,
2024-02-20,416.25,421.5,414.75,418.75,217838.0,0.0,0.0,ZC=F,
2024-02-21,418.5,419.5,410.0,411.0,180048.0,0.0,0.0,ZC=F,
2024-02-22,410.0,415.5,404.25,406.0,199941.0,0.0,0.0,ZC=F,
2024-02-23,406.0,409.25,398.5,399.75,218218.0,0.0,0.0,ZC=F,
2024-02-26,399.75,407.75,394.5,407.0,227175.0,0.0,0.0,ZC=F,
