date,open,high,low,close,volume,average,barCount,localSymbol,expiry
2023-08-18,3.0908000469207764,3.1768999099731445,3.0831000804901123,3.1596999168396,44407.0,0.0,0.0,HO=F,
2023-08-21,3.171299934387207,3.1963000297546387,3.109999895095825,3.1161999702453613,33796.0,0.0,0.0,HO=F,
2023-08-22,3.1278998851776123,3.157000064849853,3.093600034713745,3.138799905776977,22168.0,0.0,0.0,HO=F,
2023-08-23,3.142199993133545,3.1689999103546143,3.098099946975708,3.1291000843048096,23732.0,0.0,0.0,HO=F,
2023-08-24,3.114799976348877,3.158600091934204,3.0994999408721924,3.156399965286255,20733.0,0.0,0.0,HO=F,
2023-08-25,3.1533000469207764,3.3355000019073486,3.14709997177124,3.307499885559082,31602.0,0.0,0.0,HO=F,
2023-08-28,3.311000108718872,3.319999933242798,3.1828999519348145,3.203700065612793,21172.0,0.0,0.0,HO=F,
2023-08-29,3.186599969863892,3.2265000343322754,3.148200035095215,3.2095000743865967,14513.0,0.0,0.0,HO=F,
2023-08-30,3.203700065612793,3.214900016784668,3.0924999713897705,3.096199989318848,19626.0,0.0,0.0,HO=F,
2023-08-31,3.1010000705718994,3.156899929046631,3.063800096511841,3.1426000595092773,66805.0,0.0,0.0,HO=F,
2023-09-01,3.116499900817871,3.1709001064300537,3.0980000495910645,3.1050000190734863,65916.0,0.0,0.0,HO=F,
2023-09-05,3.121500015258789,3.252000093460083,3.091099977493286,3.219599962234497,73773.0,0.0,0.0,HO=F,
2023-09-06,3.223400115966797,3.229599952697754,3.130899906158448,3.192699909210205,50254.0,0.0,0.0,HO=F,
2023-09-07,3.194000005722046,3.2290000915527344,3.1526999473571777,3.212300062179565,47349.0,0.0,0.0,HO=F,
2023-09-08,3.221299886703491,3.32699990272522,3.2081000804901123,3.299099922180176,62423.0,0.0,0.0,HO=F,
2023-09-11,3.2994000911712646,3.4026999473571777,3.266700029373169,3.3622000217437744,62626.0,0.0,0.0,HO=F,
2023-09-12,3.354300022125244,3.392699956893921,3.3097000122070312,3.3282999992370605,53144.0,0.0,0.0,HO=F,
2023-09-13,3.3243000507354736,3.442600011825561,3.320499897003174,3.435400009155273,66222.0,0.0,0.0,HO=F,
2023-09-14,3.434900045394897,3.509200096130371,3.396699905395508,3.4814999103546143,55396.0,0.0,0.0,HO=F,
2023-09-15,3.474900007247925,3.4937000274658203,3.3733999729156494,3.3833999633789062,55402.0,0.0,0.0,HO=F,
2023-09-18,3.3966000080108643,3.411600112915039,3.26990008354187,3.288300037384033,42758.0,0.0,0.0,HO=F,
2023-09-19,3.297600030899048,3.4126999378204346,3.275000095367432,3.3738999366760254,41929.0,0.0,0.0,HO=F,
2023-09-20,3.398900032043457,3.4179999828338623,3.2920000553131104,3.3268001079559326,37159.0,0.0,0.0,HO=F,
2023-09-21,3.3159000873565674,3.478100061416626,3.299999952316284,3.368000030517578,37988.0,0.0,0.0,HO=F,
2023-09-22,3.3682000637054443,3.4293999671936035,3.304500102996826,3.3062000274658203,30745.0,0.0,0.0,HO=F,
2023-09-25,3.3366000652313232,3.3482000827789307,3.249099969863892,3.262200117111206,24816.0,0.0,0.0,HO=F,
2023-09-26,3.264400005340576,3.271199941635132,3.186000108718872,3.22379994392395,23792.0,0.0,0.0,HO=F,
2023-09-27,3.250099897384644,3.335599899291992,3.2186999320983887,3.31469988822937,16701.0,0.0,0.0,HO=F,
2023-09-28,3.3101999759674072,3.365499973297119,3.296999931335449,3.318000078201294,19256.0,0.0,0.0,HO=F,
2023-09-29,3.345099925994873,3.406599998474121,3.3327999114990234,3.3622000217437744,66307.0,0.0,0.0,HO=F,
