date,open,high,low,close,volume,average,barCount,localSymbol,expiry
2023-08-18,1338.0,1365.5,1337.75,1362.75,11335.0,0.0,0.0,ZS=F,
2023-08-21,1369.0,1386.75,1364.5,1370.0,13759.0,0.0,0.0,ZS=F,
2023-08-22,1369.5,1381.0,1341.75,1351.5,8855.0,0.0,0.0,ZS=F,
2023-08-23,1350.25,1362.25,1333.75,1359.5,16285.0,0.0,0.0,ZS=F,
2023-08-24,1359.5,1370.75,1352.0,1365.75,8107.0,0.0,0.0,ZS=F,
2023-08-25,1364.0,1382.0,1361.25,1381.0,14320.0,0.0,0.0,ZS=F,
2023-08-28,1388.25,1400.75,1383.75,1395.25,10112.0,0.0,0.0,ZS=F,
2023-08-29,1382.75,1394.0,1380.5,1382.0,9140.0,0.0,0.0,ZS=F,
2023-08-30,1378.5,1391.75,1366.75,1381.25,9727.0,0.0,0.0,ZS=F,
2023-08-31,1381.0,1381.0,1360.0,1360.0,853.0,0.0,0.0,ZS=F,
2023-09-01,1362.0,1374.0,1355.0,1356.25,422.0,0.0,0.0,ZS=F,
2023-09-05,1359.5,1359.5,1348.0,1349.0,85.0,0.0,0.0,ZS=F,
2023-09-06,1365.5,1365.5,1359.5,1360.25,102.0,0.0,0.0,ZS=F,
2023-09-07,1349.5,1350.0,1345.0,1345.0,310.0,0.0,0.0,ZS=F,
2023-09-08,1339.0,1349.5,1339.0,1349.5,198.0,0.0,0.0,ZS=F,
2023-09-11,1352.5,1352.5,1352.0,1352.5,36.0,0.0,0.0,ZS=F,
2023-09-12,1348.75,1348.75,1331.75,1331.75,274.0,0.0,0.0,ZS=F,
2023-09-13,1325.5,1336.0,1325.5,1336.0,201.0,0.0,0.0,ZS=F,
2023-09-14,1343.75,1343.75,1343.75,1343.75,138778.0,0.0,0.0,ZS=F,
2023-09-15,1360.5,1367.75,1338.25,1340.25,114647.0,0.0,0.0,ZS=F,
2023-09-18,1340.0,1344.5,1315.5,1316.75,137195.0,0.0,0.0,ZS=F,
2023-09-19,1315.0,1319.75,1308.0,1315.5,138842.0,0.0,0.0,ZS=F,
2023-09-20,1315.25,1322.75,1310.25,1320.0,112121.0,0.0,0.0,ZS=F,
2023-09-21,1319.75,1322.0,1293.0,1293.75,140563.0,0.0,0.0,ZS=F,
2023-09-22,1294.0,1303.0,1292.5,1296.25,121669.0,0.0,0.0,ZS=F,
2023-09-25,1295.25,1300.0,1284.5,1297.75,101011.0,0.0,0.0,ZS=F,
2023-09-26,1299.25,1307.75,1289.0,1302.75,135125.0,0.0,0.0,ZS=F,
2023-09-27,1302.75,1317.0,1297.5,1303.25,146484.0,0.0,0.0,ZS=F,
2023-09-28,1303.0,1307.0,1287.0,1300.5,151183.0,0.0,0.0,ZS=F,
2023-09-29,1300.5,1305.5,1272.5,1275.0,169945.0,0.0,0.0,ZS=F,
2023-10-02,1272.5,1279.5,1265.75,1277.0,156106.0,0.0,0.0,ZS=F,
2023-10-03,1276.5,1278.75,1256.75,1272.75,191994.0,0.0,0.0,ZS=F,
2023-10-04,1272.0,1285.0,1268.75,1273.0,126709.0,0.0,0.0,ZS=F,
2023-10-05,1271.75,1283.75,1262.0,1280.75,143482.0,0.0,0.0,ZS=F,
2023-10-06,1279.5,1287.25,1263.5,1266.0,156382.0,0.0,0.0,ZS=F,
2023-10-09,1267.0,1277.5,1258.25,1264.25,162794.0,0.0,0.0,ZS=F,
2023-10-10,1263.0,1273.25,1254.25,1271.5,161646.0,0.0,0.0,ZS=F,
2023-10-11,1271.5,1274.25,1251.0,1252.5,185252.0,0.0,0.0,ZS=F,
2023-10-12,1252.5,1299.75,1250.5,1290.0,235474.0,0.0,0.0,ZS=F,
2023-10-13,1286.75,1298.5,1273.5,1280.25,139748.0,0.0,0.0,ZS=F,
2023-10-16,1280.0,1289.0,1279.5,1286.25,111494.0,0.0,0.0,ZS=F,
2023-10-17,1286.0,1303.5,1285.5,1296.75,135410.0,0.0,0.0,ZS=F,
2023-10-18,1297.0,1313.0,1293.25,1311.0,163209.0,0.0,0.0,ZS=F,
2023-10-19,1311.0,1317.75,1300.25,1315.5,182300.0,0.0,0.0,ZS=F,
2023-10-20,1315.0,1318.5,1301.0,1302.25,143729.0,0.0,0.0,ZS=F,
2023-10-23,1302.0,1304.0,1286.0,1286.75,119491.0,0.0,0.0,ZS=F,
2023-10-24,1287.0,1297.75,1280.5,1295.25,125254.0,0.0,0.0,ZS=F,
2023-10-25,1293.0,1301.25,1278.0,1288.25,111043.0,0.0,0.0,ZS=F,
2023-10-26,1287.5,1297.75,1277.5,1279.5,105810.0,0.0,0.0,ZS=F,
2023-10-27,1279.25,1303.5,1277.75,1297.25,108290.0,0.0,0.0,ZS=F,
2023-10-30,1297.0,1308.75,1281.0,1282.75,77497.0,0.0,0.0,ZS=F,
2023-10-31,1283.0,1300.0,1276.0,1287.0,7814.0,0.0,0.0,ZS=F,
2023-11-01,1290.0,1296.75,1283.25,1291.25,2816.0,0.0,0.0,ZS=F,
2023-11-02,1290.25,1306.25,1290.25,1304.0,1729.0,0.0,0.0,ZS=F,
2023-11-03,1303.5,1330.0,1302.25,1327.5,2203.0,0.0,0.0,ZS=F,
2023-11-06,1327.5,1345.25,1327.5,1340.5,1020.0,0.0,0.0,ZS=F,
2023-11-07,1339.5,1366.0,1336.5,1348.75,2165.0,0.0,0.0,ZS=F,
2023-11-08,1352.0,1368.75,1348.0,1349.0,217.0,0.0,0.0,ZS=F,
2023-11-09,1351.0,1353.5,1326.5,1327.75,92.0,0.0,0.0,ZS=F,
2023-11-10,1328.0,1335.0,1325.25,1333.5,163.0,0.0,0.0,ZS=F,
2023-11-13,1335.0,1369.0,1333.75,1368.0,284.0,0.0,0.0,ZS=F,
2023-11-14,1372.0,1372.0,1358.5,1368.75,121756.0,0.0,0.0,ZS=F,
2023-11-15,1389.0,1398.5,1379.5,1385.0,112125.0,0.0,0.0,ZS=F,
2023-11-16,1385.0,1387.75,1353.75,1360.25,139084.0,0.0,0.0,ZS=F,
2023-11-17,1360.0,1361.5,1336.75,1340.25,125658.0,0.0,0.0,ZS=F,
2023-11-20,1339.25,1368.0,1327.0,1367.25,126688.0,0.0,0.0,ZS=F,
2023-11-21,1365.5,1389.25,1364.0,1377.25,131504.0,0.0,0.0,ZS=F,
2023-11-22,1377.0,1378.5,1354.25,1356.5,123978.0,0.0,0.0,ZS=F,
2023-11-24,1354.5,1355.0,1329.5,1330.75,79518.0,0.0,0.0,ZS=F,
2023-11-27,1329.5,1339.0,1323.5,1329.75,108127.0,0.0,0.0,ZS=F,
2023-11-28,1330.25,1350.0,1329.5,1346.5,122211.0,0.0,0.0,ZS=F,
2023-11-29,1346.5,1352.0,1337.0,1347.0,110829.0,0.0,0.0,ZS=F,
2023-11-30,1347.0,1351.5,1339.25,1342.75,106352.0,0.0,0.0,ZS=F,
2023-12-01,1342.0,1343.5,1323.5,1325.0,133231.0,0.0,0.0,ZS=F,
2023-12-04,1322.5,1329.25,1303.5,1306.25,145541.0,0.0,0.0,ZS=F,
2023-12-05,1307.25,1315.25,1294.0,1305.5,127531.0,0.0,0.0,ZS=F,
2023-12-06,1309.25,1313.5,1293.75,1295.5,114902.0,0.0,0.0,ZS=F,
2023-12-07,1296.0,1318.25,1292.0,1311.75,142340.0,0.0,0.0,ZS=F,
2023-12-08,1312.5,1330.75,1299.0,1304.0,143886.0,0.0,0.0,ZS=F,
2023-12-11,1309.5,1338.5,1307.0,1336.0,156810.0,0.0,0.0,ZS=F,
2023-12-12,1337.25,1344.0,1320.5,1323.75,151132.0,0.0,0.0,ZS=F,
2023-12-13,1323.0,1323.5,1302.5,1307.5,134421.0,0.0,0.0,ZS=F,
2023-12-14,1311.0,1319.25,1304.0,1314.0,92835.0,0.0,0.0,ZS=F,
2023-12-15,1317.0,1320.5,1304.0,1315.75,104871.0,0.0,0.0,ZS=F,
2023-12-18,1318.0,1328.0,1307.0,1327.0,105952.0,0.0,0.0,ZS=F,
2023-12-19,1326.5,1328.75,1309.5,1312.5,136922.0,0.0,0.0,ZS=F,
2023-12-20,1312.5,1321.75,1305.5,1308.25,101196.0,0.0,0.0,ZS=F,
2023-12-21,1309.5,1310.0,1295.0,1297.25,71637.0,0.0,0.0,ZS=F,
2023-12-22,1296.75,1308.0,1294.0,1299.75,52365.0,0.0,0.0,ZS=F,
2023-12-26,1299.75,1314.5,1296.0,1313.25,34317.0,0.0,0.0,ZS=F,
2023-12-27,1310.5,1318.75,1303.0,1316.75,37407.0,0.0,0.0,ZS=F,
2023-12-28,1315.75,1324.25,1303.0,1305.25,23869.0,0.0,0.0,ZS=F,
2023-12-29,1304.75,1311.75,1292.25,1293.5,6682.0,0.0,0.0,ZS=F,
2024-01-02,1289.5,1289.5,1266.0,1274.0,2675.0,0.0,0.0,ZS=F,
2024-01-03,1271.5,1275.25,1268.0,1269.5,2363.0,0.0,0.0,ZS=F,
2024-01-04,1274.25,1274.25,1260.25,1262.0,353.0,0.0,0.0,ZS=F,
2024-01-05,1261.25,1261.25,1249.75,1249.75,1000.0,0.0,0.0,ZS=F,
2024-01-08,1252.75,1252.75,1233.25,1239.5,255.0,0.0,0.0,ZS=F,
2024-01-09,1238.5,1243.0,1228.75,1241.5,158.0,0.0,0.0,ZS=F,
2024-01-10,1241.5,1241.5,1228.75,1228.75,307.0,0.0,0.0,ZS=F,
2024-01-11,1234.0,1235.5,1231.25,1231.25,220.0,0.0,0.0,ZS=F,
2024-01-12,1239.75,1240.25,1205.75,1205.75,237245.0,0.0,0.0,ZS=F,
2024-01-16,1227.0,1237.75,1220.75,1227.25,140122.0,0.0,0.0,ZS=F,
2024-01-17,1227.25,1231.0,1205.0,1205.75,138322.0,0.0,0.0,ZS=F,
2024-01-18,1206.0,1216.0,1201.0,1213.5,112771.0,0.0,0.0,ZS=F,
2024-01-19,1213.0,1227.0,1210.75,1213.25,96455.0,0.0,0.0,ZS=F,
2024-01-22,1216.75,1225.75,1209.5,1224.25,94437.0,0.0,0.0,ZS=F,
2024-01-23,1224.25,1240.5,1221.5,1239.5,107718.0,0.0,0.0,ZS=F,
2024-01-24,1239.0,1246.0,1235.25,1240.25,130579.0,0.0,0.0,ZS=F,
2024-01-25,1240.0,1247.5,1215.5,1223.0,138526.0,0.0,0.0,ZS=F,
2024-01-26,1223.5,1230.75,1208.5,1209.25,112232.0,0.0,0.0,ZS=F,
2024-01-29,1210.75,1212.5,1191.5,1194.25,160776.0,0.0,0.0,ZS=F,
2024-01-30,1193.75,1221.25,1187.75,1218.75,133600.0,0.0,0.0,ZS=F,
2024-01-31,1218.75,1223.0,1206.75,1222.25,131031.0,0.0,0.0,ZS=F,
2024-02-01,1221.25,1221.75,1199.5,1203.25,117651.0,0.0,0.0,ZS=F,
2024-02-02,1203.25,1208.25,1186.75,1188.5,101687.0,0.0,0.0,ZS=F,
2024-02-05,1190.0,1198.5,1179.5,1196.25,133159.0,0.0,0.0,ZS=F,
2024-02-06,1196.0,1205.5,1193.75,1199.5,104104.0,0.0,0.0,ZS=F,
2024-02-07,1199.0,1202.0,1179.25,1189.0,137235.0,0.0,0.0,ZS=F,
2024-02-08,1187.0,1204.75,1180.5,1193.5,165204.0,0.0,0.0,ZS=F,
2024-02-09,1195.0,1198.0,1181.5,1183.5,120117.0,0.0,0.0,ZS=F,
2024-02-12,1183.75,1196.75,1182.5,1193.0,114463.0,0.0,0.0,ZS=F,
2024-02-13,1191.75,1197.5,1183.0,1186.25,132884.0,0.0,0.0,ZS=F,
2024-02-14,1186.25,1190.0,1168.25,1170.5,128628.0,0.0,0.0,ZS=F,
2024-02-15,1168.0,1174.75,1160.25,1162.25,135571.0,0.0,0.0,ZS=F,
2024-02-16,1163.75,1173.75,1162.25,1172.25,99941.0,0.0,0.0,ZS=F,
2024-02-20,1177.75,1188.5,1174.0,1179.0,145020.0,0.0,0.0,ZS=F,
2024-02-21,1179.0,1179.25,1157.5,1160.75,113652.0,0.0,0.0,ZS=F,
2024-02-22,1161.0,1167.25,1146.75,1147.75,136672.0,0.0,0.0,ZS=F,
2024-02-23,1148.0,1154.0,1130.25,1133.0,125088.0,0.0,0.0,ZS=F,
2024-02-26,1137.0,1142.25,1124.75,1136.0,98731.0,0.0,0.0,ZS=F,
2024-02-27,1136.0,1152.25,1128.75,1131.25,79533.0,0.0,0.0,ZS=F,
2024-02-28,1132.25,1144.5,1124.75,1134.0,37481.0,0.0,0.0,ZS=F,
2024-02-29,1132.0,1136.0,1115.0,1128.25,4459.0,0.0,0.0,ZS=F,
2024-03-01,1128.25,1143.5,1126.75,1143.0,763.0,0.0,0.0,ZS=F,
2024-03-04,1152.0,1158.0,1145.0,1147.0,404.0,0.0,0.0,ZS=F,
2024-03-05,1147.0,1147.0,1138.75,1140.75,1080.0,0.0,0.0,ZS=F,
2024-03-06,1138.5,1140.25,1132.25,1140.25,287.0,0.0,0.0,ZS=F,
2024-03-07,1155.0,1157.0,1151.0,1157.0,443.0,0.0,0.0,ZS=F,
2024-03-08,1157.0,1170.5,1145.5,1170.5,199.0,0.0,0.0,ZS=F,
2024-03-11,1170.0,1170.75,1165.0,1165.0,42.0,0.0,0.0,ZS=F,
2024-03-12,1167.0,1182.0,1167.0,1182.0,73.0,0.0,0.0,ZS=F,
2024-03-13,1178.25,1182.75,1173.75,1181.75,24.0,0.0,0.0,ZS=F,
2024-03-14,1182.0,1198.5,1180.75,1180.75,164064.0,0.0,0.0,ZS=F,
2024-03-15,1194.5,1200.0,1183.5,1198.25,117888.0,0.0,0.0,ZS=F,
2024-03-18,1198.5,1206.0,1186.75,1187.75,97550.0,0.0,0.0,ZS=F,
2024-03-19,1188.0,1192.25,1181.0,1185.5,103620.0,0.0,0.0,ZS=F,
2024-03-20,1185.5,1211.75,1183.5,1209.5,161255.0,0.0,0.0,ZS=F,
2024-03-21,1209.0,1226.75,1204.0,1212.0,150049.0,0.0,0.0,ZS=F,
2024-03-22,1211.0,1211.25,1189.25,1192.5,121895.0,0.0,0.0,ZS=F,
2024-03-25,1194.0,1210.0,1188.5,1209.25,106767.0,0.0,0.0,ZS=F,
2024-03-26,1207.5,1208.0,1197.75,1199.0,119009.0,0.0,0.0,ZS=F,
2024-03-27,1196.75,1198.0,1189.5,1192.5,104399.0,0.0,0.0,ZS=F,
2024-03-28,1191.75,1199.5,1177.0,1191.5,160360.0,0.0,0.0,ZS=F,
2024-04-01,1196.25,1201.75,1181.5,1185.75,104397.0,0.0,0.0,ZS=F,
2024-04-02,1185.5,1199.75,1171.0,1174.0,173481.0,0.0,0.0,ZS=F,
2024-04-03,1175.5,1186.75,1168.5,1182.25,160346.0,0.0,0.0,ZS=F,
2024-04-04,1182.25,1186.75,1170.25,1180.0,119935.0,0.0,0.0,ZS=F,
2024-04-05,1178.0,1190.75,1173.0,1185.0,162613.0,0.0,0.0,ZS=F,
2024-04-08,1187.75,1193.25,1180.5,1181.5,159389.0,0.0,0.0,ZS=F,
2024-04-09,1181.5,1184.25,1172.0,1174.5,167029.0,0.0,0.0,ZS=F,
2024-04-10,1174.75,1180.75,1163.0,1164.75,156535.0,0.0,0.0,ZS=F,
2024-04-11,1163.75,1166.25,1151.0,1159.25,163734.0,0.0,0.0,ZS=F,
2024-04-12,1158.5,1179.75,1154.0,1174.0,160130.0,0.0,0.0,ZS=F,
2024-04-15,1173.25,1176.0,1155.5,1158.25,134465.0,0.0,0.0,ZS=F,
2024-04-16,1157.25,1163.0,1143.25,1145.0,148376.0,0.0,0.0,ZS=F,
2024-04-17,1145.0,1155.25,1141.75,1149.5,104230.0,0.0,0.0,ZS=F,
2024-04-18,1149.0,1149.75,1133.0,1134.25,109349.0,0.0,0.0,ZS=F,
2024-04-19,1134.0,1153.0,1131.75,1150.5,124590.0,0.0,0.0,ZS=F,
2024-04-22,1147.75,1167.0,1144.5,1161.0,107395.0,0.0,0.0,ZS=F,
2024-04-23,1161.0,1169.0,1158.0,1167.5,112266.0,0.0,0.0,ZS=F,
2024-04-24,1166.5,1177.5,1164.0,1166.0,92302.0,0.0,0.0,ZS=F,
2024-04-25,1164.75,1166.5,1150.5,1162.75,106684.0,0.0,0.0,ZS=F,
2024-04-26,1162.25,1164.0,1155.0,1159.5,78879.0,0.0,0.0,ZS=F,
2024-04-29,1158.5,1171.75,1157.0,1160.75,58269.0,0.0,0.0,ZS=F,
2024-04-30,1158.75,1163.0,1141.0,1145.5,5743.0,0.0,0.0,ZS=F,
2024-05-01,1145.0,1156.25,1141.0,1155.75,3404.0,0.0,0.0,ZS=F,
2024-05-02,1155.75,1200.0,1155.75,1190.0,2408.0,0.0,0.0,ZS=F,
2024-05-03,1193.0,1202.0,1193.0,1201.75,711.0,0.0,0.0,ZS=F,
2024-05-06,1197.0,1236.5,1197.0,1234.75,486.0,0.0,0.0,ZS=F,
2024-05-07,1234.5,1240.5,1230.0,1232.25,51.0,0.0,0.0,ZS=F,
