date,open,high,low,close,volume,average,barCount,localSymbol,expiry
2023-08-18 00:00:00-04:00,178.0,178.75,177.5,178.52499389648438,1648,0,0,LE=F,
2023-08-21 00:00:00-04:00,179.02499389648438,179.5500030517578,178.6999969482422,178.97500610351562,1363,0,0,LE=F,
2023-08-22 00:00:00-04:00,178.89999389648438,178.89999389648438,177.625,177.9499969482422,1137,0,0,LE=F,
2023-08-23 00:00:00-04:00,177.8000030517578,178.4250030517578,177.52499389648438,178.0500030517578,772,0,0,LE=F,
2023-08-24 00:00:00-04:00,177.89999389648438,180.0749969482422,177.60000610351562,179.85000610351562,1496,0,0,LE=F,
2023-08-25 00:00:00-04:00,179.85000610351562,180.7749938964844,179.0,180.6750030517578,1774,0,0,LE=F,
2023-08-28 00:00:00-04:00,180.7749938964844,181.3999938964844,180.125,180.6999969482422,666,0,0,LE=F,
2023-08-29 00:00:00-04:00,181.0,181.5,180.1499938964844,181.0,1013,0,0,LE=F,
2023-08-30 00:00:00-04:00,180.5,180.6499938964844,178.6750030517578,178.8000030517578,1232,0,0,LE=F,
2023-08-31 00:00:00-04:00,178.6999969482422,179.72500610351562,178.10000610351562,179.72500610351562,23021,0,0,LE=F,
2023-09-01 00:00:00-04:00,180.8000030517578,181.0249938964844,179.8249969482422,180.1499938964844,20375,0,0,LE=F,
2023-09-05 00:00:00-04:00,180.3000030517578,180.9499969482422,179.5,179.9499969482422,22172,0,0,LE=F,
2023-09-06 00:00:00-04:00,179.9499969482422,183.0749969482422,179.89999389648438,182.6999969482422,32528,0,0,LE=F,
2023-09-07 00:00:00-04:00,182.8249969482422,184.5249938964844,182.2250061035156,183.6499938964844,30225,0,0,LE=F,
2023-09-08 00:00:00-04:00,183.5749969482422,183.8000030517578,182.75,183.2250061035156,27986,0,0,LE=F,
2023-09-11 00:00:00-04:00,183.5,184.8000030517578,183.1000061035156,184.2250061035156,27639,0,0,LE=F,
2023-09-12 00:00:00-04:00,184.3000030517578,184.7749938964844,183.0500030517578,184.1499938964844,33130,0,0,LE=F,
2023-09-13 00:00:00-04:00,183.9499969482422,184.0249938964844,182.5749969482422,183.1499938964844,34616,0,0,LE=F,
2023-09-14 00:00:00-04:00,183.125,185.7749938964844,183.0749969482422,185.4750061035156,42870,0,0,LE=F,
2023-09-15 00:00:00-04:00,185.3500061035156,187.3000030517578,185.0749969482422,186.9250030517578,31388,0,0,LE=F,
2023-09-18 00:00:00-04:00,186.9250030517578,187.0,186.1000061035156,186.3249969482422,23457,0,0,LE=F,
2023-09-19 00:00:00-04:00,186.5,187.4499969482422,185.6499938964844,185.6750030517578,12989,0,0,LE=F,
2023-09-20 00:00:00-04:00,185.5249938964844,186.9250030517578,185.0749969482422,186.7749938964844,10637,0,0,LE=F,
2023-09-21 00:00:00-04:00,186.5249938964844,186.5249938964844,184.6499938964844,184.9750061035156,12526,0,0,LE=F,
2023-09-22 00:00:00-04:00,185.3999938964844,187.3000030517578,185.3999938964844,187.0749969482422,13075,0,0,LE=F,
2023-09-25 00:00:00-04:00,186.875,187.3249969482422,186.3500061035156,186.9750061035156,8696,0,0,LE=F,
2023-09-26 00:00:00-04:00,187.0,187.0749969482422,184.6999969482422,184.8000030517578,15343,0,0,LE=F,
2023-09-27 00:00:00-04:00,185.25,185.8000030517578,184.4499969482422,184.8999938964844,11134,0,0,LE=F,
2023-09-28 00:00:00-04:00,185.1750030517578,187.5749969482422,184.7250061035156,186.5,14108,0,0,LE=F,
2023-09-29 00:00:00-04:00,186.3500061035156,186.3500061035156,184.0749969482422,184.1999969482422,11166,0,0,LE=F,
2023-10-02 00:00:00-04:00,184.6750030517578,186.1999969482422,184.3500061035156,184.4250030517578,11882,0,0,LE=F,
2023-10-03 00:00:00-04:00,184.3249969482422,184.3249969482422,182.0,182.125,14392,0,0,LE=F,
2023-10-04 00:00:00-04:00,182.25,183.1999969482422,181.5249938964844,182.1999969482422,9558,0,0,LE=F,
2023-10-05 00:00:00-04:00,182.125,182.3249969482422,181.25,181.9499969482422,7254,0,0,LE=F,
2023-10-06 00:00:00-04:00,181.7749938964844,183.4499969482422,181.3999938964844,183.0749969482422,8551,0,0,LE=F,
