date,open,high,low,close,volume,average,barCount,localSymbol,expiry
2023-08-18,109.484375,109.890625,109.4375,109.640625,1251625.0,0.0,0.0,ZN=F,
2023-08-21,109.640625,109.6875,108.96875,109.078125,1514677.0,0.0,0.0,ZN=F,
2023-08-22,109.078125,109.28125,108.875,109.0625,1396508.0,0.0,0.0,ZN=F,
2023-08-23,109.046875,109.984375,109.015625,109.90625,2609078.0,0.0,0.0,ZN=F,
2023-08-24,109.84375,109.984375,109.515625,109.59375,3280441.0,0.0,0.0,ZN=F,
2023-08-25,109.5625,109.71875,109.109375,109.4375,3835466.0,0.0,0.0,ZN=F,
2023-08-28,109.453125,109.734375,109.3125,109.640625,3135447.0,0.0,0.0,ZN=F,
2023-08-29,109.6875,110.4375,109.4375,110.328125,1810947.0,0.0,0.0,ZN=F,
2023-08-30,110.34375,110.609375,110.0625,110.359375,459448.0,0.0,0.0,ZN=F,
2023-08-31,110.40625,110.640625,110.328125,110.5625,79211.0,0.0,0.0,ZN=F,
2023-09-01,110.46875,110.953125,109.9375,110.15625,33863.0,0.0,0.0,ZN=F,
2023-09-05,110.0625,110.15625,109.515625,109.546875,17589.0,0.0,0.0,ZN=F,
2023-09-06,109.671875,109.75,109.21875,109.28125,9167.0,0.0,0.0,ZN=F,
2023-09-07,109.359375,109.65625,109.296875,109.609375,6923.0,0.0,0.0,ZN=F,
2023-09-08,109.765625,109.90625,109.5,109.53125,969.0,0.0,0.0,ZN=F,
2023-09-11,109.53125,109.53125,109.28125,109.40625,668.0,0.0,0.0,ZN=F,
2023-09-12,109.328125,109.515625,109.328125,109.515625,562.0,0.0,0.0,ZN=F,
2023-09-13,109.171875,109.75,108.953125,109.640625,1014.0,0.0,0.0,ZN=F,
2023-09-14,109.828125,109.84375,109.34375,109.359375,1182.0,0.0,0.0,ZN=F,
2023-09-15,109.484375,109.53125,109.171875,109.171875,87.0,0.0,0.0,ZN=F,
2023-09-18,108.9375,109.21875,108.9375,109.203125,314.0,0.0,0.0,ZN=F,
2023-09-19,109.359375,109.359375,108.828125,108.828125,171.0,0.0,0.0,ZN=F,
2023-09-20,109.078125,109.21875,108.9375,109.1875,1641379.0,0.0,0.0,ZN=F,
2023-09-21,108.796875,108.796875,108.25,108.421875,2142465.0,0.0,0.0,ZN=F,
2023-09-22,108.34375,108.828125,108.28125,108.6875,1396945.0,0.0,0.0,ZN=F,
2023-09-25,108.734375,108.796875,108.125,108.171875,1289496.0,0.0,0.0,ZN=F,
2023-09-26,108.21875,108.53125,108.015625,108.109375,1603850.0,0.0,0.0,ZN=F,
2023-09-27,108.234375,108.53125,107.484375,107.578125,1893725.0,0.0,0.0,ZN=F,
2023-09-28,107.734375,108.015625,107.21875,107.859375,2422053.0,0.0,0.0,ZN=F,
2023-09-29,107.96875,108.453125,107.8125,108.0625,2632521.0,0.0,0.0,ZN=F,
2023-10-02,107.875,107.921875,107.21875,107.328125,1629654.0,0.0,0.0,ZN=F,
2023-10-03,107.390625,107.4375,106.5625,106.640625,2582260.0,0.0,0.0,ZN=F,
2023-10-04,106.625,107.203125,106.109375,107.109375,2537554.0,0.0,0.0,ZN=F,
2023-10-05,107.078125,107.390625,106.890625,107.3125,1823513.0,0.0,0.0,ZN=F,
2023-10-06,107.265625,107.3125,106.203125,106.84375,2315058.0,0.0,0.0,ZN=F,
2023-10-09,107.125,107.953125,107.078125,107.84375,822843.0,0.0,0.0,ZN=F,
2023-10-10,107.78125,107.984375,107.328125,107.71875,1915354.0,0.0,0.0,ZN=F,
2023-10-11,107.71875,108.34375,107.65625,107.9375,2034050.0,0.0,0.0,ZN=F,
2023-10-12,108.109375,108.5,107.125,107.234375,2136548.0,0.0,0.0,ZN=F,
2023-10-13,107.328125,108.0,107.28125,107.71875,1657099.0,0.0,0.0,ZN=F,
2023-10-16,107.671875,107.703125,107.125,107.203125,1268212.0,0.0,0.0,ZN=F,
2023-10-17,107.1875,107.25,106.109375,106.21875,2149715.0,0.0,0.0,ZN=F,
2023-10-18,106.234375,106.484375,105.75,105.875,1948270.0,0.0,0.0,ZN=F,
2023-10-19,105.8125,105.953125,105.328125,105.421875,2395898.0,0.0,0.0,ZN=F,
2023-10-20,105.453125,106.1875,105.421875,106.0,1968824.0,0.0,0.0,ZN=F,
2023-10-23,105.78125,106.5,105.390625,106.484375,2092633.0,0.0,0.0,ZN=F,
2023-10-24,106.40625,106.6875,106.078125,106.359375,1839686.0,0.0,0.0,ZN=F,
2023-10-25,106.4375,106.5625,105.5625,105.671875,1960891.0,0.0,0.0,ZN=F,
2023-10-26,105.65625,106.40625,105.46875,106.34375,2427261.0,0.0,0.0,ZN=F,
2023-10-27,106.296875,106.53125,106.09375,106.421875,1736924.0,0.0,0.0,ZN=F,
2023-10-30,106.4375,106.453125,105.9375,106.21875,1546433.0,0.0,0.0,ZN=F,
2023-10-31,106.09375,106.65625,105.875,106.171875,2355214.0,0.0,0.0,ZN=F,
2023-11-01,105.90625,107.203125,105.859375,106.859375,2733810.0,0.0,0.0,ZN=F,
2023-11-02,107.203125,107.875,107.078125,107.484375,2451045.0,0.0,0.0,ZN=F,
2023-11-03,107.546875,108.78125,107.390625,108.359375,2877522.0,0.0,0.0,ZN=F,
2023-11-06,108.234375,108.234375,107.5625,107.59375,1637310.0,0.0,0.0,ZN=F,
2023-11-07,107.71875,108.296875,107.609375,108.125,1855465.0,0.0,0.0,ZN=F,
2023-11-08,108.125,108.484375,107.828125,108.328125,1867406.0,0.0,0.0,ZN=F,
2023-11-09,108.4375,108.53125,107.421875,107.53125,2122373.0,0.0,0.0,ZN=F,
2023-11-10,107.5625,107.921875,107.265625,107.421875,1680163.0,0.0,0.0,ZN=F,
2023-11-13,107.34375,107.484375,107.0,107.4375,1241622.0,0.0,0.0,ZN=F,
2023-11-14,107.359375,108.96875,107.296875,108.90625,2641567.0,0.0,0.0,ZN=F,
2023-11-15,108.796875,108.953125,108.078125,108.21875,2436582.0,0.0,0.0,ZN=F,
2023-11-16,108.25,108.9375,108.21875,108.859375,1713618.0,0.0,0.0,ZN=F,
2023-11-17,108.875,109.265625,108.59375,108.75,1685178.0,0.0,0.0,ZN=F,
2023-11-20,108.6875,108.921875,108.4375,108.84375,1607627.0,0.0,0.0,ZN=F,
2023-11-21,108.859375,109.109375,108.734375,108.9375,2956534.0,0.0,0.0,ZN=F,
2023-11-22,109.03125,109.265625,108.59375,108.8125,3694051.0,0.0,0.0,ZN=F,
2023-11-23,108.84375,108.96875,108.5,108.59375,3694051.0,0.0,0.0,ZN=F,
2023-11-24,108.84375,108.96875,108.328125,108.390625,2272498.0,0.0,0.0,ZN=F,
2023-11-27,108.421875,109.046875,108.1875,109.0,4517362.0,0.0,0.0,ZN=F,
2023-11-28,108.984375,109.609375,108.796875,109.53125,2600614.0,0.0,0.0,ZN=F,
2023-11-29,109.578125,110.125,109.546875,109.9375,597861.0,0.0,0.0,ZN=F,
2023-11-30,109.96875,110.09375,109.390625,109.46875,80902.0,0.0,0.0,ZN=F,
2023-12-01,109.609375,110.46875,109.484375,110.34375,12918.0,0.0,0.0,ZN=F,
2023-12-04,110.421875,110.4375,109.8125,109.890625,10121.0,0.0,0.0,ZN=F,
2023-12-05,110.125,110.65625,110.03125,110.625,5254.0,0.0,0.0,ZN=F,
2023-12-06,110.578125,110.9375,110.375,110.8125,1967.0,0.0,0.0,ZN=F,
2023-12-07,110.765625,110.875,110.34375,110.84375,2331.0,0.0,0.0,ZN=F,
2023-12-08,110.71875,110.71875,109.765625,109.96875,1922.0,0.0,0.0,ZN=F,
2023-12-11,110.03125,110.109375,109.6875,110.03125,1400.0,0.0,0.0,ZN=F,
2023-12-12,110.09375,110.5,109.953125,110.25,2156.0,0.0,0.0,ZN=F,
2023-12-13,110.3125,111.8125,110.28125,111.609375,1154.0,0.0,0.0,ZN=F,
2023-12-14,111.6875,112.578125,111.609375,112.234375,1286.0,0.0,0.0,ZN=F,
2023-12-15,112.359375,112.484375,111.90625,112.109375,631.0,0.0,0.0,ZN=F,
2023-12-18,112.15625,112.265625,111.953125,111.953125,56.0,0.0,0.0,ZN=F,
2023-12-19,112.25,112.3125,112.15625,112.1875,1122344.0,0.0,0.0,ZN=F,
2023-12-20,112.375,112.984375,112.34375,112.78125,1444999.0,0.0,0.0,ZN=F,
2023-12-21,112.953125,113.140625,112.578125,112.671875,1454535.0,0.0,0.0,ZN=F,
2023-12-22,112.6875,112.96875,112.5,112.59375,916300.0,0.0,0.0,ZN=F,
2023-12-26,112.671875,112.75,112.546875,112.71875,396317.0,0.0,0.0,ZN=F,
2023-12-27,112.640625,113.375,112.5625,113.328125,906098.0,0.0,0.0,ZN=F,
2023-12-28,113.234375,113.296875,112.796875,112.890625,994945.0,0.0,0.0,ZN=F,
2023-12-29,112.921875,113.03125,112.5625,112.890625,1252433.0,0.0,0.0,ZN=F,
2024-01-02,112.6875,112.828125,112.125,112.296875,1514587.0,0.0,0.0,ZN=F,
2024-01-03,112.375,112.625,111.875,112.515625,2040430.0,0.0,0.0,ZN=F,
2024-01-04,112.40625,112.59375,111.859375,111.984375,1658449.0,0.0,0.0,ZN=F,
2024-01-05,111.921875,112.3125,111.203125,111.71875,2513946.0,0.0,0.0,ZN=F,
2024-01-08,111.71875,112.28125,111.484375,112.046875,1805485.0,0.0,0.0,ZN=F,
2024-01-09,111.828125,112.0625,111.6875,111.90625,1416395.0,0.0,0.0,ZN=F,
2024-01-10,111.953125,112.21875,111.78125,111.875,1564442.0,0.0,0.0,ZN=F,
2024-01-11,111.875,112.5,111.609375,112.34375,2515475.0,0.0,0.0,ZN=F,
2024-01-12,112.40625,112.828125,112.09375,112.59375,2107650.0,0.0,0.0,ZN=F,
2024-01-16,112.5625,112.578125,111.703125,111.84375,2537733.0,0.0,0.0,ZN=F,
2024-01-17,111.90625,112.046875,111.28125,111.421875,2139591.0,0.0,0.0,ZN=F,
2024-01-18,111.421875,111.65625,111.140625,111.203125,1703768.0,0.0,0.0,ZN=F,
2024-01-19,111.21875,111.296875,110.8125,111.125,1538398.0,0.0,0.0,ZN=F,
2024-01-22,111.234375,111.609375,111.140625,111.5,1325752.0,0.0,0.0,ZN=F,
2024-01-23,111.421875,111.53125,111.125,111.21875,1268992.0,0.0,0.0,ZN=F,
2024-01-24,111.265625,111.609375,110.921875,110.96875,1977841.0,0.0,0.0,ZN=F,
2024-01-25,111.0,111.40625,110.828125,111.3125,2037400.0,0.0,0.0,ZN=F,
2024-01-26,111.375,111.5625,111.0,111.03125,1547788.0,0.0,0.0,ZN=F,
2024-01-29,111.28125,111.71875,111.15625,111.515625,1679052.0,0.0,0.0,ZN=F,
2024-01-30,111.59375,111.859375,111.34375,111.625,1873442.0,0.0,0.0,ZN=F,
2024-01-31,111.796875,112.640625,111.734375,112.328125,3568859.0,0.0,0.0,ZN=F,
2024-02-01,112.578125,113.203125,112.296875,112.890625,2793826.0,0.0,0.0,ZN=F,
2024-02-02,112.78125,112.859375,111.5,111.65625,2866659.0,0.0,0.0,ZN=F,
2024-02-05,111.65625,111.671875,110.703125,110.78125,2189485.0,0.0,0.0,ZN=F,
2024-02-06,110.828125,111.390625,110.734375,111.28125,1948478.0,0.0,0.0,ZN=F,
2024-02-07,111.25,111.515625,111.03125,111.1875,1847712.0,0.0,0.0,ZN=F,
2024-02-08,111.140625,111.234375,110.71875,110.75,1543912.0,0.0,0.0,ZN=F,
2024-02-09,110.84375,111.03125,110.5,110.578125,1591527.0,0.0,0.0,ZN=F,
2024-02-12,110.640625,110.875,110.546875,110.71875,1128359.0,0.0,0.0,ZN=F,
2024-02-13,110.671875,111.21875,109.53125,109.625,2517033.0,0.0,0.0,ZN=F,
2024-02-14,109.640625,110.15625,109.515625,110.015625,1978428.0,0.0,0.0,ZN=F,
2024-02-15,110.0625,110.546875,110.015625,110.171875,1963091.0,0.0,0.0,ZN=F,
2024-02-16,110.203125,110.234375,109.46875,109.75,1907336.0,0.0,0.0,ZN=F,
2024-02-20,109.796875,110.15625,109.59375,109.9375,1865702.0,0.0,0.0,ZN=F,
2024-02-21,109.9375,110.125,109.5625,109.625,2325483.0,0.0,0.0,ZN=F,
2024-02-22,109.640625,109.75,109.3125,109.5,4468034.0,0.0,0.0,ZN=F,
2024-02-23,109.53125,109.96875,109.28125,109.875,4246944.0,0.0,0.0,ZN=F,
2024-02-26,109.828125,110.125,109.5,109.609375,5341315.0,0.0,0.0,ZN=F,
2024-02-27,109.71875,109.875,109.46875,109.53125,2419680.0,0.0,0.0,ZN=F,
2024-02-28,109.578125,109.890625,109.546875,109.8125,486902.0,0.0,0.0,ZN=F,
2024-02-29,109.875,110.125,109.5,109.921875,85058.0,0.0,0.0,ZN=F,
2024-03-01,109.96875,110.515625,109.671875,110.5,27414.0,0.0,0.0,ZN=F,
2024-03-04,110.453125,110.453125,110.140625,110.21875,6256.0,0.0,0.0,ZN=F,
2024-03-05,110.21875,110.921875,110.21875,110.75,8342.0,0.0,0.0,ZN=F,
2024-03-06,110.625,111.125,110.53125,110.921875,4327.0,0.0,0.0,ZN=F,
2024-03-07,110.921875,111.203125,110.828125,111.078125,4681.0,0.0,0.0,ZN=F,
2024-03-08,111.21875,111.5,110.9375,111.140625,1714.0,0.0,0.0,ZN=F,
2024-03-11,111.265625,111.328125,110.96875,111.015625,1012.0,0.0,0.0,ZN=F,
2024-03-12,111.078125,111.109375,110.59375,110.609375,3615.0,0.0,0.0,ZN=F,
2024-03-13,110.75,110.796875,110.40625,110.40625,226.0,0.0,0.0,ZN=F,
2024-03-14,110.40625,110.484375,109.734375,109.734375,2067.0,0.0,0.0,ZN=F,
2024-03-15,109.8125,109.8125,109.53125,109.609375,746.0,0.0,0.0,ZN=F,
2024-03-18,109.59375,109.6875,109.359375,109.359375,228.0,0.0,0.0,ZN=F,
2024-03-19,109.9375,109.9375,109.671875,109.671875,1484543.0,0.0,0.0,ZN=F,
2024-03-20,110.140625,110.6875,110.046875,110.4375,1804600.0,0.0,0.0,ZN=F,
2024-03-21,110.4375,110.828125,110.265625,110.390625,1864162.0,0.0,0.0,ZN=F,
2024-03-22,110.40625,110.875,110.390625,110.75,1352658.0,0.0,0.0,ZN=F,
2024-03-25,110.859375,110.9375,110.46875,110.515625,1123679.0,0.0,0.0,ZN=F,
2024-03-26,110.5625,110.734375,110.359375,110.640625,1308297.0,0.0,0.0,ZN=F,
2024-03-27,110.65625,110.984375,110.5625,110.875,1466914.0,0.0,0.0,ZN=F,
2024-03-28,110.890625,110.890625,110.53125,110.796875,1851548.0,0.0,0.0,ZN=F,
2024-04-01,110.796875,110.90625,109.859375,109.921875,1439886.0,0.0,0.0,ZN=F,
2024-04-02,110.046875,110.09375,109.453125,109.71875,2241221.0,0.0,0.0,ZN=F,
2024-04-03,109.765625,109.859375,109.296875,109.796875,2333649.0,0.0,0.0,ZN=F,
2024-04-04,109.890625,110.1875,109.625,110.125,2198530.0,0.0,0.0,ZN=F,
2024-04-05,110.09375,110.171875,109.453125,109.65625,2387012.0,0.0,0.0,ZN=F,
2024-04-08,109.40625,109.421875,109.0625,109.265625,1884106.0,0.0,0.0,ZN=F,
2024-04-09,109.265625,109.71875,109.203125,109.640625,1645443.0,0.0,0.0,ZN=F,
2024-04-10,109.640625,109.828125,108.171875,108.203125,3560419.0,0.0,0.0,ZN=F,
2024-04-11,108.28125,108.515625,107.859375,108.109375,3034817.0,0.0,0.0,ZN=F,
2024-04-12,108.03125,108.796875,108.015625,108.6875,2503302.0,0.0,0.0,ZN=F,
2024-04-15,108.671875,108.6875,107.578125,107.890625,3265675.0,0.0,0.0,ZN=F,
2024-04-16,108.046875,108.125,107.421875,107.671875,2874408.0,0.0,0.0,ZN=F,
2024-04-17,107.578125,108.25,107.484375,108.15625,2317526.0,0.0,0.0,ZN=F,
2024-04-18,108.109375,108.328125,107.640625,107.703125,2240406.0,0.0,0.0,ZN=F,
2024-04-19,107.78125,108.703125,107.765625,107.90625,2268383.0,0.0,0.0,ZN=F,
2024-04-22,107.6875,107.96875,107.546875,107.859375,1414828.0,0.0,0.0,ZN=F,
2024-04-23,107.921875,108.25,107.640625,108.078125,2013413.0,0.0,0.0,ZN=F,
2024-04-24,108.03125,108.0625,107.625,107.734375,2003168.0,0.0,0.0,ZN=F,
2024-04-25,107.8125,108.03125,107.125,107.359375,2584220.0,0.0,0.0,ZN=F,
2024-04-26,107.359375,107.859375,107.28125,107.578125,1825113.0,0.0,0.0,ZN=F,
2024-04-29,107.578125,107.984375,107.578125,107.953125,1590605.0,0.0,0.0,ZN=F,
2024-04-30,107.921875,108.015625,107.390625,107.4375,2697134.0,0.0,0.0,ZN=F,
2024-05-01,107.453125,108.203125,107.390625,108.109375,2218852.0,0.0,0.0,ZN=F,
2024-05-02,107.890625,108.375,107.78125,108.359375,2083746.0,0.0,0.0,ZN=F,
2024-05-03,108.234375,109.296875,108.1875,108.859375,2883515.0,0.0,0.0,ZN=F,
2024-05-06,108.78125,109.046875,108.71875,108.890625,1242860.0,0.0,0.0,ZN=F,
2024-05-07,108.890625,109.28125,108.8125,109.015625,1719822.0,0.0,0.0,ZN=F,
2024-05-08,109.015625,109.09375,108.765625,108.828125,1633702.0,0.0,0.0,ZN=F,
2024-05-09,108.8125,109.109375,108.609375,109.09375,1881170.0,0.0,0.0,ZN=F,
2024-05-10,109.015625,109.109375,108.671875,108.703125,1473969.0,0.0,0.0,ZN=F,
2024-05-13,108.734375,109.0,108.71875,108.828125,1216286.0,0.0,0.0,ZN=F,
2024-05-14,108.765625,109.109375,108.46875,109.09375,1824374.0,0.0,0.0,ZN=F,
2024-05-15,109.09375,109.828125,109.015625,109.71875,2721526.0,0.0,0.0,ZN=F,
2024-05-16,109.765625,109.984375,109.4375,109.484375,1820317.0,0.0,0.0,ZN=F,
2024-05-17,109.484375,109.578125,109.15625,109.1875,1290257.0,0.0,0.0,ZN=F,
2024-05-20,109.171875,109.28125,108.953125,109.09375,1156162.0,0.0,0.0,ZN=F,
2024-05-21,109.0,109.328125,108.984375,109.234375,1502913.0,0.0,0.0,ZN=F,
2024-05-22,109.21875,109.25,108.890625,109.03125,2186516.0,0.0,0.0,ZN=F,
2024-05-23,109.078125,109.1875,108.546875,108.71875,3996052.0,0.0,0.0,ZN=F,
2024-05-24,108.6875,108.796875,108.5,108.703125,3512151.0,0.0,0.0,ZN=F,
2024-05-28,108.78125,108.90625,108.203125,108.296875,4805222.0,0.0,0.0,ZN=F,
2024-05-29,108.21875,108.265625,107.671875,107.765625,2233059.0,0.0,0.0,ZN=F,
2024-05-30,107.828125,108.296875,107.71875,108.234375,628261.0,0.0,0.0,ZN=F,
2024-05-31,108.28125,108.6875,108.109375,108.484375,96326.0,0.0,0.0,ZN=F,
2024-06-03,108.609375,109.296875,108.59375,109.25,15504.0,0.0,0.0,ZN=F,
2024-06-04,109.296875,109.828125,109.15625,109.703125,14941.0,0.0,0.0,ZN=F,
2024-06-05,109.734375,110.046875,109.515625,109.984375,9175.0,0.0,0.0,ZN=F,
2024-06-06,110.0,110.09375,109.796875,110.0625,5388.0,0.0,0.0,ZN=F,
2024-06-07,109.953125,110.21875,108.984375,109.046875,10077.0,0.0,0.0,ZN=F,
2024-06-10,108.921875,108.96875,108.796875,108.828125,406.0,0.0,0.0,ZN=F,
2024-06-11,108.921875,109.28125,108.890625,109.28125,6144.0,0.0,0.0,ZN=F,
2024-06-12,109.25,110.5,109.25,110.03125,7640.0,0.0,0.0,ZN=F,
2024-06-13,109.96875,110.625,109.859375,110.421875,2546.0,0.0,0.0,ZN=F,
2024-06-14,110.28125,110.5625,110.203125,110.46875,1270.0,0.0,0.0,ZN=F,
2024-06-17,110.65625,110.65625,110.015625,110.0625,1275.0,0.0,0.0,ZN=F,
2024-06-18,110.171875,110.5,110.15625,110.484375,1819290.0,0.0,0.0,ZN=F,
2024-06-20,110.71875,110.828125,110.265625,110.546875,1722710.0,0.0,0.0,ZN=F,
2024-06-21,110.453125,110.796875,110.359375,110.5,1435596.0,0.0,0.0,ZN=F,
2024-06-24,110.453125,110.6875,110.359375,110.53125,1193239.0,0.0,0.0,ZN=F,
2024-06-25,110.640625,110.78125,110.4375,110.59375,1574033.0,0.0,0.0,ZN=F,
2024-06-26,110.53125,110.5625,109.96875,110.0625,1869887.0,0.0,0.0,ZN=F,
2024-06-27,110.0,110.359375,109.859375,110.25,1948452.0,0.0,0.0,ZN=F,
2024-06-28,110.234375,110.5,109.609375,109.984375,3146809.0,0.0,0.0,ZN=F,
2024-07-01,109.59375,109.75,109.078125,109.171875,2221764.0,0.0,0.0,ZN=F,
2024-07-02,109.25,109.609375,109.21875,109.46875,1719084.0,0.0,0.0,ZN=F,
2024-07-03,109.453125,110.125,109.375,110.046875,1766051.0,0.0,0.0,ZN=F,
2024-07-05,109.96875,110.625,109.546875,110.609375,1979719.0,0.0,0.0,ZN=F,
2024-07-08,110.5625,110.640625,110.3125,110.59375,1282523.0,0.0,0.0,ZN=F,
2024-07-09,110.5,110.5625,110.21875,110.40625,1622679.0,0.0,0.0,ZN=F,
2024-07-10,110.4375,110.625,110.3125,110.5,1671220.0,0.0,0.0,ZN=F,
2024-07-11,110.484375,111.328125,110.40625,111.15625,2754645.0,0.0,0.0,ZN=F,
2024-07-12,111.015625,111.265625,110.796875,111.1875,1993977.0,0.0,0.0,ZN=F,
2024-07-15,111.0,111.203125,110.765625,110.984375,1879264.0,0.0,0.0,ZN=F,
2024-07-16,110.9375,111.421875,110.9375,111.328125,2198585.0,0.0,0.0,ZN=F,
2024-07-17,111.40625,111.46875,111.109375,111.4375,1811339.0,0.0,0.0,ZN=F,
2024-07-18,111.390625,111.421875,111.09375,111.21875,1862237.0,0.0,0.0,ZN=F,
2024-07-19,111.125,111.234375,110.78125,110.828125,1573847.0,0.0,0.0,ZN=F,
2024-07-22,110.9375,111.03125,110.578125,110.71875,1409017.0,0.0,0.0,ZN=F,
