,timestamp,action,price,size,stop_loss,take_profit,regime,pnl,reason
0,2022-01-06 14:00:00,BUY,170.96,3441,169.32542328013847,174.2291534397231,bear_high_vol,,
1,2022-01-06 16:00:00,SELL,171.86,3441,,,bear_high_vol,3096.9000000000196,technical
2,2022-01-07 13:00:00,BUY,171.55,19709,170.55,173.55,bear_high_vol,,
3,2022-01-07 15:00:00,SELL,173.42,19709,,,bear_high_vol,36855.82999999953,technical
4,2022-01-20 12:00:00,BUY,166.58,12336,165.58,168.58,bear_high_vol,,
5,2022-01-20 17:00:00,SELL,167.23,12336,,,bear_high_vol,8018.3999999997195,technical
6,2022-02-11 10:00:00,BUY,168.66,5231,167.66,170.66,bull_high_vol,,
7,2022-02-11 15:00:00,SELL,169.075,5231,,,bull_high_vol,2170.8649999999584,stop_or_target
8,2022-02-22 14:00:00,BUY,162.515,2541,160.3011659617905,166.94266807641893,bear_high_vol,,
9,2022-02-24 10:00:00,SELL,158.4,2541,,,bear_high_vol,-10456.214999999951,max_hold_time
10,2022-02-24 12:00:00,BUY,158.75,3040,156.89978398874064,162.45043202251875,bear_high_vol,,
11,2022-02-24 16:00:00,SELL,156.865,3040,,,bear_high_vol,-5730.399999999972,stop_or_target
12,2022-03-09 14:00:00,BUY,168.15,1581,165.7787773486158,172.89244530276844,bull_high_vol,,
13,2022-03-09 16:00:00,SELL,169.86,1581,,,bull_high_vol,2703.5100000000125,technical
14,2022-03-14 12:00:00,BUY,170.0,7548,169.0,172.0,bear_high_vol,,
15,2022-03-14 13:00:00,SELL,173.02,7548,,,bear_high_vol,22794.960000000076,stop_or_target
16,2022-03-18 15:00:00,BUY,174.03,1691,171.81293642290913,178.46412715418177,bull_high_vol,,
17,2022-03-18 20:00:00,SELL,174.81,1691,,,bull_high_vol,1318.9800000000018,technical
18,2022-03-23 13:00:00,BUY,174.98,5633,173.98,176.98,bull_high_vol,,
19,2022-03-24 19:00:00,SELL,175.24,5633,,,bull_high_vol,1464.5800000001088,technical
20,2022-04-11 15:00:00,BUY,180.9,1718,178.71696216751403,185.26607566497194,bull_high_vol,,
21,2022-04-13 11:00:00,SELL,181.21,1718,,,bull_high_vol,532.5800000000039,max_hold_time
22,2022-04-28 14:00:00,BUY,182.77,2254,181.10624761667734,186.09750476664533,bull_high_vol,,
23,2022-04-28 18:00:00,SELL,183.9,2254,,,bull_high_vol,2547.0199999999895,technical
24,2022-04-29 13:00:00,BUY,181.56,1622,179.24803173362633,186.18393653274734,bull_high_vol,,
25,2022-05-02 12:00:00,SELL,180.31,1622,,,bull_high_vol,-2027.5,max_hold_time
26,2022-05-02 13:00:00,BUY,179.7,2785,177.68022221848986,183.73955556302028,bear_high_vol,,
27,2022-05-02 17:00:00,SELL,178.03,2785,,,bear_high_vol,-4650.949999999965,stop_or_target
28,2022-05-03 12:00:00,BUY,177.2,3953,175.77686349826024,180.0462730034795,bear_high_vol,,
29,2022-05-03 15:00:00,SELL,180.08,3953,,,bear_high_vol,11384.640000000094,stop_or_target
30,2022-05-06 15:00:00,BUY,174.89,2845,172.91298199950376,178.84403600099245,bear_high_vol,,
31,2022-05-06 20:00:00,SELL,176.37,2845,,,bear_high_vol,4210.600000000051,technical
32,2022-05-19 11:00:00,BUY,174.15,7586,173.15,176.15,bear_high_vol,,
33,2022-05-19 14:00:00,SELL,173.1731,7586,,,bear_high_vol,-7410.763400000004,stop_or_target
34,2022-05-27 14:00:00,BUY,179.61,2145,177.86165524491201,183.106689510176,bull_high_vol,,
35,2022-05-27 19:00:00,SELL,181.09,2145,,,bull_high_vol,3174.599999999978,technical
36,2022-06-02 14:00:00,BUY,174.86,1646,172.58139711927367,179.4172057614527,bull_high_vol,,
37,2022-06-02 22:00:00,SELL,177.36,1646,,,bull_high_vol,4115.0,technical
38,2022-06-13 10:00:00,BUY,170.12,2040,168.64918494790425,173.06163010419155,bull_high_vol,,
39,2022-06-13 16:00:00,SELL,171.56,2040,,,bull_high_vol,2937.5999999999954,technical
40,2022-06-14 13:00:00,BUY,169.89,2476,167.61824979308443,174.4335004138311,bear_high_vol,,
41,2022-06-14 18:00:00,SELL,167.49,2476,,,bear_high_vol,-5942.399999999943,stop_or_target
42,2022-06-28 15:00:00,BUY,178.08,2007,175.58,183.08,bear_high_vol,,
43,2022-06-29 18:00:00,SELL,176.66,2007,,,bear_high_vol,-2849.940000000032,technical
44,2022-06-30 13:00:00,BUY,176.2875,2465,174.00555657557055,180.85138684885888,bear_high_vol,,
45,2022-07-01 19:00:00,SELL,179.52,2465,,,bear_high_vol,7968.112500000039,technical
46,2022-07-19 13:00:00,BUY,175.745,1252,173.245,180.745,bear_high_vol,,
47,2022-07-19 15:00:00,SELL,172.93,1252,,,bear_high_vol,-3524.3799999999974,stop_or_target
48,2022-07-20 10:00:00,BUY,172.1,2280,170.12650425056924,176.0469914988615,bear_high_vol,,
49,2022-07-20 13:00:00,SELL,170.95,2280,,,bear_high_vol,-2622.0000000000127,technical
50,2022-07-21 12:00:00,BUY,170.69,4874,169.53588664868929,172.99822670262142,bear_high_vol,,
51,2022-07-21 16:00:00,SELL,170.455,4874,,,bear_high_vol,-1145.389999999928,technical
52,2022-07-29 14:00:00,BUY,173.13,3258,171.40371739059967,176.58256521880065,bear_high_vol,,
53,2022-07-29 15:00:00,SELL,173.75,3258,,,bear_high_vol,2019.9600000000148,technical
54,2022-08-02 11:00:00,BUY,173.5,10804,172.5,175.5,bull_high_vol,,
55,2022-08-02 13:00:00,SELL,174.655,10804,,,bull_high_vol,12478.620000000012,technical
56,2022-08-03 13:00:00,BUY,172.43,3312,170.73148737979574,175.82702524040852,bear_high_vol,,
